t,event,latency_ms
1787921844.491771,llm_explanation,3112.8653999767266
1787921846.345359,llm_explanation,1843.3685000054538
1787921847.358124,llm_explanation,929.0048999828286
1787921851.3429847,llm_explanation,4033.7358999822754
1787921853.5153706,llm_explanation,2170.118099980755
1787921855.1121614,llm_explanation,1606.9344000134151
1787921859.1267202,llm_explanation,4002.3998000251595
1787921862.0368521,llm_explanation,2916.528699977789
1787921864.1156373,llm_explanation,2098.405400000047
1787921867.291782,llm_explanation,3189.5740999898408
1787921869.126191,llm_explanation,1832.1269000007305
1787921870.566426,llm_explanation,1434.0828999993391
1787921871.8827233,llm_explanation,1318.5689000238199
1787921872.933639,llm_explanation,1056.9757999910507
1787921874.6253314,llm_explanation,1680.7753999892157
1787921876.4418974,llm_explanation,1836.7352999921422
1787921880.461033,llm_explanation,4016.6007000079844
1787921882.1912212,llm_explanation,1683.1077000242658
1787921884.09766,llm_explanation,1925.5819999962114
1787921886.295022,llm_explanation,2222.4402999854647
1787921887.3560753,llm_explanation,1013.1559000001289
1787921889.4157505,llm_explanation,2085.1796000206377
1787921891.0818076,llm_explanation,1660.3230999899097
1787921892.8244767,llm_explanation,1740.9464999800548
1787921894.1935701,llm_explanation,1390.7856000005268
1787921895.9877536,llm_explanation,1790.6237000133842
1787921899.993388,llm_explanation,4005.768899980467
1787921901.7388084,llm_explanation,1756.2067999970168
1787921903.4639719,llm_explanation,1682.81329999445
1787921904.766127,llm_explanation,1282.8500999894459
1787921906.5809567,llm_explanation,1874.42259999807
1787921908.6087751,llm_explanation,2023.5730000131298
1787921911.1001475,llm_explanation,2503.3211999980267
1787921913.4102101,llm_explanation,2272.7503000060096
1787921917.3880606,llm_explanation,4002.2906999802217
1787921918.7602434,llm_explanation,1358.8371999794617
1787921920.4859095,llm_explanation,1684.806800010847
1787921924.4207985,llm_explanation,4002.3408999841195
1787921926.2601595,llm_explanation,1790.2009999961592
1787921928.0181825,llm_explanation,1745.045800023945
1787921930.1960554,llm_explanation,2203.8423999911174
1787921932.6050088,llm_explanation,2419.777700008126
1787921934.6312296,llm_explanation,2002.600000007078
1787921936.8136342,llm_explanation,2197.8287999809254
