t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1789866661.5564027,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,46.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,10,5.640984773635864
1789866667.9482427,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,45.0,60.0,The drone is hovering on the ground to avoid obstacles or provide a safe platform for taking photos.,1935.961299983319,False,,,False,False,0/20,-1.0,True,267,12.00738787651062
1789866668.9363558,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,45.0,60.0,The drone is hovering on the ground to avoid obstacles or provide a safe platform for taking photos.,1935.961299983319,False,,,False,False,0/20,-1.0,True,294,13.0209379196167
1789866669.9864993,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,45.0,60.0,The drone detected a human as it flew by,1999.6055000228807,False,,,False,False,0/20,-1.0,True,319,14.047487258911133
1789866670.9923818,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,45.0,60.0,The drone detected a human as it flew by,1999.6055000228807,False,,,False,False,0/20,-1.0,True,343,15.05394434928894
1789866671.6562753,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,45.0,60.0,Autonomy: no human for 12.0s -> search_360,1700.6855999934487,False,,,False,False,0/20,-1.0,True,359,15.712686538696289
1789866672.6652532,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,45.0,60.0,Autonomy: no human for 12.0s -> search_360,1700.6855999934487,False,,,False,False,0/20,-1.0,True,384,16.74983525276184
1789866673.7019455,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,45.0,60.0,Autonomy: no human for 12.0s -> search_360,1700.6855999934487,False,,,False,False,0/20,-1.0,True,409,17.786527633666992
1789866674.7030182,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,45.0,60.0,Autonomy: no human for 12.0s -> search_360,1700.6855999934487,False,,,False,False,0/20,-1.0,True,433,18.78760027885437
1789866675.7006092,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,45.0,60.0,LLM error (ReadTimeout),4006.193600012921,False,,,False,False,0/20,-1.0,True,456,19.746660709381104
1789866676.7144918,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,45.0,60.0,LLM error (ReadTimeout),4006.193600012921,False,,,False,False,0/20,-1.0,True,481,20.799073934555054
1789866677.7438056,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,True,False,False,False,45.0,60.0,LLM error (ReadTimeout),4006.193600012921,False,422,422,False,False,0/20,-1.0,True,506,21.803682804107666
1789866678.7568228,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,True,False,False,False,45.0,60.0,LLM error (ReadTimeout),4006.193600012921,False,422,422,False,False,0/20,-1.0,True,531,22.841404914855957
1789866679.7660484,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,45.0,60.0,LLM error (ReadTimeout),4024.5481000165455,False,422,422,False,False,0/20,-1.0,True,555,23.850630521774292
1789866680.8237407,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,45.0,60.0,LLM error (ReadTimeout),4024.5481000165455,False,422,422,False,False,0/20,-1.0,True,580,24.8804190158844
1789866681.686713,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,44.0,60.0,The drone is currently searching for the human and hasn't detected any humans yet.,1938.5963000240736,False,422,422,False,False,0/20,-1.0,True,600,25.739997386932373
1789866682.6983874,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,44.0,60.0,The drone is currently searching for the human and hasn't detected any humans yet.,1938.5963000240736,False,422,422,False,False,0/20,-1.0,True,624,26.746123790740967
1789866683.6888385,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,43.0,60.0,The drone is currently searching for the human and hasn't detected any humans yet.,1938.5963000240736,False,422,422,False,False,0/20,-1.0,True,649,27.773420572280884
1789866684.1119192,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,43.0,60.0,Autonomy: no human for 12.0s -> search_360,2489.5954999956302,False,422,422,False,False,0/20,-1.0,True,659,28.17137598991394
1789866685.1157432,search_360,rc lr=0 fb=0 ud=0 yaw=30,Autonomy: no human for 12.0s -> search_360,SEARCH,,False,False,False,False,43.0,60.0,Autonomy: no human for 12.0s -> search_360,2489.5954999956302,False,422,422,False,False,0/20,-1.0,True,683,29.174248456954956
