t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,assoc_d,assoc_hands,assoc_mode,assoc_ok,assoc_reason,assoc_skeleton_hits,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1790343161.8528035,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,100.0,0.0,,0.0,,0,,0,no_face,0,False,,,False,False,0/20,-1.0,False,9,5.669570207595825
1790343162.8973193,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,100.0,0.0,,0.0,,0,,0,no_face,0,False,,,False,False,0/20,-1.0,False,143,6.690269708633423
1790343163.9011219,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,100.0,0.0,,0.0,,0,,0,no_face,0,False,,,False,False,0/20,-1.0,False,167,7.691461086273193
1790343164.9208853,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,100.0,0.0,,0.0,,0,,0,no_face,0,True,316,316,False,False,0/20,-1.0,False,191,8.696274280548096
1790343165.9083993,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,100.0,0.0,,0.0,,0,,0,no_face,0,False,316,316,False,False,0/20,-1.0,False,215,9.697821855545044
1790343166.184902,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,LLM error (ReadTimeout),4329.548499999987,,0,,0,no_face,0,False,316,316,False,False,0/20,-1.0,False,222,10.001668691635132
1790343167.2488844,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,LLM error (ReadTimeout),4329.548499999987,,0,,0,no_face,0,True,300,300,False,False,0/20,-1.0,False,247,11.026755332946777
1790343167.8080845,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,Autonomy: no intent -> hover,1584.6511999999962,,0,,0,no_face,0,True,258,258,False,False,0/20,-1.0,False,261,11.601950407028198
1790343168.84849,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,Autonomy: no intent -> hover,1584.6511999999962,,0,,0,no_face,0,True,257,257,False,False,0/20,-1.0,False,286,12.66525673866272
1790343169.5742364,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,Autonomy: no human for 10.0s -> search_360,1804.506100000026,,0,,0,no_face,0,True,244,244,False,False,0/20,-1.0,False,303,13.364052057266235
1790343170.5849278,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,Autonomy: no human for 10.0s -> search_360,1804.506100000026,,0,,0,no_face,0,True,180,180,False,False,0/20,-1.0,False,327,14.369934320449829
1790343171.5790505,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,Autonomy: no human for 10.0s -> search_360,1804.506100000026,,0,,0,no_face,0,True,243,243,False,False,0/20,-1.0,False,352,15.395817279815674
1790343172.647892,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,Autonomy: no human for 10.0s -> search_360,1804.506100000026,,0,,0,no_face,0,True,249,249,False,True,17/20,-1.0,False,376,16.411911010742188
1790343172.7802846,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,0.0,Autonomy: no human for 10.0s -> search_360,1804.506100000026,,0,,0,no_hand,0,True,244,244,True,False,0/20,0.9583182334899902,False,379,0.0
1790343173.6082945,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,0.0,LLM error (ReadTimeout),4017.1857000000273,,0,,0,no_hand,0,True,250,250,True,False,0/20,0.9455010890960693,False,399,0.0
1790343174.5886624,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,100.0,0.0,LLM error (ReadTimeout),4017.1857000000273,,0,,0,no_hand,0,True,237,237,True,False,0/20,0.926729679107666,False,423,0.0
1790343175.614453,face,ground,Search: face_detected -> face (exit search),HOVER,,True,False,False,False,100.0,-40.0,LLM error (ReadTimeout),4017.1857000000273,,0,,0,no_face,0,True,190,190,True,False,0/20,0.19251352548599243,False,448,0.5518882274627686
1790343175.8980029,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,100.0,-50.0,LLM error (ReadTimeout),4017.1857000000273,,0,,0,no_face,0,True,200,200,True,False,0/20,0.15979622304439545,False,455,0.8350470066070557
1790343176.9146693,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,100.0,0.0,LLM error (ReadTimeout),4017.1857000000273,,0,,0,no_face,0,False,200,200,True,False,0/20,0.08091448247432709,False,480,1.8402204513549805
1790343177.507061,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,100.0,0.0,"The drone searched for a face, which is detected in 'ground' mode. The battery is at its maximum capacity.",3909.8941999999965,,0,,0,no_face,0,False,200,200,True,False,0/20,0.08091448247432709,False,494,2.4288947582244873
