t,event,latency_ms
1790343166.184902,llm_explanation,4329.548499999987
1790343167.8080845,llm_explanation,1584.6511999999962
1790343169.5742364,llm_explanation,1804.506100000026
1790343173.6082945,llm_explanation,4017.1857000000273
1790343177.507061,llm_explanation,3909.8941999999965
1790343180.3783126,llm_explanation,2844.84980000002
1790343180.4477327,assoc_live_pose_on,
1790343181.396901,assoc_live_pose_off,
1790343182.0983832,llm_explanation,1731.3996999999972
1790343183.7708638,llm_explanation,1691.0653999999568
1790343185.9617984,assoc_live_pose_on,
1790343186.1097152,llm_explanation,2340.5387000000246
1790343195.182917,rc_send,
1790343195.2077897,llm_explanation,3053.214299999979
1790343195.3392239,rc_send,
1790343195.449001,rc_send,
1790343195.6032982,rc_send,
1790343195.7141256,rc_send,
1790343195.8390682,rc_send,
1790343195.9560323,rc_send,
1790343196.0611596,rc_send,
1790343196.1639137,rc_send,
1790343196.26751,rc_send,
1790343196.378315,rc_send,
1790343196.5611856,rc_send,
1790343196.6899219,rc_send,
1790343196.7904842,rc_send,
1790343196.9110315,rc_send,
1790343197.0218444,rc_send,
1790343197.1939442,rc_send,
1790343197.3069284,rc_send,
1790343197.4086468,rc_send,
1790343197.5154486,rc_send,
1790343197.6202004,rc_send,
1790343197.7332108,rc_send,
1790343197.8482785,rc_send,
1790343197.9671638,rc_send,
1790343198.0789027,rc_send,
1790343198.1863604,rc_send,
1790343198.307538,rc_send,
1790343198.4988034,llm_explanation,3173.9360999999917
1790343198.5057852,rc_send,
1790343198.714806,rc_send,
1790343198.9251454,rc_send,
1790343199.1439214,rc_send,
1790343199.3230076,rc_send,
1790343199.4995492,rc_send,
1790343199.6670427,rc_send,
1790343199.8443983,rc_send,
1790343200.0332477,rc_send,
1790343200.214782,rc_send,
1790343200.3954196,rc_send,
1790343200.5844927,rc_send,
1790343200.823149,rc_send,
1790343201.0248852,rc_send,
1790343201.2177956,rc_send,
1790343201.4391007,rc_send,
1790343201.64582,rc_send,
1790343201.8479455,rc_send,
1790343202.0713243,rc_send,
1790343202.2975798,rc_send,
1790343202.5358844,llm_explanation,4005.3029999999694
1790343202.5428715,rc_send,
1790343202.772487,rc_send,
1790343202.9987516,rc_send,
1790343203.2179623,rc_send,
1790343203.4496968,rc_send,
1790343203.6378403,rc_send,
1790343203.8187783,rc_send,
1790343204.0148864,rc_send,
1790343204.2120984,rc_send,
1790343204.4108944,rc_send,
1790343204.6379552,rc_send,
1790343204.834107,rc_send,
1790343205.0330765,rc_send,
1790343205.2270072,rc_send,
1790343205.4209392,rc_send,
1790343205.6384754,rc_send,
1790343205.8140717,llm_explanation,3414.4307000000254
1790343205.8209953,rc_send,
1790343205.9366755,rc_send,
1790343206.0555427,rc_send,
1790343206.196282,rc_send,
1790343206.2981892,rc_send,
1790343206.4510655,rc_send,
1790343206.6082892,rc_send,
1790343206.721792,rc_send,
1790343206.8633811,rc_send,
1790343206.963766,rc_send,
1790343207.0842834,rc_send,
1790343207.1870549,rc_send,
1790343207.2902544,rc_send,
1790343207.395582,rc_send,
1790343207.572351,rc_send,
1790343207.6817746,rc_send,
1790343207.7937388,rc_send,
1790343207.9114504,rc_send,
1790343208.038648,rc_send,
1790343208.1576715,rc_send,
1790343208.287937,rc_send,
1790343208.4009383,rc_send,
1790343208.506621,rc_send,
1790343208.6759505,rc_send,
1790343208.7766156,rc_send,
1790343208.8803384,rc_send,
1790343209.0038445,rc_send,
1790343209.104074,rc_send,
1790343209.206212,rc_send,
1790343209.3150723,rc_send,
1790343209.4530437,rc_send,
1790343209.562765,rc_send,
1790343209.6631608,rc_send,
1790343209.8121886,rc_send,
1790343209.8247826,llm_explanation,4018.114300000036
1790343209.9199135,rc_send,
1790343210.0262969,rc_send,
1790343210.1515079,rc_send,
1790343210.254209,rc_send,
1790343210.3630645,rc_send,
1790343210.4866126,rc_send,
1790343210.599918,rc_send,
1790343210.7004719,rc_send,
1790343210.8023968,rc_send,
1790343210.9096136,rc_send,
1790343211.074137,rc_send,
1790343211.235808,rc_send,
1790343211.380738,rc_send,
1790343211.547725,rc_send,
1790343211.698613,rc_send,
1790343211.8008854,rc_send,
1790343211.9145548,rc_send,
1790343212.0504029,rc_send,
1790343212.2048113,rc_send,
1790343212.305444,rc_send,
1790343212.420465,rc_send,
1790343212.5714102,rc_send,
1790343212.6731873,rc_send,
1790343212.8044055,rc_send,
1790343212.9155936,rc_send,
1790343213.0245547,rc_send,
1790343213.1300824,rc_send,
1790343213.2434323,rc_send,
1790343213.3467968,rc_send,
1790343213.5355208,rc_send,
1790343213.6627603,rc_send,
1790343213.7955472,rc_send,
1790343213.966496,rc_send,
1790343214.1291573,rc_send,
1790343214.2921634,rc_send,
1790343214.476057,rc_send,
