t,bat,h,yaw,vgx,vgy,vgz,tof
1787924517.882703,2.0,0.0,-17.0,0.0,0.0,0.0,10.0
1787924518.9172974,2.0,0.0,-18.0,0.0,0.0,0.0,10.0
1787924519.920097,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924520.9231906,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924521.9324343,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924522.9332345,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924523.946039,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924524.9516864,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924525.9526646,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924526.9580846,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924527.9593372,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924528.9668937,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924529.9760482,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924530.9845815,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924531.9857213,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924532.9874613,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924533.9895954,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924534.995971,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924536.0094156,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924537.016711,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924538.0250738,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924539.0274389,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924540.0430586,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924541.048589,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
1787924542.0518153,2.0,0.0,-20.0,0.0,0.0,0.0,10.0
