t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1790071703.5855746,11,,,2.992391586303711,0.08389994036406279,0.015300000086426735,1,,0,0,0,,0,land,0.03820005804300308,1
1790071703.7162259,20,0.13065123558044434,7.6539651198651075,14.961957931518555,84.30800004862249,0.004400033503770828,1,,0,0,0,84.2637000605464,1,land,0.0241999514400959,1
1790071703.7431536,46,0.026927709579467773,37.13646706745881,1.9958019256591797,0.13780000153928995,0.013800105080008507,1,,0,0,0,,0,land,0.07579999510198832,1
1790071703.803992,51,0.06083846092224121,16.436970706377977,2.9888153076171875,42.36039996612817,0.006299931555986404,1,11.89000008162111,1,0,0,30.43339995201677,1,land,0.022900057956576347,1
1790071703.8210337,68,0.017041683197021484,58.679649682419765,3.6742687225341797,0.08809997234493494,0.013399985618889332,1,,0,0,0,,0,land,0.045599997974932194,1
1790071703.8627205,74,0.0416867733001709,23.988424165127224,1.0297298431396484,25.73120000306517,0.005999929271638393,1,,0,0,0,25.682899984531105,1,land,0.024700071662664413,1
1790071703.8746886,88,0.011968135833740234,83.55520140244631,1.9941329956054688,0.06610003765672445,0.006700051017105579,1,,0,0,0,,0,land,0.034800032153725624,1
1790071703.9265497,93,0.05186104774475098,19.28229458305175,1.9931793212890625,34.2477000085637,0.006300047971308231,1,6.873799953609705,1,0,0,27.336700004525483,1,land,0.022999942302703857,1
1790071703.9385176,110,0.011967897415161133,83.55686594816423,0.9968280792236328,0.04630000330507755,0.005599926225841045,1,,0,0,0,,0,land,0.02310005947947502,1
1790071703.9781508,115,0.03963327407836914,25.231324518449895,1.0006427764892578,26.502200053073466,0.008599949069321156,1,,0,0,0,26.447099982760847,1,land,0.027600093744695187,1
1790071703.9913623,128,0.013211488723754883,75.6916968942306,3.988981246948242,0.042899977415800095,0.004900037311017513,1,,0,0,0,,0,land,0.02129992935806513,1
1790071704.053198,129,0.06183576583862305,16.17187054187648,1.9943714141845703,22.705300012603402,0.005500041879713535,1,5.475300014950335,1,0,0,17.19549996778369,1,land,0.020600040443241596,1
1790071704.0681565,130,0.014958381652832031,66.85215173732865,2.991914749145508,0.03830005880445242,0.004700035788118839,1,,0,0,0,,0,land,0.018900027498602867,1
1790071704.1230102,131,0.05485367774963379,18.230318203352848,7.981061935424805,16.828499967232347,0.004799920134246349,1,,0,0,0,16.79250004235655,1,land,0.01850002445280552,1
1790071704.1339793,132,0.010969161987304688,91.16466701443227,0.9932518005371094,0.03670004662126303,0.004400033503770828,1,,0,0,0,,0,land,0.017700018361210823,1
1790071704.239829,133,0.1058497428894043,9.447354076663528,11.970281600952148,24.128500022925436,0.004799920134246349,1,5.481499945744872,1,0,0,18.61490006558597,1,land,0.020300038158893585,1
1790071704.2508023,134,0.010973215103149414,91.13099402498642,18.086910247802734,0.053699943237006664,0.006299931555986404,1,,0,0,0,,0,land,0.026400084607303143,1
1790071704.28969,135,0.038887739181518555,25.715045951430657,3.1926631927490234,18.625999917276204,0.004799920134246349,1,,0,0,0,18.58839998021722,1,land,0.019000028260052204,1
1790071704.30565,136,0.015959978103637695,62.65672756606564,1.9991397857666016,0.04880002234131098,0.00509992241859436,1,,0,0,0,,0,land,0.023600063286721706,1
1790071704.4049556,137,0.09930562973022461,10.069922548365257,1.9955635070800781,26.17690002080053,0.004800036549568176,1,6.036299979314208,1,0,0,20.11010004207492,1,land,0.018600025214254856,1
1790071704.41386,138,0.008904457092285156,112.30330941415872,10.931968688964844,0.03629992716014385,0.004200031980872154,1,,0,0,0,,0,land,0.017900019884109497,1
1790071704.4611602,139,0.047300100326538086,21.14160420583595,2.9916763305664062,22.05939998384565,0.005799927748739719,1,,0,0,0,22.014399990439415,1,land,0.022700056433677673,1
1790071704.471135,140,0.00997471809387207,100.25345985610824,0.9698867797851562,0.05150004290044308,0.00600004568696022,1,,0,0,0,,0,land,0.024699955247342587,1
1790071704.5676925,141,0.0965576171875,10.356510745891278,2.9935836791992188,28.44090003054589,0.006200047209858894,1,7.387900026515126,1,0,0,21.01219992619008,1,land,0.025399960577487946,1
1790071704.5777013,142,0.010008811950683594,99.91195807527394,15.993833541870117,0.04190008621662855,0.005600042641162872,1,,0,0,0,,0,land,0.020400038920342922,1
1790071704.6263096,143,0.04860830307006836,20.572616957199894,1.9958019256591797,20.55389992892742,0.004699919372797012,1,,0,0,0,20.52010002080351,1,land,0.01650000922381878,1
1790071704.6362836,144,0.009974002838134766,100.26064923268154,2.9914379119873047,0.04079996142536402,0.004999921657145023,1,,0,0,0,,0,land,0.019300030544400215,1
1790071704.7332802,145,0.09699654579162598,10.309645481069628,1.9986629486083984,27.119899983517826,0.005500041879713535,1,6.1416999669745564,1,0,0,20.944499992765486,1,land,0.02129992935806513,1
1790071704.7442994,146,0.011019229888916016,90.75044355013198,8.702516555786133,0.058399979025125504,0.007999944500625134,1,,0,0,0,,0,land,0.02889998722821474,1
1790071704.7902093,147,0.045909881591796875,21.78180307436643,2.9947757720947266,22.252399940043688,0.008600065484642982,1,,0,0,0,22.19409996178001,1,land,0.02929999027401209,1
1790071704.8075328,148,0.01732349395751953,57.72507569501789,3.194093704223633,0.04730001091957092,0.005500041879713535,1,,0,0,0,,0,land,0.022999942302703857,1
1790071704.9064026,149,0.09886980056762695,10.114311895632882,1.9941329956054688,32.89350005798042,0.005900044925510883,1,6.901600048877299,1,0,0,25.955499964766204,1,land,0.02319994382560253,1
1790071704.9174051,151,0.011002540588378906,90.88809915922684,5.019187927246094,0.042599975131452084,0.005599926225841045,1,,0,0,0,,0,land,0.020700041204690933,1
1790071704.994231,152,0.07682585716247559,13.01645093116429,3.248453140258789,20.701500005088747,0.005100038833916187,1,,0,0,0,20.66369995009154,1,land,0.019399914890527725,1
1790071705.0405107,153,0.0462796688079834,21.607760508162855,2.6998519897460938,0.06059999577701092,0.008300063200294971,1,,0,0,0,,0,land,0.030199997127056122,1
1790071705.102015,154,0.061504364013671875,16.259008869317125,1.9953250885009766,28.292100061662495,0.005600042641162872,1,6.577000021934509,1,0,0,21.680800011381507,1,land,0.02129992935806513,1
1790071705.1132612,155,0.011246204376220703,88.9188891244435,7.981538772583008,0.04549999721348286,0.005700043402612209,1,,0,0,0,,0,land,0.022300053387880325,1
1790071705.1631546,156,0.04989337921142578,20.042739453714855,2.027273178100586,21.020299987867475,0.004400033503770828,1,,0,0,0,20.982200047001243,1,land,0.020399922505021095,1
1790071705.2106342,157,0.04747962951660156,21.06166392158438,2.986431121826172,0.04850002005696297,0.005500041879713535,1,,0,0,0,,0,land,0.024099950678646564,1
1790071705.266163,158,0.055528879165649414,18.008647302548248,0.9968280792236328,29.37310002744198,0.004800036549568176,1,5.640699993818998,1,0,0,23.699100012890995,1,land,0.021399930119514465,1
1790071705.2771647,159,0.0110015869140625,90.89597780859917,7.012367248535156,0.07700000423938036,0.008599949069321156,1,,0,0,0,,0,land,0.040400074794888496,1
1790071705.3307805,160,0.05361580848693848,18.651215531770138,3.021717071533203,21.39460004400462,0.004800036549568176,1,,0,0,0,21.355499979108572,1,land,0.02119992859661579,1
1790071705.376701,161,0.045920610427856445,21.77671400015576,2.0389556884765625,0.04870002157986164,0.005599926225841045,1,,0,0,0,,0,land,0.02420006785541773,1
1790071705.4355352,162,0.058834075927734375,16.99695260325488,3.0188560485839844,28.81239994894713,0.005999929271638393,1,6.888899952173233,1,0,0,21.883100038394332,1,land,0.025400076992809772,1
1790071705.4445372,163,0.009001970291137695,111.0867918531663,10.002613067626953,0.0415000831708312,0.005400041118264198,1,,0,0,0,,0,land,0.020200037397444248,1
1790071705.49588,164,0.05134272575378418,19.476955796923104,1.9955635070800781,20.857600029557943,0.004400033503770828,1,,0,0,0,20.824300008825958,1,land,0.01680001150816679,1
1790071705.5358317,165,0.03995180130004883,25.03016052992779,0.5357265472412109,0.04499999340623617,0.005600042641162872,1,,0,0,0,,0,land,0.02210005186498165,1
1790071705.607186,166,0.07135438919067383,14.01455483457074,1.9955635070800781,32.83110004849732,0.005900044925510883,1,8.070799987763166,1,0,0,24.72350001335144,1,land,0.02289994154125452,1
1790071705.6159012,167,0.008715152740478516,114.74268205941894,11.446237564086914,0.04880002234131098,0.005900044925510883,1,,0,0,0,,0,land,0.023699947632849216,1
1790071705.6554942,168,0.03959298133850098,25.25700177641285,0.9963512420654297,20.915200002491474,0.004800036549568176,1,,0,0,0,20.87729994673282,1,land,0.019400031305849552,1
1790071705.7144344,169,0.05894017219543457,16.96635694724792,3.9882659912109375,0.152299995534122,0.008599949069321156,1,,0,0,0,,0,land,0.08619995787739754,1
1790071705.8024237,170,0.08798933029174805,11.36501433394571,2.7391910552978516,60.751200071536005,0.007300055585801601,1,6.6420999355614185,1,0,0,53.94640006124973,1,land,0.026899971999228,1
1790071705.8122196,172,0.009795904159545898,102.08348139314138,10.792016983032227,0.39659999310970306,0.006900052540004253,1,,0,0,0,,0,land,0.025099958293139935,1
1790071705.8954248,173,0.0832052230834961,12.018476279986704,1.9955635070800781,21.26850001513958,0.005600042641162872,1,,0,0,0,21.10080001875758,1,land,0.022799940779805183,1
1790071705.9044266,174,0.009001731872558594,111.0897340820002,0.9930133819580078,0.18569990061223507,0.007700058631598949,1,,0,0,0,,0,land,0.028799986466765404,1
1790071705.9471364,175,0.0427098274230957,23.41381504761692,7.409334182739258,28.745500021614134,0.006100046448409557,1,7.039000047370791,1,0,0,21.534499945119023,1,land,0.02180004958063364,1
