t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,assoc_d,assoc_hands,assoc_mode,assoc_ms,assoc_ms_ran,assoc_ok,assoc_pose_ms,assoc_pose_ms_ran,assoc_reason,assoc_skeleton_hits,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1790163777.4398232,,,,,0.08779997006058693,,0,,,0,0,,,no_face,0,0.00809994526207447,1,,0,,0,,0,hover,0.02350006252527237,1
1790163777.487861,,0.04803776741027832,20.816954115690994,,33.31550001166761,,0,,,0,0,,,no_face,0,0.007300055585801601,1,,0,,0,33.250699983909726,1,hover,0.02329994458705187,1
1790163777.5059981,,0.018137216567993164,55.135251666162766,,0.056299963034689426,,0,,,0,0,,,no_face,0,0.006600050255656242,1,,0,,0,,0,hover,0.014599994756281376,1
1790163777.5526385,,0.04664039611816406,21.440641230114913,,24.540500016883016,,0,,,0,0,,,no_face,0,0.003300025127828121,1,7.262300001457334,1,,0,17.19829998910427,1,hover,0.008599949069321156,1
1790163777.5766933,,0.024054765701293945,41.57180379213622,,0.15709991566836834,,0,,,0,0,,,no_face,0,0.005500041879713535,1,,0,,0,,0,hover,0.015500001609325409,1
1790163777.612354,,0.035660743713378906,28.042039954002085,,18.058900022879243,,0,,,0,0,,,no_face,0,0.005800044164061546,1,,0,,0,17.945899977348745,1,hover,0.014299992471933365,1
1790163777.6253555,,0.013001441955566406,76.91454558791169,,0.12859993148595095,,0,,,0,0,,,no_face,0,0.006199930794537067,1,,0,,0,,0,hover,0.014299992471933365,1
1790163777.686127,,0.06077146530151367,16.45509113592317,,38.92299998551607,,0,,,0,0,,,no_face,0,0.0039000296965241432,1,7.943499949760735,1,,0,30.899700010195374,1,hover,0.010299962013959885,1
1790163777.7039847,,0.017857789993286133,55.9979706545974,,0.14359992928802967,,0,,,0,0,,,no_face,0,0.005700043402612209,1,,0,,0,,0,hover,0.015600002370774746,1
1790163777.7449284,,0.04094362258911133,24.423828102253538,,26.118299923837185,,0,,,0,0,,,no_face,0,0.005699926987290382,1,,0,,0,25.99479991476983,1,hover,0.014899997040629387,1
