t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,rule_infer_ms,rule_infer_ms_ran
1790069757.832432,11,,,0.9970664978027344,0.12260000221431255,0.008599949069321156,1,,0,,0,0,,0,hover,0.0654000323265791,1,,
1790069757.9234247,21,0.09099268913269043,10.9898939083089,0.9725093841552734,40.87480006273836,0.00600004568696022,1,,0,,0,0,40.823400020599365,1,hover,0.02659996971487999,1,,
1790069757.945366,40,0.021941184997558594,45.576389794410396,5.9814453125,0.030499999411404133,0.005200039595365524,1,,0,,0,0,,0,hover,0.012499978765845299,1,,
1790069758.0062044,46,0.06083846092224121,16.436970706377977,1.9595623016357422,35.50629992969334,0.005499925464391708,1,9.798299986869097,1,,0,0,25.679999962449074,1,hover,0.015500001609325409,1,,
1790069758.0201688,62,0.013964414596557617,71.61059227262639,0.9980201721191406,0.0423000892624259,0.005600042641162872,1,,0,,0,0,,0,hover,0.0171000137925148,1,,
1790069758.0651898,67,0.04502105712890625,22.21182850364345,0.9973049163818359,27.94119995087385,0.008999952115118504,1,,0,,0,0,27.88549999240786,1,hover,0.026899971999228,1,,
1790069758.0798686,76,0.014678716659545898,68.12584663862134,2.9883384704589844,0.04339998122304678,0.006800051778554916,1,,0,,0,0,,0,hover,0.018399907276034355,1,,
1790069758.1242638,81,0.04439520835876465,22.52495341206292,0.9987354278564453,31.13130002748221,0.004500034265220165,1,5.8957000728696585,1,,0,0,25.208299979567528,1,hover,0.01610000617802143,1,,
1790069758.1392262,98,0.014962434768676758,66.83404241757891,6.982326507568359,0.03779993858188391,0.004500034265220165,1,,0,,0,0,,0,hover,0.016799895092844963,1,,
1790069758.174521,103,0.03529477119445801,28.332808689719464,1.9948482513427734,22.314799949526787,0.005299923941493034,1,,0,,0,0,22.279700031504035,1,hover,0.0171000137925148,1,,
1790069758.184948,120,0.010426998138427734,95.90487949878813,1.0967254638671875,0.0385999446734786,0.005799927748739719,1,,0,,0,0,,0,hover,0.016700010746717453,1,,
1790069758.2213151,124,0.036367177963256836,27.49732192611532,0.99945068359375,27.284400071948767,0.004900037311017513,1,4.740999895147979,1,,0,0,22.51490007620305,1,hover,0.016700010746717453,1,,
1790069758.2422836,127,0.02096843719482422,47.69072633829081,19.97828483581543,0.05639996379613876,0.004700035788118839,1,,0,,0,0,,0,hover,0.03469991497695446,1,,
1790069758.2751646,128,0.03288102149963379,30.41268045796988,1.0256767272949219,17.283999943174422,0.00500003807246685,1,,0,,0,0,17.247499898076057,1,hover,0.019799917936325073,1,,
1790069758.2921536,129,0.01698899269104004,58.861641663275186,1.0302066802978516,0.03370002377778292,0.006400048732757568,1,,0,,0,0,,0,hover,0.013499986380338669,1,,
1790069758.3891644,130,0.09701085090637207,10.308125231940584,10.309219360351562,22.219799924641848,0.00409991480410099,1,4.608900053426623,1,,0,0,17.58499990683049,1,hover,0.015600002370774746,1,,
1790069758.397113,131,0.007948637008666992,125.80773268544347,6.948709487915039,0.02829998265951872,0.004100031219422817,1,,0,,0,0,,0,hover,0.01279998105019331,1,,
1790069758.4486725,132,0.0515594482421875,19.395087303936076,2.9935836791992188,19.58239998202771,0.004100031219422817,1,,0,,0,0,19.553199992515147,1,hover,0.014399993233382702,1,,
1790069758.4590738,133,0.010401248931884766,96.14230046302663,1.1086463928222656,0.03269989974796772,0.004600035026669502,1,,0,,0,0,,0,hover,0.015600002370774746,1,,
1790069758.5484161,134,0.08934235572814941,11.192899401967821,1.9948482513427734,23.593800025992095,0.004700035788118839,1,4.757299902848899,1,,0,0,18.81030004005879,1,hover,0.016000005416572094,1,,
1790069758.558391,135,0.009974956512451172,100.25106362636838,1.96075439453125,0.031100003980100155,0.004499917849898338,1,,0,,0,0,,0,hover,0.013199984095990658,1,,
1790069758.587618,136,0.029227018356323242,34.21491675299991,1.9614696502685547,17.98329991288483,0.004399917088449001,1,,0,,0,0,17.95259991195053,1,hover,0.01479999627918005,1,,
1790069758.6315036,137,0.04388546943664551,22.786585465233145,6.983280181884766,0.03470003139227629,0.004700035788118839,1,,0,,0,0,,0,hover,0.015099998563528061,1,,
1790069758.717668,138,0.08616447448730469,11.605711123408964,4.987239837646484,24.42870009690523,0.004400033503770828,1,5.756099941208959,1,,0,0,18.645200063474476,1,hover,0.01610000617802143,1,,
1790069758.7255502,139,0.007882118225097656,126.86944948578342,1.1429786682128906,0.03250001464039087,0.00509992241859436,1,,0,,0,0,,0,hover,0.013999990187585354,1,,
1790069758.7900543,140,0.06450414657592773,15.502879319903899,13.638734817504883,18.984699971042573,0.004500034265220165,1,,0,,0,0,18.951599951833487,1,hover,0.016300007700920105,1,,
1790069758.798067,141,0.008012771606445312,124.80076172339919,7.015228271484375,0.032400013878941536,0.004900037311017513,1,,0,,0,0,,0,hover,0.014299992471933365,1,,
1790069758.8884103,142,0.09034323692321777,11.068897175445402,9.974002838134766,23.396699922159314,0.004599918611347675,1,5.228099995292723,1,,0,0,18.139999941922724,1,hover,0.01680001150816679,1,,
1790069758.8945115,143,0.006101131439208984,163.90402500976944,6.101131439208984,0.02889998722821474,0.004700035788118839,1,,0,,0,0,,0,hover,0.012699980288743973,1,,
