t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1790070800.4909155,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,65.0,0.0,,0.0,False,,,False,False,0/40,-1.0,False,11,5.631758213043213
1790070801.555279,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,65.0,0.0,,0.0,False,,,False,False,0/40,-1.0,False,143,6.696121692657471
1790070802.5884387,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,65.0,0.0,,0.0,False,,,False,False,0/40,-1.0,False,168,7.704320669174194
1790070802.9569075,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,65.0,0.0,The drone is hovering near the ground and has no visible battery or altitude information.,2455.6694000493735,False,,,False,False,0/40,-1.0,False,177,8.097750186920166
1790070804.0176454,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,65.0,0.0,The drone is hovering near the ground and has no visible battery or altitude information.,2455.6694000493735,False,,,False,False,0/40,-1.0,False,202,9.128313302993774
1790070804.8880365,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,65.0,30.0,The drone is hovering near the ground and has no visible battery or altitude information.,2455.6694000493735,False,,,False,False,0/40,-1.0,False,223,10.028879165649414
1790070805.3540952,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,65.0,0.0,Battery warning: the drone's battery is less than or equal to 15,2405.2231999812648,False,,,False,False,0/40,-1.0,False,234,10.462880849838257
1790070806.356926,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,65.0,0.0,Battery warning: the drone's battery is less than or equal to 15,2405.2231999812648,False,,,False,False,0/40,-1.0,False,258,11.464895009994507
1790070807.3675308,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,64.0,0.0,Battery warning: the drone's battery is less than or equal to 15,2405.2231999812648,True,300,300,False,False,0/40,-1.0,False,283,12.508373498916626
1790070807.4458184,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,64.0,0.0,"Autonomy: no intent -> hover, battery <= 15",2045.0415998930112,True,300,300,False,False,0/40,-1.0,False,284,12.560767412185669
1790070808.460507,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,64.0,0.0,"Autonomy: no intent -> hover, battery <= 15",2045.0415998930112,True,255,255,False,False,0/40,-1.0,False,308,13.561977624893188
1790070809.289992,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,64.0,0.0,"The drone is currently hovering and not moving, so no battery warnings are issued",1877.6185000315309,True,207,207,False,False,0/40,-1.0,False,328,14.392004013061523
1790070810.2832305,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,64.0,0.0,"The drone is currently hovering and not moving, so no battery warnings are issued",1877.6185000315309,True,254,254,False,False,0/40,-1.0,False,352,15.398173809051514
1790070811.1334953,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,64.0,0.0,The drone is searching for any potential witnesses at the ground level.,1849.6658999938518,True,258,258,False,False,0/40,-1.0,False,373,16.274338006973267
1790070812.1827998,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,64.0,0.0,The drone is searching for any potential witnesses at the ground level.,1849.6658999938518,True,294,294,False,False,0/40,-1.0,False,398,17.293140411376953
1790070812.7000456,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,64.0,0.0,"Autonomous flight detected, no human control required",1561.5131000522524,True,280,280,False,False,0/40,-1.0,False,410,17.79519033432007
1790070813.6928053,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,64.0,0.0,"Autonomous flight detected, no human control required",1561.5131000522524,True,284,284,False,False,0/40,-1.0,False,435,18.832655906677246
1790070814.7416654,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,64.0,0.0,"Autonomous flight detected, no human control required",1561.5131000522524,True,287,287,False,True,15/40,-1.0,False,459,19.868576526641846
1790070815.7665384,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,64.0,0.0,"Autonomous flight detected, no human control required",1561.5131000522524,True,275,275,False,True,35/40,-1.0,False,484,20.89441466331482
1790070816.0767589,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,64.0,0.0,"Autonomous flight detected, no human control required",1561.5131000522524,True,266,266,True,False,0/40,0.9588735103607178,False,490,0.0
1790070816.2225945,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,64.0,0.0,The drone must be manually controlled to search_360 after an initial period of 10 seconds without a human being in the area.,3528.1038000248373,True,265,265,True,False,0/40,0.9387153387069702,False,495,0.0
1790070817.2840157,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,64.0,0.0,The drone must be manually controlled to search_360 after an initial period of 10 seconds without a human being in the area.,3528.1038000248373,True,274,274,True,False,0/40,0.9443226456642151,False,520,0.0
1790070818.351579,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,64.0,0.0,The drone must be manually controlled to search_360 after an initial period of 10 seconds without a human being in the area.,3528.1038000248373,True,282,282,True,False,0/40,0.9478239417076111,False,545,0.0
1790070819.3371496,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,64.0,0.0,The drone must be manually controlled to search_360 after an initial period of 10 seconds without a human being in the area.,3528.1038000248373,True,275,275,True,False,0/40,0.7777336835861206,False,570,0.0
1790070820.2436395,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,64.0,0.0,LLM error (ReadTimeout),4014.244999969378,True,273,273,True,False,0/40,0.8493226170539856,False,590,0.0
