t,event,latency_ms
1787923826.5755265,llm_explanation,4243.487300002016
1787923827.2895095,llm_explanation,706.7153000098187
1787923828.7894425,llm_explanation,1258.9903000043705
1787923831.2393663,llm_explanation,2446.5794999850914
1787923836.5809221,llm_explanation,1073.653999977978
1787923840.6022043,llm_explanation,4004.215799999656
1787923842.5730114,llm_explanation,1964.573700010078
1787923846.6045947,llm_explanation,4018.1996999890544
1787923859.914735,llm_explanation,1273.2209999812767
1787923863.9165936,llm_explanation,4026.6768999863416
