t,bat,h,yaw,vgx,vgy,vgz,tof
1789866600.3007958,46.0,0.0,-145.0,0.0,0.0,0.0,10.0
1789866601.3034117,46.0,0.0,-145.0,0.0,0.0,0.0,10.0
1789866610.0170898,46.0,40.0,-144.0,0.0,0.0,0.0,78.0
1789866611.0175164,46.0,40.0,-144.0,0.0,0.0,0.0,78.0
1789866612.0180495,46.0,40.0,-144.0,0.0,0.0,0.0,84.0
1789866613.0207863,46.0,50.0,-144.0,0.0,0.0,0.0,89.0
1789866614.0296192,46.0,50.0,-144.0,0.0,0.0,0.0,87.0
1789866615.0472665,46.0,40.0,-144.0,0.0,0.0,0.0,83.0
1789866616.0571616,46.0,40.0,-144.0,0.0,0.0,0.0,73.0
1789866617.0645812,46.0,40.0,-144.0,0.0,0.0,0.0,82.0
1789866618.0657594,46.0,40.0,-144.0,0.0,0.0,0.0,95.0
1789866619.0662155,46.0,30.0,-143.0,0.0,0.0,-5.0,87.0
1789866620.074575,46.0,0.0,-144.0,0.0,0.0,-3.0,27.0
1789866621.082208,46.0,0.0,-142.0,-1.0,-1.0,0.0,10.0
1789866622.1124148,46.0,0.0,-142.0,0.0,0.0,0.0,10.0
1789866623.1233249,46.0,0.0,-142.0,0.0,0.0,0.0,10.0
