t,bat,h,yaw,vgx,vgy,vgz,tof
1788460114.1323748,26.0,0.0,53.0,0.0,0.0,0.0,10.0
1788460115.1350663,26.0,0.0,53.0,0.0,0.0,0.0,10.0
1788460121.57148,26.0,50.0,54.0,0.0,0.0,0.0,78.0
1788460122.572014,26.0,50.0,69.0,0.0,0.0,0.0,78.0
1788460123.5969617,26.0,50.0,88.0,0.0,0.0,0.0,78.0
1788460124.5972106,26.0,50.0,106.0,0.0,0.0,0.0,82.0
1788460125.5997257,26.0,50.0,121.0,0.0,0.0,0.0,83.0
1788460126.6014955,26.0,50.0,140.0,0.0,0.0,0.0,83.0
1788460127.602617,26.0,50.0,143.0,0.0,0.0,0.0,84.0
1788460128.6040788,26.0,50.0,143.0,0.0,0.0,0.0,83.0
1788460129.6054792,26.0,50.0,143.0,0.0,0.0,0.0,83.0
1788460130.6076512,26.0,50.0,143.0,0.0,0.0,0.0,81.0
1788460131.6085951,26.0,50.0,143.0,0.0,0.0,0.0,80.0
1788460132.6109173,26.0,50.0,143.0,0.0,0.0,0.0,80.0
1788460133.615864,26.0,50.0,143.0,0.0,0.0,0.0,80.0
1788460134.6183648,26.0,50.0,143.0,0.0,0.0,0.0,80.0
1788460135.6198518,26.0,50.0,143.0,0.0,0.0,0.0,78.0
1788460136.6214375,26.0,50.0,143.0,0.0,0.0,0.0,79.0
1788460137.6219122,26.0,50.0,157.0,0.0,0.0,0.0,79.0
1788460138.6226635,25.0,50.0,175.0,0.0,0.0,0.0,80.0
1788460139.6255548,25.0,50.0,-172.0,0.0,0.0,0.0,81.0
1788460140.6559606,24.0,50.0,-155.0,0.0,0.0,0.0,81.0
1788460141.6602056,24.0,50.0,-143.0,0.0,0.0,0.0,80.0
1788460142.6606863,23.0,50.0,-141.0,0.0,0.0,0.0,81.0
1788460143.6747136,23.0,50.0,-141.0,0.0,0.0,0.0,80.0
1788460146.7914166,22.0,-20.0,-141.0,0.0,0.0,-2.0,10.0
1788460147.8138916,22.0,0.0,-142.0,0.0,0.0,0.0,10.0
1788460148.8281379,21.0,0.0,-142.0,0.0,0.0,0.0,10.0
1788460149.8308868,21.0,0.0,-142.0,0.0,0.0,0.0,10.0
1788460150.8410172,21.0,0.0,-142.0,0.0,0.0,0.0,10.0
