t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1788458064.366147,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,91.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,5,5.65573263168335
1788458065.3707507,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,91.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,143,6.660336256027222
1788458066.466239,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,91.0,0.0,The drone hovered near the ground without a manual intervention.,2063.1684999971185,False,,,False,False,0/20,-1.0,False,168,7.72607159614563
1788458067.4741962,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,91.0,0.0,The drone hovered near the ground without a manual intervention.,2063.1684999971185,False,,,False,False,0/20,-1.0,False,193,8.763781785964966
1788458067.7658548,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,91.0,0.0,Autonomy: no intent -> hover,1327.021599994623,False,,,False,False,0/20,-1.0,False,200,9.028537034988403
1788458068.7598925,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,91.0,0.0,Autonomy: no intent -> hover,1327.021599994623,False,,,False,False,0/20,-1.0,False,224,10.025542259216309
1788458069.8046644,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,91.0,0.0,Autonomy: no intent -> hover,1327.021599994623,False,,,False,False,0/20,-1.0,False,249,11.093252182006836
1788458070.8565989,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,90.0,0.0,Autonomy: no intent -> hover,1327.021599994623,False,,,False,False,0/20,-1.0,False,274,12.125480651855469
1788458071.8580883,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,90.0,0.0,Autonomy: no intent -> hover,3108.0922999972245,False,,,False,False,0/20,-1.0,False,298,13.127717733383179
1788458072.8644226,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,90.0,0.0,Autonomy: no intent -> hover,3108.0922999972245,False,,,False,False,0/20,-1.0,False,322,14.130010843276978
1788458072.9356613,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,90.0,0.0,Autonomy: no human for 10.0s -> search_360,2039.9338999995962,False,,,False,False,0/20,-1.0,False,324,14.196445941925049
1788458073.776077,hover,ground,Autonomy: search done (5s) -> hover,HOVER,,False,False,False,False,90.0,0.0,Autonomy: no human for 10.0s -> search_360,2039.9338999995962,False,,,False,False,0/20,-1.0,False,344,15.030755996704102
1788458074.8066406,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,90.0,0.0,Autonomy: no human for 10.0s -> search_360,2039.9338999995962,False,,,False,False,0/20,-1.0,False,369,16.09622621536255
1788458075.8670547,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,90.0,0.0,Autonomy: no human for 10.0s -> search_360,2039.9338999995962,False,,,False,False,0/20,-1.0,False,394,17.12819814682007
1788458076.875692,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,90.0,0.0,Autonomy: no human for 10.0s -> search_360,2039.9338999995962,False,,,False,False,0/20,-1.0,False,419,18.1652774810791
