t,event,latency_ms
1790261934.355975,llm_explanation,4214.703199999349
1790261935.876403,llm_explanation,1528.283999999985
1790261939.5217252,llm_explanation,3629.9771000012697
1790261943.5657728,llm_explanation,4032.46450000006
1790261945.9380417,llm_explanation,2363.4779999993043
1790261948.4915717,llm_explanation,2572.0708000008017
1790261950.9113476,llm_explanation,2409.362299997156
1790261954.0619602,llm_explanation,3178.2287000023643
1790261957.0288923,llm_explanation,2945.171700001083
1790261959.2778194,llm_explanation,2255.205900000874
1790261961.9722037,llm_explanation,2673.8225999979477
1790261964.4745765,llm_explanation,2476.23300000123
1790261965.3334754,llm_explanation,909.2463999986649
1790261967.5179899,llm_explanation,2189.0930000008666
1790261969.9602594,llm_explanation,2443.897000001016
1790261971.8602614,llm_explanation,1904.4862000009743
1790261975.925944,llm_explanation,4017.0518000013544
1790261977.5366416,llm_explanation,1567.017699999269
1790261981.4715288,llm_explanation,4010.4269000003114
1790261984.1148264,llm_explanation,2650.689300000522
1790261987.681439,llm_explanation,3565.2336000021023
1790261989.0161722,llm_explanation,1341.985700000805
1790261991.020379,llm_explanation,1954.1538000012224
1790261993.0907445,llm_explanation,2124.4860000006156
1790261995.1542165,llm_explanation,2040.666599998076
1790261996.1174474,debug_overlay_on,
1790261997.818486,llm_explanation,2674.419899998611
1790262000.1613903,llm_explanation,2336.3417999971716
1790262005.9497745,rc_send_suppressed,
1790262006.0145993,llm_explanation,4039.679099998466
1790262006.0502965,rc_send_suppressed,
1790262006.1995885,rc_send_suppressed,
1790262006.3014708,rc_send_suppressed,
1790262006.4029834,rc_send_suppressed,
1790262006.554834,rc_send_suppressed,
1790262006.6580994,rc_send_suppressed,
1790262006.8116674,rc_send_suppressed,
1790262006.9226525,rc_send_suppressed,
1790262007.0474257,rc_send_suppressed,
1790262007.1613114,rc_send_suppressed,
1790262007.317106,rc_send_suppressed,
1790262007.5092964,rc_send_suppressed,
1790262007.6851635,rc_send_suppressed,
1790262007.7962244,rc_send_suppressed,
1790262007.9349802,rc_send_suppressed,
1790262008.0379272,rc_send_suppressed,
1790262008.1773877,rc_send_suppressed,
1790262008.2815373,rc_send_suppressed,
1790262008.3921278,rc_send_suppressed,
1790262008.4935188,rc_send_suppressed,
1790262008.6578414,rc_send_suppressed,
1790262008.8059359,rc_send_suppressed,
1790262008.9124768,rc_send_suppressed,
1790262009.0166433,rc_send_suppressed,
1790262009.1178036,rc_send_suppressed,
1790262009.2289746,rc_send_suppressed,
1790262009.3864734,rc_send_suppressed,
1790262009.489997,rc_send_suppressed,
1790262009.6286745,rc_send_suppressed,
1790262009.7531757,rc_send_suppressed,
1790262009.8668163,rc_send_suppressed,
1790262009.990162,rc_send_suppressed,
1790262010.1109529,rc_send_suppressed,
1790262010.2256258,rc_send_suppressed,
1790262010.3314288,rc_send_suppressed,
1790262010.59634,rc_send_suppressed,
1790262010.7800608,rc_send_suppressed,
1790262010.8972428,rc_send_suppressed,
1790262010.999952,rc_send_suppressed,
1790262011.1756923,rc_send_suppressed,
1790262011.2899256,rc_send_suppressed,
1790262011.3977566,rc_send_suppressed,
1790262011.5172644,rc_send_suppressed,
1790262011.6312256,rc_send_suppressed,
1790262011.7343686,rc_send_suppressed,
1790262011.8353457,rc_send_suppressed,
1790262011.9599924,rc_send_suppressed,
1790262012.065436,rc_send_suppressed,
1790262012.186534,rc_send_suppressed,
1790262012.305582,rc_send_suppressed,
1790262012.4235191,rc_send_suppressed,
1790262012.5360842,rc_send_suppressed,
1790262012.65013,rc_send_suppressed,
1790262012.805797,rc_send_suppressed,
1790262012.9314294,rc_send_suppressed,
1790262013.063898,rc_send_suppressed,
1790262013.1988153,rc_send_suppressed,
1790262013.3766418,rc_send_suppressed,
1790262013.5262575,rc_send_suppressed,
1790262013.6519651,rc_send_suppressed,
1790262013.7523162,rc_send_suppressed,
1790262013.8526108,rc_send_suppressed,
1790262013.956667,rc_send_suppressed,
1790262014.1044905,rc_send_suppressed,
1790262014.2238946,rc_send_suppressed,
1790262014.3271346,rc_send_suppressed,
1790262014.4305956,rc_send_suppressed,
1790262014.5566573,rc_send_suppressed,
1790262014.6575913,rc_send_suppressed,
1790262014.7577412,rc_send_suppressed,
1790262014.8874338,rc_send_suppressed,
1790262014.9910781,rc_send_suppressed,
1790262015.0945866,rc_send_suppressed,
1790262019.5142443,video_reopen,
