t,event,latency_ms
1790072245.0651026,llm_explanation,2203.9315999718383
1790072246.9238899,llm_explanation,1905.3817000240088
1790072248.0702362,llm_explanation,1106.1227000318468
1790072250.1439242,llm_explanation,2079.398400033824
1790072254.145733,llm_explanation,4018.9449000172317
1790072256.480925,llm_explanation,2345.129800029099
1790072258.5705943,llm_explanation,2049.620599951595
1790072259.7309873,llm_explanation,1187.0459000347182
1790072261.3086848,llm_explanation,1565.9432000247762
1790072263.571195,llm_explanation,2285.471100010909
1790072264.702295,llm_explanation,1111.1159999854863
1790072270.7616403,rc_send,
1790072270.8191977,llm_explanation,1055.2515999879688
1790072270.8673172,rc_send,
1790072271.0160737,rc_send,
1790072271.1164687,rc_send,
1790072271.241006,rc_send,
1790072271.3577008,rc_send,
1790072271.4970546,rc_send,
1790072271.610632,rc_send,
1790072271.7476058,rc_send,
1790072271.8630235,rc_send,
1790072272.0038543,rc_send,
1790072272.1144617,rc_send,
1790072272.2309177,rc_send,
1790072272.3643246,rc_send,
1790072272.4685001,rc_send,
1790072272.627537,rc_send,
1790072272.734481,rc_send,
1790072272.780062,llm_explanation,1959.9557999754325
1790072272.9046109,rc_send,
1790072273.0070324,rc_send,
1790072273.1123497,rc_send,
1790072273.2362676,rc_send,
1790072273.360357,rc_send,
1790072273.5139167,rc_send,
1790072273.636498,rc_send,
1790072273.7983239,rc_send,
1790072273.9043138,rc_send,
1790072274.0055497,rc_send,
1790072274.1159554,rc_send,
1790072274.2352524,rc_send,
1790072274.3544192,rc_send,
1790072274.503318,rc_send,
1790072274.610773,rc_send,
1790072274.7472675,rc_send,
1790072274.8529046,rc_send,
1790072274.9960785,rc_send,
1790072275.0943716,llm_explanation,2292.360700084828
1790072275.1051538,rc_send,
1790072275.2458615,rc_send,
1790072275.3692224,rc_send,
1790072275.4713318,rc_send,
1790072275.6119616,rc_send,
1790072275.723093,rc_send,
1790072275.864476,rc_send,
1790072275.9861286,rc_send,
1790072276.1330025,rc_send,
1790072276.2536604,rc_send,
1790072276.349276,llm_explanation,1233.847300056368
1790072276.3663213,rc_send,
1790072276.4668384,rc_send,
1790072276.5920844,rc_send,
1790072276.750394,rc_send,
1790072276.8642642,rc_send,
1790072276.9646435,rc_send,
1790072277.0719676,rc_send,
1790072277.1759286,rc_send,
1790072277.3179483,rc_send,
1790072277.4308152,rc_send,
1790072277.569834,rc_send,
1790072277.6949723,rc_send,
1790072277.7943652,rc_send,
1790072277.9181325,rc_send,
1790072277.961692,llm_explanation,1643.8034999882802
1790072278.076094,rc_send,
1790072278.19819,rc_send,
1790072278.3086205,rc_send,
1790072278.4421337,rc_send,
1790072278.5512698,rc_send,
1790072278.6981611,rc_send,
1790072278.8071783,rc_send,
1790072278.9462152,rc_send,
1790072279.0577273,rc_send,
1790072279.2060838,rc_send,
1790072279.3219833,rc_send,
1790072279.4271626,rc_send,
1790072279.5399575,rc_send,
1790072279.6444762,rc_send,
1790072279.7615428,rc_send,
1790072279.9068131,rc_send,
1790072280.017547,rc_send,
1790072280.1180415,rc_send,
1790072280.2464342,rc_send,
1790072280.399158,rc_send,
1790072280.5260623,rc_send,
1790072280.6262643,rc_send,
1790072280.7329056,rc_send,
1790072280.8686044,rc_send,
1790072280.9763205,rc_send,
1790072281.124226,rc_send,
1790072281.2368183,rc_send,
1790072281.3394785,rc_send,
1790072281.4843736,rc_send,
1790072281.6067276,rc_send,
1790072281.719482,rc_send,
1790072281.8644202,rc_send,
1790072281.9703116,rc_send,
1790072282.1285334,rc_send,
1790072282.2368314,rc_send,
1790072282.3494196,rc_send,
1790072282.4916048,rc_send,
1790072282.601489,rc_send,
1790072282.7079635,rc_send,
1790072282.8087485,rc_send,
1790072282.827472,llm_explanation,1932.2182999458164
1790072282.93436,rc_send,
1790072283.0773973,rc_send,
1790072283.1944642,rc_send,
1790072283.307648,rc_send,
1790072283.4460206,rc_send,
1790072283.5496697,rc_send,
1790072283.650623,rc_send,
1790072283.7692554,rc_send,
1790072283.9160755,rc_send,
1790072284.043201,rc_send,
1790072284.1449792,rc_send,
1790072284.2693942,rc_send,
1790072284.4136298,rc_send,
1790072284.53076,rc_send,
1790072284.633485,rc_send,
1790072284.7912183,rc_send,
1790072284.8997147,rc_send,
1790072285.0000749,rc_send,
1790072285.1019704,rc_send,
1790072285.2187786,rc_send,
1790072285.3391135,rc_send,
1790072285.485799,rc_send,
1790072285.611967,rc_send,
1790072285.7148283,rc_send,
1790072285.8158958,rc_send,
1790072285.931611,rc_send,
1790072286.0367775,rc_send,
1790072286.0833821,llm_explanation,3222.1080000745133
1790072286.1965673,rc_send,
1790072286.3094335,rc_send,
1790072286.437565,rc_send,
1790072286.5485823,rc_send,
1790072286.6503365,rc_send,
1790072286.7701259,rc_send,
1790072286.879732,rc_send,
1790072287.0363228,rc_send,
1790072287.1494913,rc_send,
1790072287.2686,rc_send,
1790072287.4105718,rc_send,
1790072287.47694,llm_explanation,1394.932199968025
1790072287.5339892,rc_send,
1790072287.639916,rc_send,
1790072287.7766302,rc_send,
1790072287.8943923,rc_send,
1790072288.0029743,rc_send,
1790072288.10507,rc_send,
1790072288.2061152,rc_send,
1790072288.3514729,rc_send,
