t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1787928379.9205153,5,,,1.901388168334961,0.07670000195503235,0.0040000013541430235,1,,0,,0,0,,0,hover,0.03560000914148986,1
1787928380.0012999,16,0.08078455924987793,12.378603154927914,2.9609203338623047,41.71350001706742,0.0047000066842883825,1,,0,,0,0,41.67140001663938,1,hover,0.022599997464567423,1
1787928380.0242455,34,0.022945642471313477,43.58125954634719,1.0042190551757812,0.07219999679364264,0.011300027836114168,1,,0,,0,0,,0,hover,0.03459997242316604,1
1787928380.0970478,39,0.07280230522155762,13.735828789441797,2.000093460083008,42.593799997121096,0.017300015315413475,1,11.303799983579665,1,,0,0,28.962999989744276,1,hover,0.060699996538460255,1
1787928380.118022,56,0.020974159240722656,47.67771563679352,2.0296573638916016,1.8424000008963048,0.0219999928958714,1,,0,,0,0,,0,hover,0.06940000457689166,1
1787928380.1803231,62,0.0623011589050293,16.05106578393479,3.22723388671875,42.303499998524785,0.010100018698722124,1,,0,,0,0,40.925600012997165,1,hover,0.032499985536560416,1
1787928380.1933794,77,0.013056278228759766,76.59150505825207,1.9946098327636719,0.7962999807205051,0.006300018867477775,1,,0,,0,0,,0,hover,0.020299979951232672,1
1787928380.2362642,82,0.04288482666015625,23.318270770325565,1.9948482513427734,32.77109999908134,0.01659998088143766,1,7.189700001617894,1,,0,0,24.37219998682849,1,hover,0.12710000737570226,1
1787928380.24923,101,0.012965679168701172,77.12669633334559,2.990245819091797,0.8360999927390367,0.007299997378140688,1,,0,,0,0,,0,hover,0.023800006601959467,1
1787928380.2901511,106,0.04092121124267578,24.43720431611084,0.9980201721191406,29.003000003285706,0.007399998139590025,1,,0,,0,0,28.324599988991395,1,hover,0.021899992134422064,1
1787928380.3001244,123,0.009973287582397461,100.26783964045804,0.9982585906982422,0.74819999281317,0.005400012014433742,1,,0,,0,0,,0,hover,0.016000005416572094,1
1787928380.3325467,127,0.03242230415344238,30.842965239835575,2.9921531677246094,23.77550001256168,0.0046000059228390455,1,4.891799995675683,1,,0,0,18.38829999906011,1,hover,0.017099984688684344,1
1787928380.3405585,128,0.008011817932128906,124.81561718842995,17.978906631469727,0.5515000084415078,0.0052000104915350676,1,,0,,0,0,,0,hover,0.016399979358538985,1
1787928380.3804228,129,0.039864301681518555,25.08510014772462,0.9996891021728516,19.07869998831302,0.0047000066842883825,1,,0,,0,0,18.554999987827614,1,hover,0.01759998849593103,1
1787928380.4223077,130,0.0418848991394043,23.874953039082868,2.9938220977783203,0.7136999920476228,0.0051000097300857306,1,,0,,0,0,,0,hover,0.020000006770715117,1
1787928380.479504,131,0.05719637870788574,17.483624358584237,3.9548873901367188,24.951400002464652,0.0046000059228390455,1,5.301800003508106,1,,0,0,19.142000004649162,1,hover,0.019500002963468432,1
1787928380.487519,132,0.008014917373657227,124.76734985275307,0.9975433349609375,0.49390000640414655,0.0047000066842883825,1,,0,,0,0,,0,hover,0.015099998563528061,1
1787928380.5740333,133,0.08651423454284668,11.558791513143934,1.0371208190917969,20.05490000010468,0.0047000066842883825,1,,0,,0,0,19.482300005620345,1,hover,0.017999991541728377,1
1787928380.593981,134,0.01994776725769043,50.13092378118016,6.980657577514648,0.5823999817948788,0.005500012775883079,1,,0,,0,0,,0,hover,0.01829999382607639,1
1787928380.6500664,135,0.05608534812927246,17.829968670160984,2.9916763305664062,27.782699995441362,0.005799985956400633,1,5.687500000931323,1,,0,0,21.41929999925196,1,hover,0.02020000829361379,1
1787928380.6708984,136,0.020832061767578125,48.00292986632485,19.23060417175293,0.5167000053916126,0.0049000082071870565,1,,0,,0,0,,0,hover,0.016799982404336333,1
1787928380.7440674,137,0.07316899299621582,13.666991426979436,1.5022754669189453,20.21479999530129,0.0046000059228390455,1,,0,,0,0,19.67870001681149,1,hover,0.017799990018829703,1
1787928380.764839,138,0.020771503448486328,48.14288009917128,10.251998901367188,0.5462999979499727,0.005099980626255274,1,,0,,0,0,,0,hover,0.015900004655122757,1
1787928380.8203044,139,0.0554654598236084,18.029238433796568,9.718894958496094,24.401100003160536,0.005700014298781753,1,5.325900012394413,1,,0,0,18.31689997925423,1,hover,0.019099999917671084,1
1787928380.8292806,140,0.008976221084594727,111.40545565619273,6.981134414672852,0.5627999780699611,0.007700000423938036,1,,0,,0,0,,0,hover,0.016600009985268116,1
1787928381.1991076,144,0.3698270320892334,2.703966755352583,2.9942989349365234,18.102499976521358,0.0037999998312443495,1,,0,,0,0,17.99229998141527,1,hover,0.01479999627918005,1
1787928381.2127643,148,0.0136566162109375,73.22458100558659,22.758007049560547,0.06370001938194036,0.007300026481971145,1,,0,,0,0,,0,hover,0.02509998739697039,1
1787928381.2666345,149,0.053870201110839844,18.563138421229663,12.888669967651367,23.190600011730567,0.0048999791033566,1,4.76179999532178,1,,0,0,18.04140000604093,1,hover,0.016200006939470768,1
1787928381.2756102,150,0.008975744247436523,111.411374080272,19.946813583374023,0.47959998482838273,0.004799978341907263,1,,0,,0,0,,0,hover,0.01479999627918005,1
1787928381.6200216,151,0.34441137313842773,2.9035045819990226,0.9949207305908203,19.018999999389052,0.0053000112529844046,1,,0,,0,0,18.897499976446852,1,hover,0.015999976312741637,1
1787928381.633005,157,0.012983322143554688,77.02188923167327,0.9975433349609375,0.09679998038336635,0.00580001506023109,1,,0,,0,0,,0,hover,0.03540000761859119,1
1787928381.668921,159,0.03591609001159668,27.842674402395065,8.975505828857422,24.528800015104935,0.0047000066842883825,1,4.839200002606958,1,,0,0,19.276500010164455,1,hover,0.01659998088143766,1
1787928381.6900258,160,0.021104812622070312,47.38255761409851,32.10639953613281,0.5047000013291836,0.0049000082071870565,1,,0,,0,0,,0,hover,0.016900012269616127,1
1787928381.7469747,161,0.05694890022277832,17.559601609304156,0.9968280792236328,22.70269999280572,0.0043000036384910345,1,,0,,0,0,22.20510001643561,1,hover,0.016400008462369442,1
1787928381.767489,162,0.020514249801635742,48.74660344246482,12.996196746826172,0.6531999970320612,0.004699977580457926,1,,0,,0,0,,0,hover,0.01610000617802143,1
1787928381.8212302,163,0.0537412166595459,18.607691864050363,4.467487335205078,23.641100007807836,0.004299974534660578,1,5.4078999964986,1,,0,0,17.781500006094575,1,hover,0.016200006939470768,1
1787928381.8301735,164,0.008943319320678711,111.81530750979712,10.938644409179688,0.5210000090301037,0.0046000059228390455,1,,0,,0,0,,0,hover,0.017399986973032355,1
1787928381.908438,165,0.07826447486877441,12.777189161195984,1.5892982482910156,18.81350000621751,0.0039000005926936865,1,,0,,0,0,18.358900008024648,1,hover,0.016200006939470768,1
1787928381.9269185,166,0.018480539321899414,54.110974933237,1.5857219696044922,0.40940000326372683,0.0046000059228390455,1,,0,,0,0,,0,hover,0.014899997040629387,1
1787928381.980329,167,0.05341053009033203,18.722899741094544,1.0313987731933594,24.584900005720556,0.0049000082071870565,1,5.124499992234632,1,,0,0,18.975899991346523,1,hover,0.017499987734481692,1
1787928381.9977572,168,0.017428159713745117,57.37840462933829,10.004758834838867,0.4786000063177198,0.004299974534660578,1,,0,,0,0,,0,hover,0.014400022337213159,1
1787928382.0767057,169,0.0789484977722168,12.666485471138571,4.451513290405273,18.24460001080297,0.004499976057559252,1,,0,,0,0,18.004100013058633,1,hover,0.018300022929906845,1
1787928382.087677,170,0.010971307754516602,91.14683703848577,1.995086669921875,0.20980002591386437,0.0048000074457377195,1,,0,,0,0,,0,hover,0.01689998316578567,1
1787928382.1589007,171,0.07122373580932617,14.040263244223958,0.9996891021728516,23.87440000893548,0.0046000059228390455,1,4.941800027154386,1,,0,0,18.738799990387633,1,hover,0.017499987734481692,1
1787928382.1678913,172,0.00899052619934082,111.22819486064334,14.001846313476562,0.1947999990079552,0.0044000043999403715,1,,0,,0,0,,0,hover,0.014999997802078724,1
1787928382.6793768,173,0.5114855766296387,1.9550893430648768,1.1005401611328125,17.96909997938201,0.0039000005926936865,1,,0,,0,0,17.93499998166226,1,hover,0.014999997802078724,1
1787928382.6883543,174,0.008977413177490234,111.39066234662984,1.0311603546142578,0.0337999954354018,0.004399975296109915,1,,0,,0,0,,0,hover,0.014500023098662496,1
1787928382.7303705,175,0.04201626777648926,23.800305284601286,4.954099655151367,24.770500021986663,0.0040000013541430235,1,5.667800025548786,1,,0,0,18.941799993626773,1,hover,0.015700003132224083,1
1787928382.7401018,183,0.009731292724609375,102.76127009016072,0.0,0.18190001719631255,0.0047000066842883825,1,,0,,0,0,,0,hover,0.015999976312741637,1
1787928382.77002,184,0.029918193817138672,33.424477630970785,1.9936561584472656,21.015600010287017,0.004199973773211241,1,,0,,0,0,20.824900013394654,1,hover,0.016900012269616127,1
1787928382.7834063,186,0.013386249542236328,74.70352295800235,25.35080909729004,0.17260000458918512,0.005199981387704611,1,,0,,0,0,,0,hover,0.015600002370774746,1
1787928382.8244581,187,0.04105186462402344,24.359429447567717,11.485815048217773,24.737300002016127,0.0048000074457377195,1,4.991199995856732,1,,0,0,19.569399999454618,1,hover,0.016799982404336333,1
1787928382.8334029,188,0.00894474983215332,111.79742516725751,13.96322250366211,0.6809999758843333,0.00580001506023109,1,,0,,0,0,,0,hover,0.020299979951232672,1
1787928382.9117172,189,0.07831430435180664,12.76905934716294,2.534151077270508,18.41200000490062,0.0041000021155923605,1,,0,,0,0,18.255300004966557,1,hover,0.015700003132224083,1
1787928382.9250736,190,0.013356447219848633,74.87020938576605,6.942033767700195,0.24390002363361418,0.008799979696050286,1,,0,,0,0,,0,hover,0.029400020139291883,1
1787928382.9810536,191,0.05597996711730957,17.863533179725465,1.0428428649902344,24.45220001391135,0.0048000074457377195,1,4.85369999660179,1,,0,0,19.44629999343306,1,hover,0.014999997802078724,1
1787928383.0011427,192,0.020089149475097656,49.77811535722763,14.649152755737305,0.1863999932538718,0.0053000112529844046,1,,0,,0,0,,0,hover,0.01610000617802143,1
1787928383.0418785,193,0.040735721588134766,24.548478853785014,0.9992122650146484,19.8536999814678,0.0045000051613897085,1,,0,,0,0,19.699799973750487,1,hover,0.017000013031065464,1
1787928383.094759,194,0.05288052558898926,18.910553343823405,9.514570236206055,0.16910000704228878,0.0049000082071870565,1,,0,,0,0,,0,hover,0.016399979358538985,1
1787928383.149776,195,0.05501699447631836,18.17620190849288,5.027055740356445,23.781600000802428,0.004599976819008589,1,4.592699988279492,1,,0,0,19.039400009205565,1,hover,0.015300000086426735,1
1787928383.1732864,196,0.023510456085205078,42.53426630159213,19.55437660217285,0.19799999427050352,0.005600013537332416,1,,0,,0,0,,0,hover,0.02099998528137803,1
1787928383.2062135,197,0.03292703628540039,30.370179427396348,1.6896724700927734,18.49180000135675,0.0044000043999403715,1,,0,,0,0,18.279700016137213,1,hover,0.01610000617802143,1
1787928383.2659807,198,0.05976724624633789,16.731572270845135,12.30478286743164,0.18170001567341387,0.004799978341907263,1,,0,,0,0,,0,hover,0.016700010746717453,1
1787928383.320285,199,0.05430436134338379,18.414727201682407,8.552074432373047,23.22140001342632,0.0047000066842883825,1,5.375399981858209,1,,0,0,17.680500022834167,1,hover,0.0158999755512923,1
1787928383.3426518,200,0.022366762161254883,44.709198085553176,24.59096908569336,0.18920001457445323,0.0048000074457377195,1,,0,,0,0,,0,hover,0.01789999078027904,1
1787928383.3710785,201,0.028426647186279297,35.17826050490648,1.0304450988769531,18.362000002525747,0.0041000021155923605,1,,0,,0,0,18.212800001492724,1,hover,0.014800025383010507,1
1787928383.4059908,202,0.0349123477935791,28.643161036105248,12.001991271972656,0.19680001423694193,0.0047000066842883825,1,,0,,0,0,,0,hover,0.01689998316578567,1
1787928383.4903932,203,0.08440232276916504,11.848015163456296,12.999296188354492,23.774799978127703,0.0046000059228390455,1,5.174399993848056,1,,0,0,18.435899983160198,1,hover,0.016700010746717453,1
1787928383.5120914,204,0.0216982364654541,46.08669472249997,24.72376823425293,0.20219999714754522,0.006200018106028438,1,,0,,0,0,,0,hover,0.02370000584051013,1
1787928383.543045,205,0.030953645706176758,32.30637222808463,4.0225982666015625,18.3215000142809,0.004999979864805937,1,,0,,0,0,18.150700023397803,1,hover,0.019099999917671084,1
1787928383.606904,206,0.0638589859008789,15.659503292961574,14.961004257202148,0.17330000991933048,0.004999979864805937,1,,0,,0,0,,0,hover,0.0171000137925148,1
1787928383.643836,207,0.03693199157714844,27.076795951040644,3.8406848907470703,22.344800003338605,0.0044000043999403715,1,4.728300002170727,1,,0,0,17.46350000030361,1,hover,0.01580000389367342,1
1787928383.66874,208,0.02490401268005371,40.15417165286487,16.919851303100586,0.2741999924182892,0.0051000097300857306,1,,0,,0,0,,0,hover,0.01759998849593103,1
1787928383.7101347,209,0.041394710540771484,24.1576758705694,2.5451183319091797,21.112300019012764,0.005999987479299307,1,,0,,0,0,20.871900022029877,1,hover,0.027000001864507794,1
1787928383.7540538,210,0.04391908645629883,22.76914391183975,1.031637191772461,0.16350002260878682,0.0050000089686363935,1,,0,,0,0,,0,hover,0.017499987734481692,1
1787928383.8112156,211,0.057161808013916016,17.494198219842005,1.0325908660888672,24.49090001755394,0.005400012014433742,1,5.405800009611994,1,,0,0,18.901500006904826,1,hover,0.017799990018829703,1
1787928383.8211875,212,0.009971857070922852,100.28222355050806,3.0248165130615234,0.17439998919144273,0.005400012014433742,1,,0,,0,0,,0,hover,0.017499987734481692,1
1787928383.8732114,213,0.052023887634277344,19.221939102857878,1.6376972198486328,19.915000011678785,0.0047000066842883825,1,,0,,0,0,19.767899997532368,1,hover,0.018799997633323073,1
1787928383.9212556,214,0.04804420471191406,20.814164913255787,0.0,0.1613000058569014,0.0047000066842883825,1,,0,,0,0,,0,hover,0.014999997802078724,1
1787928383.9783626,215,0.057106971740722656,17.510996810340508,1.0280609130859375,25.3577999828849,0.0048000074457377195,1,5.633499997202307,1,,0,0,19.571199984056875,1,hover,0.017000013031065464,1
1787928383.992355,216,0.013992547988891602,71.46661214196868,8.008241653442383,0.1674000232014805,0.0050000089686363935,1,,0,,0,0,,0,hover,0.017699989257380366,1
1787928384.039802,217,0.04744696617126465,21.07616315003995,1.1553764343261719,19.33189999544993,0.005500012775883079,1,,0,,0,0,19.14069999475032,1,hover,0.01829999382607639,1
1787928384.0872252,218,0.04742312431335449,21.08675913869296,1.6293525695800781,0.14590000500902534,0.0047000066842883825,1,,0,,0,0,,0,hover,0.014999997802078724,1
1787928384.1481817,219,0.060956478118896484,16.405147260140023,1.0306835174560547,25.780500000109896,0.005400012014433742,1,5.656599998474121,1,,0,0,19.97369999298826,1,hover,0.01789999078027904,1
1787928384.1574824,220,0.009300708770751953,107.51868751602153,1.0669231414794922,0.13349999790079892,0.0044000043999403715,1,,0,,0,0,,0,hover,0.014499993994832039,1
1787928384.2063804,221,0.04889798164367676,20.450741858571476,2.0322799682617188,19.771100021898746,0.0048000074457377195,1,,0,,0,0,19.61040002061054,1,hover,0.01819999306462705,1
1787928384.2537694,222,0.04738903045654297,21.101929926948543,2.028226852416992,0.16830000095069408,0.005400012014433742,1,,0,,0,0,,0,hover,0.01829999382607639,1
1787928384.3119423,223,0.05817294120788574,17.190122748416975,2.9938220977783203,24.027899984503165,0.005500012775883079,1,5.519099999219179,1,,0,0,18.335799977649003,1,search_360,0.025599991204217076,1
1787928384.3229156,224,0.010973215103149414,91.13099402498642,2.0291805267333984,0.16300001880154014,0.005799985956400633,1,,0,,0,0,,0,search_360,0.016600009985268116,1
1787928384.372856,225,0.04994034767150879,20.023889432602104,1.9109249114990234,20.285300008254126,0.0049000082071870565,1,,0,,0,0,20.114600018132478,1,search_360,0.018000020645558834,1
1787928384.3968263,226,0.023970365524291992,41.71817901510857,2.028226852416992,0.23559998953714967,0.005900015821680427,1,,0,,0,0,,0,search_360,0.015300000086426735,1
