t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1790070963.0087888,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,61.0,0.0,,0.0,False,,,False,False,0/40,-1.0,False,13,5.669325590133667
1790070964.025171,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,61.0,0.0,,0.0,False,,,False,False,0/40,-1.0,False,143,6.6857078075408936
1790070965.0713034,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,61.0,0.0,,0.0,False,,,False,False,0/40,-1.0,False,168,7.707301378250122
1790070965.847829,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,61.0,0.0,The drone is currently hovering and has not detected any objects or changed its position,2776.0946000926197,False,,,False,False,0/40,-1.0,False,186,8.475410461425781
1790070966.8495376,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,61.0,0.0,The drone is currently hovering and has not detected any objects or changed its position,2776.0946000926197,False,,,False,False,0/40,-1.0,False,210,9.47716474533081
1790070967.3698092,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,60.0,0.0,The drone is currently hovering and has not detected any objects or changed its position,2776.0946000926197,False,,,False,False,0/40,-1.0,False,223,10.030345916748047
1790070968.0049899,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,60.0,80.0,The drone is hovering and has not detected any obstacles or landmarks yet.,2148.4834000002593,False,,,False,False,0/40,-1.0,False,238,10.64251160621643
1790070969.0201566,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,The drone is hovering and has not detected any obstacles or landmarks yet.,2148.4834000002593,True,449,449,False,False,0/40,-1.0,False,262,11.64743971824646
1790070969.2400315,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,10.0,The drone is safely on the ground and not flying,1290.4672999866307,True,449,449,False,False,0/40,-1.0,False,268,11.877837657928467
1790070970.2443602,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,The drone is safely on the ground and not flying,1290.4672999866307,True,321,321,False,False,0/40,-1.0,False,292,12.8803129196167
1790070971.2486405,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,The drone is safely on the ground and not flying,1290.4672999866307,True,278,278,False,False,0/40,-1.0,False,317,13.909177303314209
1790070972.2559927,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,The drone is safely on the ground and not flying,1290.4672999866307,True,276,276,False,False,0/40,-1.0,False,341,14.916529417037964
1790070972.350874,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,The drone is still flying and has not detected a human or the need for a battery warning due to a low battery level.,3056.843200000003,True,263,263,False,False,0/40,-1.0,False,342,14.979105710983276
1790070973.359872,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,The drone is still flying and has not detected a human or the need for a battery warning due to a low battery level.,3056.843200000003,True,279,279,False,False,0/40,-1.0,False,367,16.020408868789673
1790070974.367185,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,The drone is still flying and has not detected a human or the need for a battery warning due to a low battery level.,3056.843200000003,True,317,317,False,False,0/40,-1.0,False,391,17.027721881866455
1790070975.4198174,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,The drone is still flying and has not detected a human or the need for a battery warning due to a low battery level.,3056.843200000003,True,299,299,False,False,0/40,-1.0,False,416,18.044350147247314
1790070975.6849334,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,The drone is currently not detected or flying. We need to confirm the location and see if there's a human in the area.,3311.892000027001,True,283,283,False,False,0/40,-1.0,False,422,18.313312768936157
1790070976.6825478,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,The drone is currently not detected or flying. We need to confirm the location and see if there's a human in the area.,3311.892000027001,True,262,262,False,False,0/40,-1.0,False,447,19.343084573745728
1790070977.6846058,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,The drone is currently not detected or flying. We need to confirm the location and see if there's a human in the area.,3311.892000027001,True,306,306,False,False,0/40,-1.0,False,471,20.34414529800415
1790070977.7433317,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,Autonomous search_360 mode will continue in ground state.,2145.7341000204906,True,306,306,False,False,0/40,-1.0,False,472,20.37882661819458
1790070978.756157,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,Autonomous search_360 mode will continue in ground state.,2145.7341000204906,True,300,300,False,False,0/40,-1.0,False,497,21.415688037872314
1790070979.810357,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,Autonomous search_360 mode will continue in ground state.,2145.7341000204906,True,252,252,False,False,0/40,-1.0,False,522,22.443212747573853
