t,bat,h,yaw,vgx,vgy,vgz,tof
1789861818.6816957,100.0,0.0,0.0,0.0,0.0,0.0,10.0
1789861819.6892369,100.0,0.0,0.0,0.0,0.0,0.0,10.0
1789861820.6959994,100.0,0.0,2.0,-1.0,0.0,3.0,10.0
1789861821.702189,100.0,0.0,84.0,0.0,0.0,5.0,95.0
1789861822.7075074,100.0,40.0,10.0,0.0,0.0,4.0,10.0
1789861823.7159584,100.0,0.0,-76.0,0.0,0.0,5.0,10.0
1789861824.7297206,100.0,0.0,-94.0,0.0,0.0,0.0,10.0
1789861825.731185,100.0,0.0,-91.0,0.0,0.0,-1.0,10.0
1789861826.776814,100.0,0.0,-90.0,0.0,0.0,0.0,10.0
1789861827.7802913,100.0,0.0,-90.0,0.0,0.0,0.0,10.0
1789861828.7808142,100.0,0.0,-90.0,0.0,0.0,0.0,10.0
1789861829.7954843,100.0,0.0,-84.0,0.0,0.0,-1.0,10.0
1789861830.7985942,100.0,-30.0,-52.0,0.0,0.0,-1.0,10.0
1789861831.801526,100.0,0.0,-107.0,0.0,0.0,0.0,10.0
1789861832.8037941,100.0,-30.0,-101.0,0.0,0.0,-1.0,10.0
1789861833.8392713,100.0,0.0,-108.0,0.0,0.0,0.0,10.0
1789861834.8394735,100.0,0.0,-109.0,0.0,0.0,0.0,10.0
1789861835.8421433,100.0,0.0,-109.0,0.0,0.0,0.0,10.0
1789861841.4102178,97.0,70.0,-109.0,0.0,0.0,0.0,84.0
1789861842.429464,96.0,70.0,-109.0,0.0,0.0,0.0,82.0
1789861843.4304702,96.0,70.0,-108.0,0.0,0.0,0.0,79.0
1789861844.4557736,95.0,70.0,-102.0,0.0,0.0,0.0,82.0
1789861845.469049,95.0,70.0,-100.0,0.0,0.0,0.0,86.0
1789861846.5194664,94.0,80.0,-100.0,0.0,0.0,0.0,92.0
1789861847.5433266,94.0,80.0,-100.0,0.0,0.0,0.0,100.0
1789861848.5765297,94.0,90.0,-100.0,0.0,0.0,0.0,112.0
1789861849.6212432,94.0,100.0,-97.0,0.0,0.0,0.0,129.0
1789861850.6595383,94.0,120.0,-97.0,0.0,0.0,0.0,140.0
1789861851.6704395,94.0,120.0,-97.0,0.0,0.0,0.0,138.0
1789861852.732412,94.0,120.0,-97.0,0.0,0.0,0.0,132.0
1789861853.7763083,94.0,120.0,-97.0,0.0,0.0,0.0,134.0
