t,event,latency_ms
1789861820.773614,llm_explanation,2100.3781000035815
1789861824.7752967,llm_explanation,4014.857599977404
1789861831.7675676,llm_explanation,2977.351500012446
1789861832.906749,llm_explanation,1167.1012999722734
1789861834.5803106,llm_explanation,1607.3781999875791
1789861835.977777,llm_explanation,1416.6215999866836
1789861841.4102178,rc_send,
1789861841.4511821,llm_explanation,860.6500999885611
1789861841.5136857,rc_send,
1789861841.6433122,rc_send,
1789861841.7435555,rc_send,
1789861841.8450906,rc_send,
1789861841.9920444,rc_send,
1789861842.1443048,rc_send,
1789861842.2593806,rc_send,
1789861842.3723302,rc_send,
1789861842.5030673,rc_send,
1789861842.6243687,rc_send,
1789861842.7689207,rc_send,
1789861842.8801029,rc_send,
1789861843.007534,rc_send,
1789861843.1220365,rc_send,
1789861843.168423,llm_explanation,1681.6971999942325
1789861843.2706192,rc_send,
1789861843.3768458,rc_send,
1789861843.505903,rc_send,
1789861843.6188636,rc_send,
1789861843.7686646,rc_send,
1789861843.8725295,rc_send,
1789861844.0253189,rc_send,
1789861844.1335285,rc_send,
1789861844.2788854,rc_send,
1789861844.3425994,llm_explanation,1207.8152000322007
1789861844.379337,rc_send,
1789861844.5328295,rc_send,
1789861844.69849,rc_send,
1789861844.8053765,rc_send,
1789861844.9084797,rc_send,
1789861845.0153618,rc_send,
1789861845.1461902,rc_send,
1789861845.2683318,rc_send,
1789861845.3730893,rc_send,
1789861845.5496783,rc_send,
1789861845.6603484,rc_send,
1789861845.773321,rc_send,
1789861845.8733413,rc_send,
1789861846.0040069,rc_send,
1789861846.1050427,rc_send,
1789861846.2203515,rc_send,
1789861846.3561378,rc_send,
1789861846.460962,rc_send,
1789861846.6244926,rc_send,
1789861846.7751086,rc_send,
1789861846.8753774,rc_send,
1789861847.0202522,rc_send,
1789861847.1262922,rc_send,
1789861847.2623286,rc_send,
1789861847.3633556,rc_send,
1789861847.5433266,rc_send,
1789861847.657016,rc_send,
1789861847.8046892,rc_send,
1789861847.9334536,rc_send,
1789861848.0472295,rc_send,
1789861848.1725948,rc_send,
1789861848.3118243,rc_send,
1789861848.4111063,llm_explanation,4014.394199999515
1789861848.4465418,rc_send,
1789861848.5765297,rc_send,
1789861848.6864572,rc_send,
1789861848.7968354,rc_send,
1789861848.911017,rc_send,
1789861849.0170105,rc_send,
1789861849.1395352,rc_send,
1789861849.298503,rc_send,
1789861849.4004686,rc_send,
1789861849.5150795,rc_send,
1789861849.6212432,rc_send,
1789861849.7358675,rc_send,
1789861849.836434,rc_send,
1789861850.0046625,rc_send,
1789861850.1174061,rc_send,
1789861850.2344809,rc_send,
1789861850.3466866,rc_send,
1789861850.4673786,rc_send,
1789861850.5831375,rc_send,
1789861850.689537,rc_send,
1789861850.8164299,rc_send,
1789861850.9456458,rc_send,
1789861851.0674455,rc_send,
1789861851.2361128,rc_send,
1789861851.3515267,rc_send,
1789861851.4531763,rc_send,
1789861851.5973701,rc_send,
1789861851.6993835,rc_send,
1789861851.8279262,rc_send,
1789861851.9340718,rc_send,
1789861852.037414,rc_send,
1789861852.1837766,rc_send,
1789861852.2898965,rc_send,
1789861852.3943803,rc_send,
1789861852.4983652,rc_send,
1789861852.6230826,rc_send,
1789861852.732412,rc_send,
1789861852.8327513,rc_send,
1789861852.944612,rc_send,
1789861853.0602765,rc_send,
1789861853.2028484,rc_send,
1789861853.3181655,rc_send,
1789861853.4727995,rc_send,
1789861853.5952814,rc_send,
1789861853.6970315,rc_send,
1789861853.8032362,rc_send,
1789861853.9705677,rc_send,
1789861854.0870364,rc_send,
1789861854.198075,rc_send,
1789861854.3635938,rc_send,
1789861854.4813423,rc_send,
1789861854.5832005,rc_send,
1789861854.6938038,rc_send,
1789861854.7995017,rc_send,
1789861854.901312,rc_send,
1789861855.0201883,rc_send,
1789861855.145835,rc_send,
1789861855.250629,rc_send,
1789861855.3534439,rc_send,
1789861855.4591868,rc_send,
1789861855.5870562,rc_send,
1789861855.6941335,rc_send,
1789861855.814841,rc_send,
1789861855.9173725,rc_send,
1789861856.0892677,rc_send,
1789861856.199996,rc_send,
1789861856.308426,rc_send,
1789861856.4354737,rc_send,
1789861856.5422628,rc_send,
1789861856.6491947,rc_send,
1789861856.7545614,rc_send,
1789861856.8784022,rc_send,
1789861856.9796085,rc_send,
1789861857.0823488,rc_send,
1789861857.1850758,rc_send,
1789861857.2860253,rc_send,
1789861857.3890357,rc_send,
1789861857.4918287,rc_send,
1789861857.5986805,rc_send,
1789861857.7447155,rc_send,
1789861857.8835223,rc_send,
1789861857.9902716,rc_send,
1789861858.0964127,rc_send,
1789861858.224712,rc_send,
1789861858.32885,rc_send,
1789861858.4595516,rc_send,
1789861858.5599337,rc_send,
1789861858.6620033,rc_send,
1789861858.7894807,rc_send,
1789861858.8928125,rc_send,
1789861858.9971955,rc_send,
1789861859.1010854,rc_send,
1789861859.2037861,rc_send,
1789861859.3066642,rc_send,
1789861859.4076893,rc_send,
1789861859.5174043,rc_send,
1789861859.684972,rc_send,
1789861859.8077202,rc_send,
1789861859.9084764,rc_send,
1789861860.0086222,rc_send,
1789861860.1208816,rc_send,
1789861860.2521892,rc_send,
1789861860.3598065,rc_send,
1789861860.464184,rc_send,
1789861860.5674741,rc_send,
1789861860.684499,rc_send,
1789861860.7872224,rc_send,
1789861860.8874764,rc_send,
1789861860.9876146,rc_send,
1789861861.0913243,rc_send,
1789861861.193319,rc_send,
1789861861.3244314,rc_send,
1789861861.4438066,rc_send,
1789861861.546303,rc_send,
1789861861.6599464,rc_send,
1789861861.825183,rc_send,
1789861861.9507918,rc_send,
1789861862.0515904,rc_send,
1789861862.1772273,rc_send,
1789861862.2419229,llm_explanation,1774.8181999777444
1789861862.2882338,rc_send,
1789861862.3913984,rc_send,
1789861862.5012808,rc_send,
1789861862.6083817,rc_send,
1789861862.7203016,rc_send,
1789861862.8245907,rc_send,
1789861862.93029,rc_send,
1789861863.0550332,rc_send,
1789861863.1564612,rc_send,
1789861863.2591975,rc_send,
1789861863.3846507,rc_send,
1789861863.4867873,rc_send,
1789861863.598309,rc_send,
1789861863.7185166,rc_send,
1789861863.822439,rc_send,
1789861863.9298892,rc_send,
1789861864.0490053,rc_send,
1789861864.1552486,rc_send,
1789861864.2574174,rc_send,
1789861864.3833914,rc_send,
1789861864.4813962,llm_explanation,2242.4192000180483
1789861864.4933646,rc_send,
1789861864.5969157,rc_send,
1789861864.7252355,rc_send,
1789861864.835678,rc_send,
1789861864.9364123,rc_send,
1789861865.057373,rc_send,
1789861865.1654818,rc_send,
1789861865.3058493,rc_send,
1789861865.4077313,rc_send,
1789861865.5112977,rc_send,
1789861865.6120262,rc_send,
1789861865.723815,rc_send,
1789861865.8301947,rc_send,
1789861865.931326,rc_send,
1789861866.058038,rc_send,
1789861866.16554,rc_send,
1789861866.3041182,rc_send,
1789861866.4072368,rc_send,
1789861866.5081105,rc_send,
1789861866.6089652,rc_send,
1789861866.7215059,rc_send,
1789861866.8337042,rc_send,
1789861866.936466,rc_send,
1789861867.0377572,rc_send,
1789861867.1378548,rc_send,
1789861867.2524533,rc_send,
1789861867.3702118,rc_send,
1789861867.4728503,rc_send,
1789861867.5873816,rc_send,
