t,event,latency_ms
1787920508.5191844,llm_explanation,2991.16080001113
1787920509.8465667,llm_explanation,1320.9265999903437
1787920511.9454198,llm_explanation,2101.873399980832
1787920515.875758,llm_explanation,3923.755900003016
1787920517.7788713,llm_explanation,1919.1885000036564
1787920519.0096612,llm_explanation,1244.6007000107784
1787920520.1740787,llm_explanation,1161.6995999938808
1787920521.01086,llm_explanation,845.5333999881987
1787920522.6243072,llm_explanation,1591.88229998108
1787920523.911892,llm_explanation,1250.610000017332
1787920525.1820848,llm_explanation,1296.929200005252
1787920526.6689866,llm_explanation,1496.1035000160336
1787920528.4813554,llm_explanation,1747.4180000135675
1787920530.6402893,llm_explanation,2159.389899985399
1787920531.6378727,llm_explanation,1023.5807999852113
1787920532.831918,llm_explanation,1215.4201999946963
1787920534.5506155,llm_explanation,1707.3747999966145
1787920535.3551784,llm_explanation,790.1511000236496
1787920536.774215,llm_explanation,1375.962799997069
1787920538.9488869,llm_explanation,2185.5072999896947
1787920540.415393,llm_explanation,1472.6402000233065
1787920543.4079385,llm_explanation,3007.649199978914
1787920544.8068073,llm_explanation,1361.4027999865357
1787920546.0742974,llm_explanation,1270.47649997985
1787920547.5205357,llm_explanation,1454.0352000040002
1787920549.2625031,llm_explanation,1759.9027999967802
1787920550.3048904,llm_explanation,1025.1953999977559
1787920551.4048107,llm_explanation,1090.7352999784052
1787920553.0880258,llm_explanation,1726.8869999970775
1787920554.4074085,llm_explanation,1276.990400016075
1787920555.2361875,llm_explanation,828.7149000097997
1787920556.0843422,llm_explanation,885.1958999875933
1787920557.3079686,llm_explanation,1195.6973999913316
1787920559.6385896,llm_explanation,2327.3671000206377
1787920562.0075707,llm_explanation,2392.1103999891784
1787920563.6321814,llm_explanation,1635.2786000061315
1787920564.484042,llm_explanation,850.9033000154886
1787920565.764314,llm_explanation,1261.9847999885678
1787920568.687843,llm_explanation,2936.5422999835573
1787920570.0484922,llm_explanation,1361.970600002678
1787920571.0451345,llm_explanation,980.2017000038177
1787920572.6712747,llm_explanation,1610.2153999963775
1787920576.7153277,llm_explanation,4030.873000010615
1787920578.0451941,llm_explanation,1377.1581999899354
1787920579.3744183,llm_explanation,1292.1089000010397
1787920580.8961365,llm_explanation,1523.386799992295
1787920583.0467844,llm_explanation,2153.1781000085175
1787920584.2385595,llm_explanation,1215.0792000174988
1787920585.9215286,llm_explanation,1697.9049000074156
1787920587.810674,llm_explanation,1864.6103999926709
1787920589.8791535,llm_explanation,2056.06900001294
1787920591.610102,llm_explanation,1738.9341999951284
1787920592.9396365,llm_explanation,1316.6697999986354
1787920594.7823918,llm_explanation,1852.3198000038974
1787920597.3362541,llm_explanation,2564.2966000013985
1787920598.4628963,llm_explanation,1091.1235999956261
1787920600.005756,llm_explanation,1593.1301999953575
1787920601.6273038,llm_explanation,1594.1995000175666
1787920604.1829946,llm_explanation,2539.892700006021
1787920607.1263847,llm_explanation,2994.899200013606
1787920608.2706468,llm_explanation,1100.207900017267
1787920609.5079165,llm_explanation,1260.857000015676
1787920611.1191132,llm_explanation,1631.3421000086237
1787920613.0693233,llm_explanation,903.3253000234254
1787920613.9527018,llm_explanation,835.9170999901835
1787920615.2903676,llm_explanation,1214.2015999997966
1787920616.3406837,llm_explanation,1045.4059999901801
1787920617.0030663,llm_explanation,649.9787000066135
1787920619.2575657,llm_explanation,2081.2289000023156
1787920623.3385646,llm_explanation,4010.056800005259
1787920624.6534386,llm_explanation,1359.4978000037372
1787920626.1001227,llm_explanation,1435.4639000084717
1787920627.1317163,llm_explanation,1056.398300017463
1787920628.2712402,llm_explanation,1118.9130000129808
1787920632.2719285,llm_explanation,4024.6701999858487
1787920633.6877074,llm_explanation,1424.0626000100747
1787920635.004801,llm_explanation,1309.0551999921445
1787920635.6105883,llm_explanation,565.2237000176683
1787920638.0116723,llm_explanation,2366.520199982915
1787920639.6045372,llm_explanation,1594.9423999991268
1787920640.668436,llm_explanation,1060.0857000099495
1787920642.7667103,llm_explanation,2126.065099990228
1787920643.7760153,llm_explanation,949.4086000195239
1787920644.9379663,llm_explanation,1145.850300003076
1787920645.83741,llm_explanation,977.7207000006456
1787920647.4449058,llm_explanation,1512.2169999813195
1787920648.4459639,llm_explanation,1028.055900009349
1787920649.8490646,llm_explanation,1399.5430000068154
1787920652.0016494,llm_explanation,2204.921299999114
1787920653.741586,llm_explanation,1725.6821999908425
1787920655.1730044,llm_explanation,1425.5675000022165
1787920657.1402347,llm_explanation,1992.6921000005677
1787920658.373374,llm_explanation,1206.4871999900788
1787920660.6508417,llm_explanation,2281.753799994476
1787920662.1847186,llm_explanation,1553.841699991608
1787920666.258251,llm_explanation,4007.4552000151016
1787920667.3150718,llm_explanation,1121.690599975409
1787920670.2433095,llm_explanation,2919.6732999989763
1787920672.216579,llm_explanation,1887.9759999981616
1787920673.321396,llm_explanation,1051.0027999989688
1787920674.8688238,llm_explanation,1643.6417999793775
1787920675.8718436,llm_explanation,1019.5829999865964
1787920677.3814304,llm_explanation,1506.7150999966543
1787920680.009127,llm_explanation,2620.2428999822587
1787920681.5007205,llm_explanation,1534.5203999895602
1787920683.0635567,llm_explanation,1564.2648999928497
1787920684.6852617,llm_explanation,1584.8329999716952
1787920685.9355884,llm_explanation,1239.001499983715
1787920688.3367584,llm_explanation,2414.8054999823216
1787920689.1847117,llm_explanation,887.7009999996517
1787920690.335093,llm_explanation,1051.4064000162762
1787920692.1772668,llm_explanation,1826.739300013287
1787920696.2244744,llm_explanation,4036.002999986522
1787920697.6818976,llm_explanation,1464.6611000061966
1787920699.241098,llm_explanation,1582.840799994301
1787920701.138262,llm_explanation,1884.6528999856673
1787920702.1393616,llm_explanation,1019.0369000192732
1787920704.2830675,llm_explanation,2106.0591000132263
1787920706.1042428,llm_explanation,1852.266999980202
1787920708.4854467,llm_explanation,2391.5605999936815
1787920712.0403337,llm_explanation,3530.2499000099488
1787920713.1512084,llm_explanation,1105.0539999851026
1787920714.6342933,llm_explanation,1466.6012999950908
1787920716.6505678,llm_explanation,2003.1920000037644
1787920717.6364,llm_explanation,1034.7226999874692
1787920719.308466,llm_explanation,1640.5254999990575
1787920720.6541557,llm_explanation,1387.047900003381
1787920721.635246,llm_explanation,975.2738999959547
1787920723.414524,llm_explanation,1766.2472999945749
1787920727.0799077,llm_explanation,3681.0660000192
1787920728.7603035,llm_explanation,1674.339199991664
1787920732.1439035,llm_explanation,3379.2872999911197
1787920736.196675,llm_explanation,4012.746699998388
1787920740.8046398,llm_explanation,634.4549999921583
1787920741.4759572,llm_explanation,616.3251000107266
1787920742.3031437,llm_explanation,667.9089000099339
1787920743.7423646,llm_explanation,1083.1525000103284
1787920746.4983296,llm_explanation,1412.5594999932218
1787920748.0655458,llm_explanation,1617.7590000152122
1787920749.422945,llm_explanation,1370.2382000046782
1787920753.4357371,llm_explanation,4006.264600000577
1787920754.9487095,llm_explanation,1519.779700000072
1787920756.9342632,llm_explanation,1978.595900000073
1787920758.1719322,llm_explanation,1226.5209000033792
1787920760.773199,llm_explanation,2608.47500001546
1787920762.70399,llm_explanation,1890.9848000039347
1787920764.5389535,llm_explanation,1883.5726999968756
1787920768.5556083,llm_explanation,4009.3422000063583
1787920770.103423,llm_explanation,1483.114900009241
1787920771.757783,llm_explanation,1710.7574999972712
1787920775.7722104,llm_explanation,4002.044900000328
1787920778.0146635,llm_explanation,2257.9767999995966
1787920780.119694,llm_explanation,2096.6826000076253
1787920784.1581109,llm_explanation,4009.480100008659
1787920790.2068055,llm_explanation,2060.155199986184
1787920791.8923094,llm_explanation,1695.2576999901794
1787920793.8648572,llm_explanation,1936.6595999745186
1787920796.6480994,llm_explanation,2809.8457000160124
1787920798.830889,llm_explanation,2201.520500006154
1787920800.2523868,llm_explanation,1428.702200006228
1787920802.1097918,llm_explanation,1832.238500006497
1787920803.605663,llm_explanation,1486.1748999974225
1787920804.725768,llm_explanation,1153.8924000051338
1787920805.883949,llm_explanation,1120.8823000197299
1787920807.6650736,llm_explanation,1787.6001999829896
1787920808.9671555,llm_explanation,1320.2587000268977
1787920810.613312,llm_explanation,1660.774699994363
1787920812.8446708,llm_explanation,2201.4635000086855
1787920815.9280186,llm_explanation,932.2045000153594
1787920817.6108632,llm_explanation,1686.8643000198063
1787920819.7784898,llm_explanation,2103.2611999835353
1787920821.4400563,llm_explanation,1723.7808000063524
1787920822.6541765,llm_explanation,1198.1260000029579
1787920823.8744009,llm_explanation,1224.719699996058
1787920824.8786304,llm_explanation,995.2241000137292
1787920826.641143,llm_explanation,1756.319899985101
1787920828.1428735,llm_explanation,1522.9996000125539
1787920830.6093495,llm_explanation,859.2403999937233
1787920832.7204723,llm_explanation,2144.1088000137825
1787920834.2759926,llm_explanation,1519.097900018096
1787920835.6404345,llm_explanation,1377.827599993907
1787920836.484975,llm_explanation,847.2213000059128
1787920837.357981,llm_explanation,854.7442000126466
1787920838.5938303,llm_explanation,1244.4433000055142
1787920840.0939934,llm_explanation,1522.4804999888875
1787920842.047181,llm_explanation,1927.8964000113774
1787920844.7093134,llm_explanation,2687.488499999745
1787920848.7649822,llm_explanation,4009.130799997365
1787920853.6354673,llm_explanation,858.3248000068124
1787920856.3499477,llm_explanation,2659.650800022064
1787920858.70272,llm_explanation,2315.8029999758583
1787920861.723876,llm_explanation,3088.0909000115935
1787920863.5436904,llm_explanation,1793.823700019857
1787920865.933046,llm_explanation,2395.438900013687
1787920867.599781,llm_explanation,1667.2405000135768
1787920870.2090821,llm_explanation,2618.8503000012133
1787920872.6400707,llm_explanation,2378.8464999815915
1787920874.7769022,llm_explanation,2150.401199993212
1787920876.3572197,llm_explanation,1586.6907000017818
