t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,assoc_d,assoc_hands,assoc_mode,assoc_ms,assoc_ms_ran,assoc_ok,assoc_pose_ms,assoc_pose_ms_ran,assoc_reason,assoc_skeleton_hits,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1790165261.9450095,,,,,0.07230008486658335,,0,,,0,0,,,no_face,0,0.006500049494206905,1,,0,,0,,0,hover,0.01859990879893303,1
1790165262.0918598,,0.1468503475189209,6.8096536160471475,,112.96129995025694,,1,,,0,0,,,no_face,0,0.011599971912801266,1,,0,,0,112.87569999694824,1,hover,0.028699985705316067,1
1790165262.1006866,,0.008826732635498047,113.29220463508184,,0.10149995796382427,,1,,,0,0,,,no_face,0,0.009499955922365189,1,,0,,0,,0,hover,0.02080004196614027,1
1790165262.178098,,0.07741141319274902,12.917991789015266,,81.36680000461638,,1,,,0,0,,,no_face,0,0.005600042641162872,1,14.59509995765984,1,,0,66.6583999991417,1,hover,0.011899974197149277,1
1790165262.192791,,0.014693021774291992,68.05951936651144,,0.21430000197142363,,1,,,0,0,,,no_face,0,0.0075999414548277855,1,,0,,0,,0,hover,0.019400031305849552,1
1790165262.2607992,,0.0680081844329834,14.704112576118241,,65.60570001602173,,1,,,0,0,,,no_face,0,0.005800044164061546,1,,0,,0,65.48099999781698,1,hover,0.014399993233382702,1
1790165262.2814934,,0.020694255828857422,48.32258807806632,,0.20190002396702766,,1,,,0,0,,,no_face,0,0.009499955922365189,1,,0,,0,,0,hover,0.022000051103532314,1
1790165262.3474371,,0.06594371795654297,15.164446758355387,,66.62380008492619,,1,,,0,0,,,no_face,0,0.005500041879713535,1,9.039499913342297,1,,0,57.48070008121431,1,hover,0.012899981811642647,1
1790165262.3584359,,0.010998725891113281,90.91962195439174,,0.20839995704591274,,1,,,0,0,,,no_face,0,0.0072999391704797745,1,,0,,0,,0,hover,0.018400023691356182,1
1790165262.4476607,,0.08922481536865234,11.207644374138244,,55.0649999640882,,1,,,0,0,,,no_face,0,0.004299916326999664,1,,0,,0,54.977299994789064,1,hover,0.010200077667832375,1
1790165262.4798963,,0.03223562240600586,31.021581882460836,,0.18309999722987413,,1,,,0,0,,,no_face,0,0.0078000593930482864,1,,0,,0,,0,hover,0.02389994915574789,1
1790165262.5477414,,0.06784510612487793,14.739456640533028,,59.19370008632541,,1,,,0,0,,,no_face,0,0.005300040356814861,1,8.268499979749322,1,,0,50.829500076361,1,hover,0.014299992471933365,1
1790165262.5656843,,0.01794290542602539,55.73233410401552,,0.18079997971653938,,1,,,0,0,,,no_face,0,0.007899943739175797,1,,0,,0,,0,hover,0.019900035113096237,1
1790165262.6324425,,0.0667581558227539,14.97944315081213,,55.07830006536096,,1,,,0,0,,,no_face,0,0.005300040356814861,1,,0,,0,54.97020005714148,1,hover,0.013599987141788006,1
1790165262.651349,,0.018906593322753906,52.89160151324086,,0.12720003724098206,,1,,,0,0,,,no_face,0,0.007600057870149612,1,,0,,0,,0,hover,0.018300022929906845,1
1790165262.7328038,,0.08145475387573242,12.276754301235782,,60.063500073738396,,0,,,0,0,,,no_face,0,0.004600035026669502,1,9.018699987791479,1,,0,50.95070006791502,1,hover,0.011899974197149277,1
1790165262.7507448,,0.017940998077392578,55.738259136212626,,0.16960001084953547,,0,,,0,0,,,no_face,0,0.008300063200294971,1,,0,,0,,0,hover,0.02129992935806513,1
1790165262.7876575,,0.03691267967224121,27.090961937179877,,27.244600001722574,,0,,,0,0,,,no_face,0,0.004600035026669502,1,,0,,0,27.145200059749186,1,hover,0.012499978765845299,1
1790165262.805605,,0.01794743537902832,55.71826719980871,,0.16449997201561928,,0,,,0,0,,,no_face,0,0.0076999422162771225,1,,0,,0,,0,hover,0.019600032828748226,1
1790165262.8631258,,0.05752086639404297,17.384995440603497,,34.3562999041751,,0,,,0,0,,,no_face,0,0.005100038833916187,1,7.9187999945133924,1,,0,26.349899941124022,1,hover,0.011699972674250603,1
1790165262.8810542,,0.017928361892700195,55.77754431692754,,0.09740004315972328,,0,,,0,0,,,no_face,0,0.004100031219422817,1,,0,,0,,0,hover,0.01209997572004795,1
1790165262.916383,,0.03532886505126953,28.30546632474018,,30.68089997395873,,0,,,0,0,,,no_face,0,0.004999921657145023,1,,0,,0,30.581200029700994,1,hover,0.012300093658268452,1
1790165262.9509165,,0.03453350067138672,28.957388638811413,,0.15169999096542597,,0,,,0,0,,,no_face,0,0.006700051017105579,1,,0,,0,,0,hover,0.01859990879893303,1
1790165263.0001593,,0.04924273490905762,20.30756418884569,,40.10420001577586,,0,,,0,0,,,no_face,0,0.005299923941493034,1,7.721100002527237,1,,0,32.288000104017556,1,hover,0.013299984857439995,1
1790165263.0180113,,0.017852067947387695,56.01591944121693,,0.15059998258948326,,0,,,0,0,,,no_face,0,0.005700043402612209,1,,0,,0,,0,hover,0.014499993994832039,1
1790165263.0632033,,0.04519200325012207,22.12780864050984,,33.40459999162704,,0,,,0,0,,,no_face,0,0.004399917088449001,1,,0,,0,33.3095999667421,1,hover,0.011300086043775082,1
1790165263.0812063,,0.018002986907958984,55.546338233346574,,0.2440999960526824,,0,,,0,0,,,no_face,0,0.00809994526207447,1,,0,,0,,0,hover,0.022000051103532314,1
1790165263.123474,,0.042267560958862305,23.65880541281454,,37.67870005685836,,0,,,0,0,,,no_face,0,0.01009996049106121,1,8.224099990911782,1,,0,29.314000043086708,1,hover,0.017200014553964138,1
1790165263.153821,,0.030347108840942383,32.9520681934242,,0.16240007244050503,,0,,,0,0,,,no_face,0,0.00800006091594696,1,,0,,0,,0,hover,0.019999919459223747,1
1790165263.1971533,,0.04333233833312988,23.07745297085541,,26.532000047154725,,0,,,0,0,,,no_face,0,0.004400033503770828,1,,0,,0,26.439700042828918,1,hover,0.011899974197149277,1
1790165263.215038,,0.01788473129272461,55.91361612499,,0.13910001143813133,,0,,,0,0,,,no_face,0,0.006600050255656242,1,,0,,0,,0,hover,0.017200014553964138,1
1790165263.2640412,,0.04900312423706055,20.406862125001215,,36.39549994841218,,0,,,0,0,,,no_face,0,0.004899920895695686,1,8.180700009688735,1,,0,28.121299925260246,1,hover,0.012300093658268452,1
1790165263.2819571,,0.017915964126586914,55.816142125224566,,0.11599995195865631,,0,,,0,0,,,no_face,0,0.004600035026669502,1,,0,,0,,0,hover,0.01279998105019331,1
1790165263.348871,,0.06691384315490723,14.944590728184226,,56.20360001921654,,1,,,0,0,,,no_face,0,0.005599926225841045,1,,0,,0,56.10140005592257,1,hover,0.012499978765845299,1
1790165263.3668137,,0.01794266700744629,55.73307466415084,,0.18279999494552612,,1,,,0,0,,,no_face,0,0.0069999368861317635,1,,0,,0,,0,hover,0.020700041204690933,1
1790165263.448793,,0.08197927474975586,12.198205010382555,,71.48209994193166,,1,,,0,0,,,no_face,0,0.00509992241859436,1,9.918899973854423,1,,0,61.44179997500032,1,hover,0.013699987903237343,1
1790165263.4659657,,0.017172813415527344,58.231576609096464,,0.17730006948113441,,1,,,0,0,,,no_face,0,0.008400063961744308,1,,0,,0,,0,hover,0.01919991336762905,1
1790165263.5332909,,0.06732511520385742,14.853298014745983,,58.39299992658198,,1,,,0,0,,,no_face,0,0.007900060154497623,1,,0,,0,58.21259994991124,1,hover,0.020900042727589607,1
1790165263.5511599,,0.017868995666503906,55.96285424561029,,0.1981999957934022,,1,,,0,0,,,no_face,0,0.008600065484642982,1,,0,,0,,0,hover,0.021999934688210487,1
1790165263.6336157,,0.08245587348937988,12.127698824617966,,68.40039999224246,,1,,,0,0,,,no_face,0,0.004999921657145023,1,11.88079989515245,1,,0,56.40830006450415,1,hover,0.013399985618889332,1
1790165263.65057,,0.01695418357849121,58.982492160144,,0.2012000186368823,,1,,,0,0,,,no_face,0,0.009299954399466515,1,,0,,0,,0,hover,0.02320006024092436,1
1790165263.715592,,0.06502199172973633,15.379412001965372,,62.03799997456372,,1,,,0,0,,,no_face,0,0.006100046448409557,1,,0,,0,61.91819999366999,1,hover,0.014499993994832039,1
1790165263.7538533,,0.03826141357421875,26.135992023928214,,0.12319989036768675,,1,,,0,0,,,no_face,0,0.004800036549568176,1,,0,,0,,0,hover,0.013599987141788006,1
1790165263.8337996,,0.07994627952575684,12.508399464390624,,66.95649994071573,,0,,,0,0,,,no_face,0,0.005200039595365524,1,8.25819990132004,1,,0,58.59280005097389,1,hover,0.013299984857439995,1
1790165263.857684,,0.023884296417236328,41.8685140449999,,0.17690006643533707,,0,,,0,0,,,no_face,0,0.006800051778554916,1,,0,,0,,0,hover,0.018000020645558834,1
1790165263.9151886,,0.05750465393066406,17.389896845666524,,32.06610004417598,,0,,,0,0,,,no_face,0,0.008499948307871819,1,,0,,0,31.886500073596835,1,hover,0.018700025975704193,1
1790165263.9353623,,0.02017378807067871,49.56927258760267,,0.2128999913111329,,0,,,0,0,,,no_face,0,0.01009996049106121,1,,0,,0,,0,hover,0.022700056433677673,1
1790165263.9726446,,0.03728222846984863,26.822430982330708,,43.59789995942265,,0,,,0,0,,,no_face,0,0.00500003807246685,1,8.943199994973838,1,,0,34.544099937193096,1,hover,0.013399985618889332,1
1790165263.9905941,,0.017949581146240234,55.71160640756582,,0.18580001778900623,,0,,,0,0,,,no_face,0,0.00700005330145359,1,,0,,0,,0,hover,0.017999904230237007,1
1790165264.0341837,,0.04358959197998047,22.94125626271687,,31.552999978885055,,0,,,0,0,,,no_face,0,0.004599918611347675,1,,0,,0,31.44679998513311,1,hover,0.012900098226964474,1
1790165264.052094,,0.017910242080688477,55.83397452110595,,0.18089998047798872,,0,,,0,0,,,no_face,0,0.0071999384090304375,1,,0,,0,,0,hover,0.024900073185563087,1
1790165264.1017723,,0.04967832565307617,20.129502893946228,,36.6292999824509,,0,,,0,0,,,no_face,0,0.004800036549568176,1,7.7235999051481485,1,,0,28.800600091926754,1,hover,0.01209997572004795,1
1790165264.1197393,,0.01796698570251465,55.657638769091946,,0.1818999880924821,,0,,,0,0,,,no_face,0,0.0074999406933784485,1,,0,,0,,0,hover,0.030499999411404133,1
1790165264.163737,,0.043997764587402344,22.72842744120516,,29.50459998100996,,0,,,0,0,,,no_face,0,0.004900037311017513,1,,0,,0,29.396099969744682,1,hover,0.011499971151351929,1
1790165264.1818507,,0.01811361312866211,55.207097164819544,,0.16059994231909513,,0,,,0,0,,,no_face,0,0.0066999346017837524,1,,0,,0,,0,hover,0.017700018361210823,1
1790165264.2343254,,0.0524747371673584,19.056789113791773,,36.926599917933345,,0,,,0,0,,,no_face,0,0.004399917088449001,1,7.528700050897896,1,,0,29.302799957804382,1,hover,0.011399970389902592,1
1790165264.253585,,0.01925969123840332,51.92191233086988,,0.2506000455468893,,0,,,0,0,,,no_face,0,0.008699949830770493,1,,0,,0,,0,hover,0.022600055672228336,1
1790165264.2820942,,0.028509140014648438,35.0764701946879,,33.095099963247776,,0,,,0,0,,,no_face,0,0.00500003807246685,1,,0,,0,32.98149991314858,1,hover,0.013899989426136017,1
1790165264.2999353,,0.017841100692749023,56.050353463136936,,0.16339996363967657,,0,,,0,0,,,no_face,0,0.0068999361246824265,1,,0,,0,,0,hover,0.018900027498602867,1
1790165264.3499682,,0.050032854080200195,19.986866997374353,,38.76709996256977,,0,,,0,0,,,no_face,0,0.004799920134246349,1,10.185400024056435,1,,0,28.47949997521937,1,hover,0.011900090612471104,1
1790165264.367938,,0.017969846725463867,55.648777381220896,,0.19599997904151678,,0,,,0,0,,,no_face,0,0.0077999429777264595,1,,0,,0,,0,hover,0.02110004425048828,1
1790165264.417263,,0.049324989318847656,20.273699271089114,,32.5029999949038,,0,,,0,0,,,no_face,0,0.005300040356814861,1,,0,,0,32.37469994928688,1,hover,0.01409999094903469,1
1790165264.4351661,,0.01790308952331543,55.856281045664595,,0.2351000439375639,,0,,,0,0,,,no_face,0,0.0070999376475811005,1,,0,,0,,0,hover,0.022500054910779,1
1790165264.481819,,0.046652793884277344,21.434943477994235,,40.11279996484518,,0,,,0,0,,,no_face,0,0.004700035788118839,1,8.432999951764941,1,,0,31.568999984301627,1,hover,0.012399978004395962,1
1790165264.499674,,0.017855167388916016,56.0061957537722,,0.1740999286994338,,0,,,0,0,,,no_face,0,0.0075999414548277855,1,,0,,0,,0,hover,0.019600032828748226,1
1790165264.5353968,,0.03572273254394531,27.993379251428266,,32.79720002319664,,0,,,0,0,,,no_face,0,0.0066999346017837524,1,,0,,0,32.61490003205836,1,hover,0.020600040443241596,1
1790165264.5711129,,0.03571605682373047,27.99861151905156,,0.21249998826533556,,0,,,0,0,,,no_face,0,0.008599949069321156,1,,0,,0,,0,hover,0.02220005262643099,1
1790165264.6166592,,0.04554629325866699,21.955683513492293,,44.59880001377314,,0,,,0,0,,,no_face,0,0.005399924702942371,1,9.152599959634244,1,,0,35.294300061650574,1,hover,0.01379998866468668,1
1790165264.6531754,,0.03651618957519531,27.38511360668582,,0.2041999250650406,,0,,,0,0,,,no_face,0,0.009400071576237679,1,,0,,0,,0,hover,0.02329994458705187,1
1790165264.6907845,,0.037609100341796875,26.589309260574094,,34.21889990568161,,0,,,0,0,,,no_face,0,0.005599926225841045,1,,0,,0,34.0651998994872,1,hover,0.01379998866468668,1
1790165264.7243862,,0.03360176086425781,29.76034512118976,,0.18670002464205027,,0,,,0,0,,,no_face,0,0.0073999399319291115,1,,0,,0,,0,hover,0.021000043489038944,1
1790165264.7845554,,0.060169219970703125,16.619793317694796,,38.3540999609977,,0,,,0,0,,,no_face,0,0.005499925464391708,1,8.859800058417022,1,,0,29.375199927017093,1,hover,0.01379998866468668,1
1790165264.8024411,,0.017885684967041016,55.910634780985895,,0.2012000186368823,,0,,,0,0,,,no_face,0,0.009299954399466515,1,,0,,0,,0,hover,0.02280005719512701,1
1790165264.8512394,,0.048798322677612305,20.49250763405399,,29.64250009972602,,0,,,0,0,,,no_face,0,0.005100038833916187,1,,0,,0,29.529200051911175,1,hover,0.012599979527294636,1
