t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,rule_infer_ms,rule_infer_ms_ran
1790069356.169498,10,,,2.9914379119873047,0.08969998452812433,0.00970007386058569,1,,0,,0,0,,0,hover,0.041499966755509377,1,,
1790069356.2512782,19,0.08178019523620605,12.227899396812347,16.951322555541992,37.957899970933795,0.004900037311017513,1,,0,,0,0,37.9020000109449,1,hover,0.022499938495457172,1,,
1790069356.2782419,37,0.02696371078491211,37.08688347746123,10.005950927734375,0.034800032153725624,0.00500003807246685,1,,0,,0,0,,0,hover,0.014999997802078724,1,,
1790069356.3346171,43,0.05637526512145996,17.73827578186124,1.9943714141845703,35.08269996382296,0.011500087566673756,1,9.010399924591184,1,,0,0,26.01120003964752,1,hover,0.03409991040825844,1,,
1790069356.3475828,60,0.012965679168701172,77.12669633334559,0.9977817535400391,0.03900006413459778,0.006600050255656242,1,,0,,0,0,,0,hover,0.016399892047047615,1,,
1790069356.3952267,65,0.04764389991760254,20.989045853287497,2.577066421508789,31.38029994443059,0.004199915565550327,1,,0,,0,0,31.349899945780635,1,hover,0.014999997802078724,1,,
1790069356.4081943,82,0.012967586517333984,77.11535208678066,2.1724700927734375,0.1273000380024314,0.0171000137925148,1,,0,,0,0,,0,hover,0.05519995465874672,1,,
1790069356.4525602,87,0.044365882873535156,22.53984222179231,0.9970664978027344,30.673200031742454,0.005200039595365524,1,5.752600030973554,1,,0,0,24.893100024200976,1,hover,0.015500001609325409,1,,
1790069356.462534,106,0.009973764419555664,100.26304592068463,0.0,0.03450002986937761,0.004699919372797012,1,,0,,0,0,,0,hover,0.014299992471933365,1,,
1790069356.494619,110,0.03208494186401367,31.16726856599343,1.9893646240234375,22.428199998103082,0.00500003807246685,1,,0,,0,0,22.391999955289066,1,hover,0.01889991108328104,1,,
1790069356.505694,126,0.011075019836425781,90.29329200034444,0.5164146423339844,0.039800070226192474,0.004600035026669502,1,,0,,0,0,,0,hover,0.019600032828748226,1,,
1790069356.5532715,127,0.047577619552612305,21.01828568565057,1.9960403442382812,24.391000042669475,0.004300032742321491,1,5.027700099162757,1,,0,0,19.33619996998459,1,hover,0.01610000617802143,1,,
1790069356.5692306,128,0.01595902442932129,62.660471786904104,1.0290145874023438,0.03260001540184021,0.004700035788118839,1,,0,,0,0,,0,hover,0.01409999094903469,1,,
1790069356.6460214,129,0.07679080963134766,13.022391674221632,8.010387420654297,17.68900000024587,0.004400033503770828,1,,0,,0,0,17.659600009210408,1,hover,0.014199991710484028,1,,
1790069356.6619515,130,0.01593017578125,62.77394636015325,0.9984970092773438,0.041100080125033855,0.006300047971308231,1,,0,,0,0,,0,hover,0.018400023691356182,1,,
1790069356.729346,131,0.06739449501037598,14.838007167292242,10.775089263916016,23.622300010174513,0.004899920895695686,1,5.315499962307513,1,,0,0,18.27860006596893,1,hover,0.01680001150816679,1,,
1790069356.7637148,132,0.03436875343322754,29.096196402433524,2.023458480834961,0.046200002543628216,0.004700035788118839,1,,0,,0,0,,0,hover,0.014199991710484028,1,,
1790069356.8201914,133,0.056476593017578125,17.7064505234718,1.9965171813964844,19.441799959167838,0.003999914042651653,1,,0,,0,0,19.41189996432513,1,hover,0.014699995517730713,1,,
1790069356.830705,134,0.010513544082641602,95.11540467605506,1.0304450988769531,0.030499999411404133,0.004800036549568176,1,,0,,0,0,,0,hover,0.013299984857439995,1,,
1790069356.8934715,135,0.06276655197143555,15.932052480038896,1.0311603546142578,28.45730003900826,0.004400033503770828,1,5.059899995103478,1,,0,0,23.36930006276816,1,hover,0.01650000922381878,1,,
1790069356.9296162,136,0.03614473342895508,27.666547934723816,0.8356571197509766,0.03260001540184021,0.006200047209858894,1,,0,,0,0,,0,hover,0.013399985618889332,1,,
1790069356.9887738,137,0.059157609939575195,16.903995969773298,7.977724075317383,18.500500009395182,0.004100031219422817,1,,0,,0,0,18.471700022928417,1,hover,0.01379998866468668,1,,
1790069357.0005555,138,0.011781692504882812,84.87744859964384,3.988981246948242,0.03270001616328955,0.00500003807246685,1,,0,,0,0,,0,hover,0.014199991710484028,1,,
1790069357.054763,139,0.054207563400268555,18.447610209224894,4.972219467163086,22.808799985796213,0.004899920895695686,1,4.734099959023297,1,,0,0,18.048100057058036,1,hover,0.015700003132224083,1,,
1790069357.0964448,140,0.041681766510009766,23.991305641037375,1.035451889038086,0.033400021493434906,0.004700035788118839,1,,0,,0,0,,0,hover,0.015300000086426735,1,,
1790069357.163566,141,0.06712126731872559,14.898407612768935,2.0656585693359375,36.53479996137321,0.0039000296965241432,1,,0,,0,0,36.49790002964437,1,hover,0.018799910321831703,1,,
1790069357.1725373,142,0.008971214294433594,111.46763048793451,13.846397399902344,0.0320998951792717,0.00400003045797348,1,,0,,0,0,,0,hover,0.013399985618889332,1,,
1790069357.225262,143,0.052724599838256836,18.96647870382513,7.979393005371094,22.156300023198128,0.004299916326999664,1,5.201100022532046,1,,0,0,16.926200012676418,1,hover,0.01950003206729889,1,,
1790069357.264197,144,0.038935184478759766,25.683710335198953,6.016969680786133,0.03509991802275181,0.004499917849898338,1,,0,,0,0,,0,hover,0.015500001609325409,1,,
1790069357.3149529,145,0.05075573921203613,19.70220541606971,1.0306835174560547,16.361800022423267,0.004399917088449001,1,,0,,0,0,16.331300023011863,1,hover,0.015400000847876072,1,,
1790069357.3431537,146,0.028200864791870117,35.45990548092287,18.280029296875,0.0412999652326107,0.005900044925510883,1,,0,,0,0,,0,hover,0.01780001912266016,1,,
1790069357.3880901,147,0.044936418533325195,22.253664903409966,2.025127410888672,25.022099958732724,0.004600035026669502,1,5.699700093828142,1,,0,0,19.24279995728284,1,hover,0.017200014553964138,1,,
1790069357.4290142,148,0.040924072265625,24.435495898583145,2.0284652709960938,0.1324999611824751,0.00500003807246685,1,,0,,0,0,,0,hover,0.016799895092844963,1,,
1790069357.4832592,149,0.0542449951171875,18.434880450070324,0.9970664978027344,20.86839999537915,0.005500041879713535,1,,0,,0,0,20.772799965925515,1,hover,0.019699917174875736,1,,
1790069357.4987245,150,0.015465259552001953,64.66105509820245,1.962423324584961,0.09280000813305378,0.005700043402612209,1,,0,,0,0,,0,hover,0.016799895092844963,1,,
1790069357.5554502,151,0.05672574043273926,17.628681307134602,2.785205841064453,26.28970006480813,0.006200047209858894,1,5.946599994786084,1,,0,0,20.25650010909885,1,hover,0.020399922505021095,1,,
1790069357.5734026,152,0.017952442169189453,55.702727828096364,2.991199493408203,0.09929994121193886,0.005499925464391708,1,,0,,0,0,,0,hover,0.01910002902150154,1,,
1790069357.666527,153,0.0931243896484375,10.738325413730951,1.0302066802978516,19.94809997268021,0.004900037311017513,1,,0,,0,0,19.8641000315547,1,hover,0.0171000137925148,1,,
1790069357.674378,154,0.007850885391235352,127.37416866591758,14.365673065185547,0.07770000956952572,0.004900037311017513,1,,0,,0,0,,0,hover,0.015500001609325409,1,,
1790069357.7253387,155,0.05096077919006348,19.622933869798125,0.9961128234863281,28.37249997537583,0.0068999361246824265,1,6.287100026383996,1,,0,0,21.995299961417913,1,hover,0.020700041204690933,1,,
1790069357.7632732,156,0.03793454170227051,26.36119892652207,3.0281543731689453,0.052200048230588436,0.006300047971308231,1,,0,,0,0,,0,hover,0.019399914890527725,1,,
1790069357.8170404,157,0.05376720428466797,18.598698096809095,2.5033950805664062,19.082500017248094,0.004400033503770828,1,,0,,0,0,19.04719998128712,1,hover,0.015900004655122757,1,,
1790069357.8310313,158,0.01399087905883789,71.47513718005521,2.0236968994140625,0.047299894504249096,0.005100038833916187,1,,0,,0,0,,0,hover,0.01950003206729889,1,,
1790069357.88951,159,0.058478593826293945,17.10027438365603,2.0291805267333984,26.449299999512732,0.005700043402612209,1,6.536399945616722,1,,0,0,19.876700011081994,1,hover,0.018699909560382366,1,,
1790069357.9307168,160,0.04120683670043945,24.267817674763066,2.0253658294677734,0.04569999873638153,0.005600042641162872,1,,0,,0,0,,0,hover,0.018300022929906845,1,,
1790069357.9860573,161,0.05534052848815918,18.069939469659435,1.993417739868164,21.662799990735948,0.004500034265220165,1,,0,,0,0,21.627299953252077,1,hover,0.016300007700920105,1,,
1790069357.995033,162,0.008975744247436523,111.411374080272,0.9965896606445312,0.03729993477463722,0.004900037311017513,1,,0,,0,0,,0,hover,0.015300000086426735,1,,
1790069358.0562427,163,0.061209678649902344,16.337285574061667,1.0809898376464844,25.449799955822527,0.005700043402612209,1,6.062999949790537,1,,0,0,19.35139996930957,1,hover,0.018399907276034355,1,,
1790069358.098767,164,0.04252433776855469,23.515945279210584,0.9977817535400391,0.05170004442334175,0.006500049494206905,1,,0,,0,0,,0,hover,0.020499923266470432,1,,
1790069358.1516242,165,0.052857160568237305,18.91891257966883,2.9904842376708984,19.514899933710694,0.004400033503770828,1,,0,,0,0,19.48020001873374,1,hover,0.015300000086426735,1,,
1790069358.1613116,166,0.009687423706054688,103.22661941327033,2.0241737365722656,0.038800062611699104,0.005400041118264198,1,,0,,0,0,,0,hover,0.016000005416572094,1,,
1790069358.2286067,167,0.06729507446289062,14.85992857547758,1.9946098327636719,29.032399994321167,0.013499986380338669,1,6.630999967455864,1,,0,0,22.355500026606023,1,hover,0.018000020645558834,1,,
1790069358.2655473,168,0.036940574645996094,27.070504711501226,3.000497817993164,0.0475000124424696,0.006299931555986404,1,,0,,0,0,,0,hover,0.01880002673715353,1,,
1790069358.3205187,169,0.05497145652770996,18.19125893991768,1.4412403106689453,21.13649994134903,0.004300032742321491,1,,0,,0,0,21.101399906910956,1,hover,0.016000005416572094,1,,
1790069358.3305287,170,0.010010004043579102,99.90005954507562,4.026174545288086,0.05070003680884838,0.0078000593930482864,1,,0,,0,0,,0,hover,0.019499915651977062,1,,
1790069358.3919308,171,0.061402082443237305,16.28609259180163,1.3070106506347656,28.83639989886433,0.005500041879713535,1,6.15630007814616,1,,0,0,22.645699908025563,1,hover,0.017900019884109497,1,,
1790069358.4320934,172,0.04016256332397461,24.89880917045603,2.6216506958007812,0.04509999416768551,0.00609993003308773,1,,0,,0,0,,0,hover,0.018300022929906845,1,,
1790069358.4856184,173,0.05352497100830078,18.68286859688196,2.994060516357422,18.77759990748018,0.004900037311017513,1,,0,,0,0,18.738799961283803,1,hover,0.017700018361210823,1,,
1790069358.494855,174,0.009236574172973633,108.26524870292455,0.8862018585205078,0.05879998207092285,0.02010003663599491,1,,0,,0,0,,0,hover,0.018499908037483692,1,,
1790069358.5549812,175,0.060126304626464844,16.631655748885752,1.0001659393310547,26.39500005170703,0.005300040356814861,1,6.349100032821298,1,,0,0,20.010799984447658,1,hover,0.01810002140700817,1,,
1790069358.5735848,176,0.01860356330871582,53.75314306219482,2.154111862182617,0.04449998959898949,0.005400041118264198,1,,0,,0,0,,0,hover,0.020200037397444248,1,,
1790069358.6493454,177,0.0757606029510498,13.199472562884917,1.0287761688232422,19.184599979780614,0.004900037311017513,1,,0,,0,0,19.143500016070902,1,hover,0.020099920220673084,1,,
1790069358.662807,178,0.013461589813232422,74.28543090928412,2.0301342010498047,0.03870006185024977,0.005200039595365524,1,,0,,0,0,,0,hover,0.01580000389367342,1,,
1790069358.724788,179,0.0619809627532959,16.13398623671466,2.9926300048828125,26.867999928072095,0.00509992241859436,1,5.763200111687183,1,,0,0,21.070099901407957,1,hover,0.019400031305849552,1,,
1790069358.7628286,180,0.0380406379699707,26.287676899356956,2.0258426666259766,0.039100064896047115,0.00500003807246685,1,,0,,0,0,,0,hover,0.01610000617802143,1,,
1790069358.8205848,181,0.05775618553161621,17.31416281728979,2.0246505737304688,23.221899988129735,0.004700035788118839,1,,0,,0,0,23.186399950645864,1,hover,0.016000005416572094,1,,
1790069358.8305259,182,0.00994110107421875,100.59247889485802,3.500223159790039,0.05180004518479109,0.006700051017105579,1,,0,,0,0,,0,hover,0.022999942302703857,1,,
1790069358.893978,183,0.06345224380493164,15.759883969970467,0.9970664978027344,31.498000025749207,0.005700043402612209,1,7.1171000599861145,1,,0,0,24.34429991990328,1,hover,0.018900027498602867,1,,
1790069358.9305649,184,0.036586761474609375,27.33229068918778,0.9951591491699219,0.047900015488266945,0.006199930794537067,1,,0,,0,0,,0,hover,0.019700033590197563,1,,
1790069358.9927452,185,0.062180280685424805,16.082268992304538,1.996755599975586,28.14890001900494,0.005500041879713535,1,,0,,0,0,28.106599929742515,1,hover,0.01910002902150154,1,,
1790069359.0027454,186,0.010000228881835938,99.99771123402633,10.000228881835938,0.04369998350739479,0.005999929271638393,1,,0,,0,0,,0,hover,0.018000020645558834,1,,
1790069359.0617077,187,0.058962345123291016,16.95997670901636,1.996755599975586,27.875800034962595,0.005800044164061546,1,5.817399942316115,1,,0,0,22.021500044502318,1,hover,0.019300030544400215,1,,
1790069359.100079,188,0.03837132453918457,26.061127991002913,3.022432327270508,0.046900007873773575,0.005900044925510883,1,,0,,0,0,,0,hover,0.01910002902150154,1,,
1790069359.1591206,189,0.059041500091552734,16.93723903439698,0.9934902191162109,29.762999969534576,0.004699919372797012,1,,0,,0,0,29.724300024099648,1,hover,0.017400016076862812,1,,
1790069359.1671293,190,0.008008718490600586,124.86392188383793,8.008718490600586,0.03520003519952297,0.004800036549568176,1,,0,,0,0,,0,hover,0.01479999627918005,1,,
1790069359.2229717,191,0.05584239959716797,17.907539919733583,2.0291805267333984,28.013599920086563,0.00509992241859436,1,6.077199941501021,1,,0,0,21.90389996394515,1,hover,0.016700010746717453,1,,
1790069359.2649386,192,0.041966915130615234,23.828294190498916,1.6417503356933594,0.062700011767447,0.007500057108700275,1,,0,,0,0,,0,hover,0.024799956008791924,1,,
1790069359.3242993,193,0.05936074256896973,16.846150447631707,3.1402111053466797,24.713699938729405,0.005799927748739719,1,,0,,0,0,24.67319997958839,1,hover,0.017600017599761486,1,,
1790069359.3388286,194,0.014529228210449219,68.82678043977683,10.54072380065918,0.04700000863522291,0.006200047209858894,1,,0,,0,0,,0,hover,0.01950003206729889,1,,
1790069359.3914514,195,0.05262279510498047,19.00317149640262,1.0294914245605469,27.917200000956655,0.005400041118264198,1,6.0119000263512135,1,,0,0,21.86229999642819,1,hover,0.030800001695752144,1,,
1790069359.4378102,196,0.04635882377624512,21.570866526437054,3.3822059631347656,0.05380006041377783,0.008300063200294971,1,,0,,0,0,,0,hover,0.02429995220154524,1,,
1790069359.5055976,197,0.06778740882873535,14.752002138428045,2.0284652709960938,43.008900014683604,0.005700043402612209,1,,0,,0,0,42.96990006696433,1,hover,0.019099912606179714,1,,
1790069359.5175936,198,0.011996030807495117,83.36090629037066,25.467395782470703,0.03829994238913059,0.005199923180043697,1,,0,,0,0,,0,hover,0.017200014553964138,1,,
1790069359.5568564,199,0.03926277160644531,25.46941948020403,1.0006427764892578,27.15189999435097,0.005199923180043697,1,5.6833999697119,1,,0,0,21.43900003284216,1,hover,0.017600017599761486,1,,
1790069359.5698223,200,0.012965917587280273,77.12527812000073,1.031637191772461,0.03550003748387098,0.005400041118264198,1,,0,,0,0,,0,hover,0.015900004655122757,1,,
1790069359.6736403,201,0.10381793975830078,9.632246626431872,3.0264854431152344,38.38809998705983,0.004300032742321491,1,,0,,0,0,38.35679998155683,1,hover,0.015500001609325409,1,,
1790069359.6846402,202,0.010999917984008789,90.90976873225394,25.491952896118164,0.03320001997053623,0.00509992241859436,1,,0,,0,0,,0,hover,0.014699995517730713,1,,
1790069359.7248487,203,0.04020857810974121,24.87031491814263,5.3005218505859375,26.329100015573204,0.004899920895695686,1,5.7487000012770295,1,,0,0,20.550200017169118,1,hover,0.017900019884109497,1,,
1790069359.763073,204,0.038224220275878906,26.161423118185674,3.367900848388672,0.04800001624971628,0.0066999346017837524,1,,0,,0,0,,0,hover,0.020900042727589607,1,,
1790069359.8164616,205,0.05338859558105469,18.730591975992283,1.9958019256591797,19.27839999552816,0.004700035788118839,1,,0,,0,0,19.244799972511828,1,hover,0.01680001150816679,1,,
1790069359.8302479,206,0.01378631591796875,72.53569452130603,5.310773849487305,0.037400051951408386,0.005600042641162872,1,,0,,0,0,,0,hover,0.01659989356994629,1,,
1790069359.887754,207,0.05750608444213867,17.389464257580908,2.027273178100586,26.275299955159426,0.00609993003308773,1,6.752499961294234,1,,0,0,19.489299971610308,1,hover,0.02050003968179226,1,,
1790069359.9297252,208,0.04197120666503906,23.82585775960009,2.9904842376708984,0.04740001168102026,0.006499933078885078,1,,0,,0,0,,0,hover,0.020900042727589607,1,,
1790069359.9833696,209,0.053644418716430664,18.64126826102995,2.0296573638916016,19.92749993223697,0.004599918611347675,1,,0,,0,0,19.895099918358028,1,hover,0.01610000617802143,1,,
1790069359.9957569,210,0.012387275695800781,80.72800061590577,3.9882659912109375,0.04000007174909115,0.00600004568696022,1,,0,,0,0,,0,hover,0.017200014553964138,1,,
1790069360.0552037,211,0.05944681167602539,16.821760020534374,2.027273178100586,26.35489997919649,0.005400041118264198,1,6.2327999621629715,1,,0,0,20.08909999858588,1,hover,0.020499923266470432,1,,
1790069360.0991833,212,0.043979644775390625,22.73779165582444,3.021240234375,0.038499943912029266,0.005299923941493034,1,,0,,0,0,,0,hover,0.0171000137925148,1,,
1790069360.1532102,213,0.05402684211730957,18.509317976214117,2.026081085205078,23.331400007009506,0.004400033503770828,1,,0,,0,0,23.29979999922216,1,hover,0.015699886716902256,1,,
1790069360.165835,214,0.012624740600585938,79.20954827013144,8.979320526123047,0.03959995228797197,0.005700043402612209,1,,0,,0,0,,0,hover,0.017400016076862812,1,,
1790069360.2259967,215,0.06016182899475098,16.621835085619626,1.9941329956054688,29.539300012402236,0.00600004568696022,1,6.384899956174195,1,,0,0,23.121100035496056,1,hover,0.019999919459223747,1,,
1790069360.2651074,216,0.039110660552978516,25.568476365808756,3.020763397216797,0.0439999857917428,0.005900044925510883,1,,0,,0,0,,0,hover,0.019299914129078388,1,,
1790069360.324995,217,0.05988764762878418,16.69793420837862,3.9768218994140625,24.64359998703003,0.005300040356814861,1,,0,,0,0,24.605900049209595,1,hover,0.018300022929906845,1,,
1790069360.3388252,218,0.013830184936523438,72.30561301889395,10.840892791748047,0.03760005347430706,0.005799927748739719,1,,0,,0,0,,0,hover,0.017400016076862812,1,,
1790069360.3952906,219,0.05646538734436035,17.709964405298248,2.537250518798828,30.05160007160157,0.006800051778554916,1,7.305399980396032,1,,0,0,22.709000040777028,1,hover,0.0222999369725585,1,,
1790069360.4293034,220,0.034012794494628906,29.400700967334924,1.9614696502685547,0.1697000116109848,0.12919993605464697,1,,0,,0,0,,0,hover,0.019900035113096237,1,,
1790069360.4886131,221,0.05930972099304199,16.86064245888657,3.0264854431152344,22.459200001321733,0.004700035788118839,1,,0,,0,0,22.42409996688366,1,hover,0.01719989813864231,1,,
1790069360.4995863,222,0.010973215103149414,91.13099402498642,7.9784393310546875,0.03390002530068159,0.00509992241859436,1,,0,,0,0,,0,hover,0.015199999324977398,1,,
1790069360.5639315,223,0.06434512138366699,15.541193776562436,1.9335746765136719,34.01019994635135,0.005699926987290382,1,7.213399978354573,1,,0,0,26.761699933558702,1,hover,0.021400046534836292,1,,
1790069360.575928,224,0.01199650764465332,83.35759286125962,8.007287979125977,0.04650000482797623,0.005400041118264198,1,,0,,0,0,,0,search_360,0.025999965146183968,1,,
1790069360.652668,225,0.07674002647399902,13.031009317397343,3.0286312103271484,21.605100017040968,0.005599926225841045,1,,0,,0,0,21.571300108917058,1,search_360,0.015099998563528061,1,,
1790069360.6626742,226,0.010006189346313477,99.93814482117753,5.978107452392578,0.034100026823580265,0.005499925464391708,1,,0,,0,0,,0,search_360,0.014699995517730713,1,,
1790069360.7235017,227,0.06082749366760254,16.43993430774236,2.0275115966796875,29.109499999321997,0.006100046448409557,1,6.602699984796345,1,,0,0,22.47319999150932,1,search_360,0.0195999164134264,1,,
1790069360.765723,228,0.0422213077545166,23.684723500612687,3.9894580841064453,0.0727999722585082,0.0068999361246824265,1,,0,,0,0,,0,search_360,0.03160000778734684,1,,
1790069360.8189068,229,0.053183794021606445,18.80272023454626,2.0296573638916016,22.81799993943423,0.005299923941493034,1,,0,,0,0,22.7839999133721,1,search_360,0.015199999324977398,1,,
1790069360.8308682,230,0.01196146011352539,83.60183376519832,6.014823913574219,0.03370002377778292,0.006400048732757568,1,,0,,0,0,,0,search_360,0.012899981811642647,1,,
1790069360.890166,231,0.059297800064086914,16.864032036926094,3.9887428283691406,27.74749998934567,0.006100046448409557,1,6.491300067864358,1,,0,0,21.225599921308458,1,search_360,0.017299898900091648,1,,
1790069360.9300897,232,0.039923667907714844,25.047798772185462,2.027273178100586,0.041899969801306725,0.006400048732757568,1,,0,,0,0,,0,search_360,0.015900004655122757,1,,
1790069360.9890764,233,0.058986663818359375,16.952984543749597,1.9955635070800781,21.811600076034665,0.008200062438845634,1,,0,,0,0,21.768400096334517,1,search_360,0.01859990879893303,1,,
1790069361.0000768,234,0.011000394821166992,90.9058280413533,9.008169174194336,0.0342000275850296,0.005900044925510883,1,,0,,0,0,,0,search_360,0.013599987141788006,1,,
1790069361.0579793,235,0.05790257453918457,17.270389234994504,3.020048141479492,28.327099978923798,0.005799927748739719,1,6.371999974362552,1,,0,0,21.925400011241436,1,search_360,0.016600009985268116,1,,
1790069361.098002,236,0.04002261161804199,24.985875723042646,3.0252933502197266,0.056699966080486774,0.00609993003308773,1,,0,,0,0,,0,search_360,0.03060000017285347,1,,
1790069361.1547308,237,0.05672883987426758,17.627718145063,3.0078887939453125,25.836899993009865,0.005400041118264198,1,,0,,0,0,25.801699957810342,1,search_360,0.015099998563528061,1,,
1790069361.1662602,238,0.01152944564819336,86.73443897597089,6.572723388671875,0.03590004052966833,0.005800044164061546,1,,0,,0,0,,0,search_360,0.014299992471933365,1,,
1790069361.2259357,239,0.05967545509338379,16.75730831771855,3.022909164428711,28.380700037814677,0.005899928510189056,1,6.641800049692392,1,,0,0,21.709599997848272,1,search_360,0.016400008462369442,1,,
1790069361.2669039,240,0.04096817970275879,24.409187990665355,4.12440299987793,0.04070007707923651,0.006300047971308231,1,,0,,0,0,,0,search_360,0.015300000086426735,1,,
1790069361.3178585,241,0.050954580307006836,19.625321099200352,2.9914379119873047,21.691799978725612,0.005199923180043697,1,,0,,0,0,21.65660005994141,1,search_360,0.01610000617802143,1,,
1790069361.3298266,242,0.011968135833740234,83.55520140244631,3.9894580841064453,0.03699993249028921,0.005499925464391708,1,,0,,0,0,,0,search_360,0.015099998563528061,1,,
1790069361.3923428,243,0.0625162124633789,15.995850685704697,2.7472972869873047,27.44080009870231,0.006500049494206905,1,6.3841999508440495,1,,0,0,21.019200095906854,1,search_360,0.022699940018355846,1,,
1790069361.4022224,244,0.009879589080810547,101.21878469038082,8.979082107543945,0.031100003980100155,0.004799920134246349,1,,0,,0,0,,0,search_360,0.012400094419717789,1,,
1790069361.4871948,245,0.08497238159179688,11.768529741863075,2.471446990966797,24.40350002143532,0.00600004568696022,1,,0,,0,0,24.365299963392317,1,search_360,0.016700010746717453,1,,
1790069361.499889,246,0.012694120407104492,78.77662791352854,5.7430267333984375,0.039400067180395126,0.006600050255656242,1,,0,,0,0,,0,search_360,0.015400000847876072,1,,
1790069361.5662527,247,0.06636381149291992,15.068453386024789,2.9938220977783203,36.664400016888976,0.0074999406933784485,1,9.03630000539124,1,,0,0,27.57430006749928,1,search_360,0.02829998265951872,1,,
1790069361.578198,248,0.011945247650146484,83.71530078639576,18.926620483398438,0.03899994771927595,0.006199930794537067,1,,0,,0,0,,0,search_360,0.015600002370774746,1,,
1790069361.6299293,249,0.05173134803771973,19.3306387312941,4.402875900268555,23.874799953773618,0.005900044925510883,1,,0,,0,0,23.836399894207716,1,search_360,0.017499900422990322,1,,
1790069361.6678252,250,0.037895917892456055,26.388066462405707,1.9946098327636719,0.04579999949783087,0.007100054062902927,1,,0,,0,0,,0,search_360,0.017700018361210823,1,,
