t,bat,h,yaw,vgx,vgy,vgz,tof
1789866534.6238766,55.0,0.0,-6.0,0.0,0.0,0.0,6553.0
1789866535.6312466,55.0,0.0,-6.0,0.0,0.0,0.0,6553.0
1789866536.6368804,55.0,0.0,-13.0,0.0,0.0,5.0,10.0
1789866537.6374707,55.0,-30.0,-162.0,0.0,0.0,-1.0,10.0
1789866538.6449583,54.0,0.0,-162.0,0.0,0.0,0.0,10.0
1789866547.407583,54.0,70.0,-158.0,0.0,0.0,0.0,79.0
1789866548.4103296,54.0,70.0,-158.0,0.0,0.0,0.0,81.0
1789866549.410385,54.0,80.0,-159.0,0.0,0.0,0.0,82.0
1789866550.4342625,53.0,70.0,-159.0,0.0,0.0,0.0,80.0
1789866551.4380734,53.0,70.0,-158.0,0.0,0.0,0.0,82.0
1789866552.4414995,52.0,80.0,-158.0,0.0,0.0,0.0,90.0
1789866553.4433968,51.0,80.0,-158.0,0.0,0.0,0.0,82.0
1789866554.4482083,51.0,70.0,-158.0,0.0,0.0,0.0,78.0
1789866555.4509852,50.0,70.0,-159.0,0.0,0.0,-2.0,73.0
1789866556.4530034,50.0,30.0,-159.0,0.0,0.0,-4.0,24.0
1789866557.4600031,49.0,10.0,-147.0,0.0,0.0,0.0,10.0
1789866558.4610803,49.0,0.0,-147.0,-1.0,-1.0,-2.0,10.0
1789866559.4624488,48.0,0.0,-147.0,0.0,0.0,0.0,10.0
1789866560.46395,48.0,0.0,-146.0,0.0,0.0,0.0,10.0
1789866561.465881,47.0,0.0,-146.0,0.0,0.0,0.0,10.0
1789866562.4667003,47.0,0.0,-145.0,0.0,0.0,0.0,10.0
1789866563.4677045,47.0,0.0,-145.0,0.0,0.0,0.0,10.0
1789866564.4702926,47.0,0.0,-145.0,0.0,0.0,0.0,10.0
1789866565.4724424,47.0,0.0,-145.0,0.0,0.0,0.0,10.0
