t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1790071765.7389126,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,100.0,0.0,,0.0,False,,,False,False,0/40,-1.0,False,11,5.691155672073364
1790071766.7906766,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,100.0,0.0,,0.0,False,,,False,False,0/40,-1.0,False,143,6.742919683456421
1790071767.1894312,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,100.0,0.0,Autonomy: no intent -> hover,1439.7810000227764,False,,,False,False,0/40,-1.0,False,152,7.098694086074829
1790071768.1972415,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,100.0,0.0,Autonomy: no intent -> hover,1439.7810000227764,False,,,False,False,0/40,-1.0,False,177,8.149484634399414
1790071769.2329514,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,100.0,0.0,Autonomy: no intent -> hover,1060.1861999602988,False,,,False,False,0/40,-1.0,False,202,9.185194492340088
1790071770.1094282,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,0.0,Autonomy: no intent -> hover,1060.1861999602988,False,,,False,False,0/40,-1.0,False,222,10.019437789916992
1790071770.1743548,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,0.0,The drone is now hovering at an altitude of 0.0 cm.,1921.1086999857798,False,,,False,False,0/40,-1.0,False,224,10.081926345825195
1790071771.1743145,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,The drone is now hovering at an altitude of 0.0 cm.,1921.1086999857798,True,475,475,False,False,0/40,-1.0,False,249,11.126033544540405
1790071771.5936377,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,The drone has not detected any movement or obstacles.,1350.8831999497488,True,452,452,False,False,0/40,-1.0,False,258,11.519935607910156
1790071772.59875,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,The drone has not detected any movement or obstacles.,1350.8831999497488,True,424,424,False,False,0/40,-1.0,False,283,12.550993204116821
1790071773.6014576,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,The drone has not detected any movement or obstacles.,1350.8831999497488,False,481,481,False,False,0/40,-1.0,False,307,13.553700685501099
1790071773.6679926,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,The drone is flying and has not detected any objects or humans in its immediate area.,2137.163499952294,False,481,481,False,False,0/40,-1.0,False,308,13.587251663208008
1790071774.6706586,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,The drone is flying and has not detected any objects or humans in its immediate area.,2137.163499952294,False,481,481,False,False,0/40,-1.0,False,332,14.593032121658325
1790071775.5899887,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,0.0,The drone is performing the action of returning to its starting point after exiting the airport area.,1873.2274000067264,False,481,481,False,False,0/40,-1.0,False,354,15.519323825836182
1790071776.5925581,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,The drone is performing the action of returning to its starting point after exiting the airport area.,1873.2274000067264,False,494,494,False,False,0/40,-1.0,False,378,16.521836757659912
1790071776.6068301,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,search_360,1080.4702000459656,False,494,494,False,False,0/40,-1.0,False,379,16.559073209762573
1790071777.6560965,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,True,False,100.0,0.0,search_360,1080.4702000459656,False,494,494,False,False,0/40,-1.0,False,404,17.581958770751953
1790071778.3312187,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,True,False,100.0,0.0,The drone was not detected or observed at any time during its search.,1661.4243000512943,True,218,218,False,False,0/40,-1.0,False,420,18.249703645706177
1790071779.3393035,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,True,False,100.0,0.0,The drone was not detected or observed at any time during its search.,1661.4243000512943,False,218,218,False,False,0/40,-1.0,False,445,19.290549993515015
1790071780.1742306,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,-10.0,the drone was searched 10 times but battery dropped to 15%,1899.7857000213116,False,218,218,False,False,0/40,-1.0,False,465,20.126473665237427
1790071781.19125,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,True,False,100.0,-40.0,the drone was searched 10 times but battery dropped to 15%,1899.7857000213116,False,487,488,False,False,0/40,-1.0,False,489,21.143493175506592
1790071782.2223113,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,the drone was searched 10 times but battery dropped to 15%,1899.7857000213116,False,487,488,False,False,0/40,-1.0,False,514,22.150654792785645
1790071782.3314552,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,Checking if the drone can be detected before starting a search_360 mission,2159.7689000191167,False,487,488,False,False,0/40,-1.0,False,516,22.24915361404419
1790071783.3407855,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,Checking if the drone can be detected before starting a search_360 mission,2159.7689000191167,False,573,578,False,False,0/40,-1.0,False,541,23.293028593063354
1790071784.2645276,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,Autonomy: no human for 10.0s -> search_360,1914.381799986586,False,573,578,False,False,0/40,-1.0,False,563,24.2167706489563
1790071785.2656412,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,0.0,Autonomy: no human for 10.0s -> search_360,1914.381799986586,False,573,578,False,False,0/40,-1.0,False,587,25.217884302139282
1790071786.333525,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,0.0,Autonomy: no human for 10.0s -> search_360,1914.381799986586,False,573,578,False,False,0/40,-1.0,False,612,26.25232195854187
1790071787.3349621,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,10.0,Autonomy: no human for 10.0s -> search_360,2297.420300077647,False,573,578,False,False,0/40,-1.0,False,636,27.25343108177185
1790071788.0678782,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,40.0,The drone is currently searching for the nearest obstacle.,1528.5667000571266,False,573,578,False,False,0/40,-1.0,False,655,28.02003240585327
1790071789.1315286,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,0.0,The drone is currently searching for the nearest obstacle.,1528.5667000571266,False,573,578,False,False,0/40,-1.0,False,680,29.053962230682373
1790071789.8361523,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,0.0,Searching for a drone,1715.4357000254095,False,573,578,False,False,0/40,-1.0,False,696,29.75740361213684
1790071790.8361967,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,0.0,Searching for a drone,1715.4357000254095,False,573,578,False,False,0/40,-1.0,False,721,30.788439750671387
1790071791.8397288,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,0.0,Searching for a drone,1715.4357000254095,False,573,578,False,False,0/40,-1.0,False,745,31.791971921920776
1790071792.8890283,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,100.0,0.0,Searching for a drone,1715.4357000254095,False,573,578,False,False,0/40,-1.0,False,770,32.81748008728027
1790071793.835476,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,LLM error (ReadTimeout),4026.4628999866545,False,441,441,False,False,0/40,-1.0,False,792,33.74901580810547
1790071794.8328745,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,LLM error (ReadTimeout),4026.4628999866545,True,512,512,False,False,0/40,-1.0,False,817,34.784117221832275
