t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1789862206.7633975,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,71.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,12,5.621873140335083
1789862207.8098397,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,71.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,143,6.647031784057617
1789862208.3117092,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,71.0,0.0,Autonomy: no intent -> hover,1500.353700015694,False,,,False,False,0/20,-1.0,False,155,7.142304420471191
1789862209.318542,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,71.0,50.0,Autonomy: no intent -> hover,1500.353700015694,False,,,False,False,0/20,-1.0,False,179,8.149607181549072
1789862209.8231263,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,71.0,0.0,The drone should not hover when battery <= 15,1524.657300033141,False,,,False,False,0/20,-1.0,False,191,8.648999691009521
1789862210.6623662,face,ground,Perception: face_detected -> face,FACE,,True,False,False,False,71.0,20.0,The drone should not hover when battery <= 15,1524.657300033141,True,254,254,False,False,0/20,-1.0,False,211,0.0
1789862211.6517513,face,ground,Perception: face_detected -> face,FACE,,True,False,False,False,71.0,0.0,The drone should not hover when battery <= 15,1524.657300033141,True,297,297,False,False,0/20,-1.0,False,235,0.0
1789862212.6552732,face,ground,Perception: face_detected -> face,FACE,,True,False,False,False,71.0,0.0,The drone should not hover when battery <= 15,1524.657300033141,True,304,304,False,False,0/20,-1.0,False,260,0.0
1789862212.9181051,face,ground,Perception: face_detected -> face,FACE,,True,False,False,False,71.0,0.0,The drone's battery level is at the limit of 71%,3105.3001999971457,True,310,310,False,False,0/20,-1.0,False,265,0.0
1789862213.9202404,face,ground,Perception: face_detected -> face,FACE,,True,False,False,False,71.0,0.0,The drone's battery level is at the limit of 71%,3105.3001999971457,True,395,395,False,False,0/20,-1.0,False,290,0.0
1789862214.1471863,face,ground,Perception: face_detected -> face,FACE,,True,False,False,False,71.0,0.0,Ground the drone safely without any battery warnings.,1229.3668999918737,True,391,391,False,False,0/20,-1.0,False,295,0.0
1789862215.1598377,face,ground,Perception: face_detected -> face,FACE,,True,False,False,False,71.0,0.0,Ground the drone safely without any battery warnings.,1229.3668999918737,True,311,311,False,False,0/20,-1.0,False,320,0.0
1789862216.1656723,face,ground,Perception: face_detected -> face,FACE,,True,False,False,False,71.0,0.0,Ground the drone safely without any battery warnings.,1229.3668999918737,True,353,353,False,False,0/20,-1.0,False,344,0.0
1789862217.2451706,face,ground,Perception: face_detected -> face,FACE,,True,False,False,False,71.0,0.0,Ground the drone safely without any battery warnings.,1229.3668999918737,True,339,339,False,True,8/20,-1.0,False,370,0.0
1789862218.1930254,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,71.0,0.0,LLM error (ReadTimeout),4030.6457999977283,True,337,337,True,False,0/20,0.8850173354148865,False,391,0.0
1789862219.1672807,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,71.0,-20.0,LLM error (ReadTimeout),4030.6457999977283,True,337,337,True,False,0/20,0.7508336305618286,False,416,0.0
1789862220.186533,face,ground,Perception: face_detected -> face,FACE,,True,False,False,False,71.0,-70.0,LLM error (ReadTimeout),4030.6457999977283,False,409,409,True,False,0/20,0.18769334256649017,False,440,0.0
1789862221.1655877,face,ground,Perception: face_detected -> face,FACE,,True,False,False,False,71.0,0.0,LLM error (ReadTimeout),4030.6457999977283,False,409,409,True,False,0/20,0.18769334256649017,False,464,0.0
1789862222.1554286,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,71.0,0.0,LLM error (ReadTimeout),4030.6457999977283,False,409,409,True,False,0/20,0.18769334256649017,False,488,0.8303647041320801
1789862223.2101002,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,70.0,0.0,LLM error (ReadTimeout),4014.297700021416,False,409,409,True,False,0/20,0.18769334256649017,False,513,1.8566594123840332
1789862230.839117,face,rc lr=0 fb=-26 ud=6 yaw=7,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,20.0,The drone's battery level is low.,898.9612000295892,True,305,305,True,False,0/20,0.7540426254272461,True,695,0.0
1789862230.9064162,face,rc lr=0 fb=-24 ud=6 yaw=7,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,20.0,The drone's battery level is low.,898.9612000295892,True,311,311,True,False,0/20,0.7349873781204224,True,697,0.0
1789862230.9809117,face,rc lr=0 fb=-21 ud=6 yaw=8,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,20.0,The drone's battery level is low.,898.9612000295892,True,302,302,True,False,0/20,0.7508132457733154,True,699,0.0
1789862231.06021,face,rc lr=0 fb=-19 ud=6 yaw=8,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,20.0,The drone's battery level is low.,898.9612000295892,True,295,295,True,False,0/20,0.7768388986587524,True,701,0.0
1789862231.1354523,face,rc lr=0 fb=-17 ud=8 yaw=8,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,20.0,The drone's battery level is low.,898.9612000295892,True,290,290,True,False,0/20,0.762775182723999,True,703,0.0
1789862231.229496,face,rc lr=0 fb=-16 ud=10 yaw=8,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,20.0,The drone's battery level is low.,898.9612000295892,True,290,290,True,False,0/20,0.5894392728805542,True,705,0.0
1789862231.3641298,face,rc lr=0 fb=-14 ud=15 yaw=7,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,20.0,The drone's battery level is low.,898.9612000295892,True,286,286,True,False,0/20,0.7691304087638855,True,708,0.0
1789862231.4513624,face,rc lr=0 fb=-14 ud=17 yaw=8,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,20.0,The drone's battery level is low.,898.9612000295892,True,283,283,True,False,0/20,0.5476812720298767,True,711,0.0
1789862231.5289059,face,rc lr=0 fb=-13 ud=18 yaw=8,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,20.0,The drone's battery level is low.,898.9612000295892,True,286,286,True,False,0/20,0.696264386177063,True,712,0.0
1789862231.6010368,face,rc lr=0 fb=-13 ud=19 yaw=8,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,20.0,The drone's battery level is low.,898.9612000295892,True,280,280,True,False,0/20,0.5827236175537109,True,714,0.0
1789862231.7002995,face,rc lr=0 fb=-12 ud=21 yaw=8,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,20.0,The drone's battery level is low.,898.9612000295892,True,285,285,True,False,0/20,0.7153285145759583,True,716,0.0
1789862231.7676697,face,rc lr=0 fb=-13 ud=21 yaw=9,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,20.0,The drone's battery level is low.,898.9612000295892,True,293,293,True,False,0/20,0.6605435609817505,True,718,0.0
1789862231.8648586,face,rc lr=0 fb=-12 ud=20 yaw=9,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,20.0,The drone's battery level is low.,898.9612000295892,True,278,278,True,False,0/20,0.691563606262207,True,720,0.0
1789862231.9581919,face,rc lr=0 fb=-12 ud=20 yaw=8,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,20.0,The drone's battery level is low.,898.9612000295892,True,279,279,True,False,0/20,0.7440016269683838,True,722,0.0
1789862232.0464988,face,rc lr=0 fb=-11 ud=21 yaw=8,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,30.0,The drone's battery level is low.,898.9612000295892,True,274,274,True,False,0/20,0.7626718878746033,True,724,0.0
1789862232.144431,face,rc lr=0 fb=-10 ud=21 yaw=6,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,30.0,The drone's battery level is low.,898.9612000295892,True,274,274,True,False,0/20,0.7099668383598328,True,727,0.0
1789862232.261753,face,rc lr=0 fb=-9 ud=21 yaw=6,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,30.0,The drone's battery level is low.,898.9612000295892,True,265,265,True,False,0/20,0.7463381290435791,True,729,0.0
1789862232.3772693,face,rc lr=0 fb=-9 ud=20 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,30.0,The drone's battery level is low.,898.9612000295892,True,266,266,True,False,0/20,0.690237820148468,True,732,0.0
1789862232.4642844,face,rc lr=0 fb=-8 ud=21 yaw=0,Perception: face_detected -> face,FACE,,True,True,False,False,70.0,30.0,The drone's battery level is low.,898.9612000295892,True,259,259,True,False,0/20,0.7027571201324463,True,735,0.0
