t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1788460046.969523,8,,,2.9904842376708984,0.0712000037310645,0.010100004146806896,1,,0,0,0,,0,land,0.036999990697950125,1
1788460047.0692575,17,0.09973454475402832,10.026616178639644,25.92921257019043,50.68309999478515,0.00790000194683671,1,,0,0,0,50.61930000374559,1,land,0.0354999938281253,1
1788460047.09419,36,0.024932384490966797,40.10847820682005,9.973526000976562,0.05539999983739108,0.020499996026046574,1,,0,0,0,,0,land,0.022599997464567423,1
1788460047.1550267,42,0.0608367919921875,16.437421620265862,3.0231475830078125,39.10189999442082,0.006999995093792677,1,8.848299999954179,1,0,0,30.21729999454692,1,land,0.021700005163438618,1
1788460047.1689894,61,0.013962745666503906,71.61915169728843,0.9970664978027344,0.045900000259280205,0.006300004315562546,1,,0,0,0,,0,land,0.022499996703118086,1
1788460047.212674,66,0.04368448257446289,22.891423706242563,2.050161361694336,27.42230000148993,0.009099996532313526,1,,0,0,0,27.364900000975467,1,land,0.03090000245720148,1
1788460047.227653,79,0.014979124069213867,66.75957788848743,1.003265380859375,0.10609999299049377,0.01170000177808106,1,,0,0,0,,0,land,0.05629999213851988,1
1788460047.2749634,83,0.04731035232543945,21.137022889222614,0.9973049163818359,32.8326000017114,0.008400005754083395,1,6.66280000586994,1,0,0,26.1231000040425,1,land,0.02849999873433262,1
1788460047.2874262,103,0.012462854385375977,80.23844049509307,1.5408992767333984,0.04850000550504774,0.006300004315562546,1,,0,0,0,,0,land,0.025000001187436283,1
1788460047.3254704,107,0.03804421424865723,26.285205773051157,2.99072265625,26.287699991371483,0.006800008122809231,1,,0,0,0,26.240999999572523,1,land,0.02519998815841973,1
1788460047.3365066,123,0.011036157608032227,90.61124673248504,2.1250247955322266,0.03959999594371766,0.0049000082071870565,1,,0,0,0,,0,land,0.02099999983329326,1
1788460047.3739555,126,0.037448883056640625,26.703066109809512,5.371332168579102,27.051500001107343,0.005599998985417187,1,6.459299998823553,1,0,0,20.55560000007972,1,land,0.023100001271814108,1
1788460047.3839295,127,0.009974002838134766,100.26064923268154,14.95981216430664,0.04810000245925039,0.006499991286545992,1,,0,0,0,,0,land,0.024200009647756815,1
1788460047.4584732,128,0.07454371452331543,13.414947274826568,2.9904842376708984,20.21210000384599,0.0053000112529844046,1,,0,0,0,20.16709999588784,1,land,0.024199995095841587,1
1788460047.474417,129,0.01594376564025879,62.72044023746505,0.5211830139160156,0.04169999738223851,0.0050000089686363935,1,,0,0,0,,0,land,0.021599989850074053,1
1788460047.5328188,130,0.05840182304382324,17.122753158743443,1.996755599975586,27.244500000961125,0.00549999822396785,1,5.521499988390133,1,0,0,21.685900006559677,1,land,0.02439999661874026,1
1788460047.541795,131,0.008976221084594727,111.40545565619273,5.983829498291016,0.03999999898951501,0.005099995178170502,1,,0,0,0,,0,land,0.020500010577961802,1
1788460047.6279945,132,0.08619952201843262,11.600992402094333,1.9936561584472656,23.69610000459943,0.0045000051613897085,1,,0,0,0,23.660100006964058,1,land,0.019400002202019095,1
1788460047.6369693,133,0.008974790573120117,111.42321281513163,1.9922256469726562,0.03880000440403819,0.0045000051613897085,1,,0,0,0,,0,land,0.02059999678749591,1
1788460047.674798,134,0.037828683853149414,26.434966753852457,1.9617080688476562,26.446699994266964,0.005399997462518513,1,5.78269999823533,1,0,0,20.63060000364203,1,land,0.021400002879090607,1
1788460047.711128,135,0.03632998466491699,27.525472670118585,8.863449096679688,0.06429999484680593,0.006099988240748644,1,,0,0,0,,0,land,0.04120000812690705,1
1788460047.7943742,136,0.08324623107910156,12.012555848321686,4.584074020385742,20.166800008155406,0.0046000059228390455,1,,0,0,0,20.127900002989918,1,land,0.019500002963468432,1
1788460047.8043468,137,0.009972572326660156,100.27503107965956,0.9968280792236328,0.03599999763537198,0.0043000036384910345,1,,0,0,0,,0,land,0.018799997633323073,1
1788460047.8670075,138,0.06266069412231445,15.958967802814115,1.9941329956054688,27.16500000678934,0.0047000066842883825,1,6.6534999932628125,1,0,0,20.4824000102235,1,land,0.01829999382607639,1
1788460047.8756456,139,0.008638143539428711,115.76561508100798,5.678415298461914,0.032500000088475645,0.004799992893822491,1,,0,0,0,,0,land,0.016300007700920105,1
1788460047.9652348,140,0.08958911895751953,11.16206980977422,1.993417739868164,20.802200000616722,0.004299989086575806,1,,0,0,0,20.764900007634424,1,land,0.02020000829361379,1
1788460047.973213,141,0.007978200912475586,125.34154140393868,1.9948482513427734,0.041100007365457714,0.0051000097300857306,1,,0,0,0,,0,land,0.02139998832717538,1
1788460048.0309906,142,0.05777764320373535,17.30773262027672,1.50299072265625,26.758199994219467,0.005599998985417187,1,5.71160000981763,1,0,0,21.010599986766465,1,land,0.02269999822601676,1
1788460048.0399754,143,0.008984804153442383,111.29903144487197,3.0002593994140625,0.038700003642588854,0.005099995178170502,1,,0,0,0,,0,land,0.020399995264597237,1
1788460048.123308,144,0.08333253860473633,12.000114442009373,0.9951591491699219,19.891700008884072,0.0045000051613897085,1,,0,0,0,19.856900005834177,1,land,0.01930000144056976,1
1788460048.137855,145,0.014547109603881836,68.74217815291321,2.578258514404297,0.03949999518226832,0.004799992893822491,1,,0,0,0,,0,land,0.01990000600926578,1
1788460048.1969779,146,0.05912280082702637,16.91394835853036,1.9938945770263672,24.13700000033714,0.0049000082071870565,1,5.102099996292964,1,0,0,19.001199994818307,1,land,0.022199994418770075,1
1788460048.2039597,147,0.006981849670410156,143.22852069389427,0.9982585906982422,0.0425000034738332,0.006399990525096655,1,,0,0,0,,0,land,0.021200001356191933,1
1788460048.289873,148,0.08591318130493164,11.639657440348998,1.0309219360351562,20.56740000261925,0.004899993655271828,1,,0,0,0,20.53120000346098,1,land,0.01890001294668764,1
1788460048.3056471,149,0.015774250030517578,63.394456032163475,1.5881061553955078,0.040700004319660366,0.00549999822396785,1,,0,0,0,,0,land,0.02030000905506313,1
1788460048.364578,150,0.05893087387084961,16.969033959882513,2.0177364349365234,25.56340000592172,0.005299996701069176,1,5.327599996235222,1,0,0,20.202900006552227,1,land,0.020500010577961802,1
1788460048.3735871,151,0.009009122848510742,110.99859740122264,4.023313522338867,0.03739999374374747,0.005099995178170502,1,,0,0,0,,0,land,0.019400002202019095,1
