t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1788460046.969523,land,ground,Safety: battery 27.0% <= 28% -> land,LAND,,False,False,False,False,27.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,8,5.618379831314087
1788460047.973213,land,ground,Safety: battery 27.0% <= 28% -> land,LAND,,False,False,False,False,27.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,141,6.622069835662842
1788460049.0309138,land,ground,Safety: battery 27.0% <= 28% -> land,LAND,,False,False,False,False,27.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,166,7.654834032058716
1788460050.0453284,land,ground,Safety: battery 27.0% <= 28% -> land,LAND,,False,False,False,False,27.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,190,8.666750192642212
1788460051.0403585,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,-70.0,,0.0,False,,,False,False,0/20,-1.0,False,215,9.689215421676636
1788460051.1997542,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,LLM error (ReadTimeout),4210.066100000404,False,,,False,False,0/20,-1.0,False,218,9.821908712387085
1788460052.1993942,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,LLM error (ReadTimeout),4210.066100000404,False,,,False,False,0/20,-1.0,False,242,10.823419094085693
1788460053.239233,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,LLM error (ReadTimeout),4210.066100000404,False,,,False,False,0/20,-1.0,False,267,11.85660457611084
1788460054.2758703,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,True,False,False,False,26.0,0.0,LLM error (ReadTimeout),4210.066100000404,False,316,317,False,False,0/20,-1.0,False,292,12.924727201461792
1788460063.8741384,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,70.0,Safety: battery level exceeds limit of 28% and cannot be restored before ground,1731.3896999985445,False,316,317,False,False,0/20,-1.0,False,432,18.749621868133545
1788460063.8870382,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,Safety: battery level exceeds limit of 28% and cannot be restored before ground,1731.3896999985445,False,316,317,False,False,0/20,-1.0,False,523,22.535895109176636
1788460064.9417357,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,Safety: battery level exceeds limit of 28% and cannot be restored before ground,1731.3896999985445,False,316,317,False,False,0/20,-1.0,False,548,23.554146766662598
1788460065.9708085,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,Safety: battery level exceeds limit of 28% and cannot be restored before ground,1731.3896999985445,False,316,317,False,False,0/20,-1.0,False,573,24.619665384292603
1788460067.0062983,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,Safety: battery level exceeds limit of 28% and cannot be restored before ground,1731.3896999985445,False,316,317,False,False,0/20,-1.0,False,598,25.655155181884766
1788460067.0818985,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,"The drone reached the surface safely, but the battery had降至约28%，需继续降落或加油。",3200.6583999900613,False,316,317,False,False,0/20,-1.0,False,600,25.73075532913208
1788460068.1148405,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,"The drone reached the surface safely, but the battery had降至约28%，需继续降落或加油。",3200.6583999900613,False,316,317,False,False,0/20,-1.0,False,625,26.763697385787964
1788460069.1179817,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,"The drone reached the surface safely, but the battery had降至约28%，需继续降落或加油。",3200.6583999900613,False,316,317,False,False,0/20,-1.0,False,649,27.766838550567627
1788460070.0125954,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,"The drone is within battery safety limits and is not detected, allowing it to proceed without further instructions.",2930.829199991422,False,316,317,False,False,0/20,-1.0,False,670,28.622539281845093
1788460080.505306,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,50.0,Safety: battery 26.0% <= 28%,2641.518400007044,False,316,317,False,False,0/20,-1.0,False,828,35.2273645401001
1788460080.5302107,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,Safety: battery 26.0% <= 28%,2641.518400007044,False,316,317,False,False,0/20,-1.0,False,923,39.162094831466675
1788460081.5675685,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,Safety: battery 26.0% <= 28%,2641.518400007044,False,316,317,False,False,0/20,-1.0,False,948,40.21642541885376
1788460082.5683434,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,Safety: battery 26.0% <= 28%,2641.518400007044,False,316,317,False,False,0/20,-1.0,False,972,41.21720027923584
1788460082.6735516,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,Safety: battery <= 15% -> land,2153.9474000019254,False,316,317,False,False,0/20,-1.0,False,975,41.30188512802124
1788460083.7557364,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,Safety: battery <= 15% -> land,2153.9474000019254,False,316,317,False,False,0/20,-1.0,False,1000,42.38365960121155
1788460084.10385,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,Land the drone at a safe altitude while checking for battery level,1432.6113999995869,False,316,317,False,False,0/20,-1.0,False,1009,42.75270676612854
1788460085.1623197,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,Land the drone at a safe altitude while checking for battery level,1432.6113999995869,False,316,317,False,False,0/20,-1.0,False,1034,43.78394937515259
1788460085.6819253,land,ground,Safety: battery 26.0% <= 28% -> land,LAND,,False,False,False,False,26.0,0.0,Safety: battery < or = to 15% -> land,1571.547500003362,False,316,317,False,False,0/20,-1.0,False,1046,44.285876750946045
