t,bat,h,yaw,vgx,vgy,vgz,tof
1788460047.0034323,27.0,0.0,77.0,0.0,0.0,0.0,10.0
1788460048.038969,27.0,0.0,77.0,0.0,0.0,0.0,10.0
1788460049.0395172,27.0,0.0,77.0,0.0,0.0,0.0,10.0
1788460050.0531507,27.0,-10.0,63.0,9.0,8.0,-13.0,65.0
1788460051.0533247,26.0,-70.0,51.0,0.0,0.0,0.0,10.0
1788460052.0544956,26.0,0.0,46.0,0.0,0.0,0.0,10.0
1788460053.0803106,26.0,0.0,53.0,0.0,0.0,0.0,10.0
1788460054.097934,26.0,0.0,53.0,0.0,0.0,0.0,10.0
1788460060.0998006,26.0,70.0,55.0,0.0,0.0,0.0,81.0
1788460063.8860445,26.0,0.0,52.0,0.0,0.0,0.0,10.0
1788460064.8937697,26.0,0.0,52.0,0.0,0.0,0.0,10.0
1788460065.8939538,26.0,0.0,52.0,0.0,0.0,0.0,10.0
1788460066.9166374,26.0,0.0,52.0,0.0,0.0,0.0,10.0
1788460067.9349942,26.0,0.0,52.0,0.0,0.0,0.0,10.0
1788460068.945,26.0,0.0,52.0,0.0,0.0,0.0,10.0
1788460069.9530654,26.0,0.0,52.0,0.0,0.0,0.0,10.0
1788460076.5785077,26.0,50.0,54.0,0.0,0.0,0.0,78.0
1788460080.5122402,26.0,0.0,53.0,0.0,0.0,0.0,10.0
1788460081.5341976,26.0,0.0,53.0,0.0,0.0,0.0,10.0
1788460082.557374,26.0,0.0,53.0,0.0,0.0,0.0,10.0
1788460083.5580366,26.0,0.0,53.0,0.0,0.0,0.0,10.0
1788460084.566955,26.0,0.0,53.0,0.0,0.0,0.0,10.0
1788460085.5864944,26.0,0.0,53.0,0.0,0.0,0.0,10.0
