t,bat,h,yaw,vgx,vgy,vgz,tof
1789725924.6285071,81.0,0.0,44.0,0.0,0.0,0.0,10.0
1789725925.6342158,81.0,0.0,47.0,0.0,0.0,0.0,10.0
1789725926.6377807,81.0,0.0,82.0,0.0,0.0,1.0,10.0
1789725927.6436005,81.0,0.0,86.0,0.0,0.0,0.0,10.0
1789725928.6998122,81.0,0.0,84.0,0.0,0.0,0.0,10.0
1789725929.7329996,81.0,0.0,83.0,0.0,0.0,0.0,10.0
1789725930.7625878,81.0,0.0,129.0,0.0,0.0,-2.0,10.0
1789725931.7631562,81.0,0.0,179.0,0.0,0.0,-6.0,38.0
1789725932.7658794,81.0,0.0,-175.0,0.0,0.0,0.0,6553.0
1789725933.7698245,81.0,0.0,-177.0,0.0,0.0,0.0,6553.0
1789725934.7988744,81.0,0.0,-178.0,0.0,0.0,0.0,6553.0
1789725935.8103063,81.0,0.0,-177.0,0.0,0.0,0.0,6553.0
1789725944.5573785,81.0,130.0,-177.0,0.0,0.0,0.0,6553.0
1789725945.5682752,81.0,130.0,-176.0,0.0,0.0,0.0,6553.0
1789725946.5813298,81.0,130.0,-176.0,0.0,0.0,0.0,134.0
1789725947.5814867,81.0,130.0,-177.0,-1.0,0.0,0.0,86.0
1789725948.657296,81.0,130.0,-177.0,1.0,0.0,0.0,93.0
1789725949.6738913,81.0,140.0,-176.0,0.0,0.0,0.0,6553.0
1789725950.674312,81.0,140.0,-176.0,0.0,0.0,0.0,6553.0
1789725951.7392461,81.0,130.0,-177.0,0.0,0.0,0.0,6553.0
1789725952.8083282,81.0,140.0,-177.0,0.0,0.0,0.0,6553.0
1789725953.8189344,81.0,120.0,-177.0,0.0,0.0,-5.0,6553.0
1789725954.892395,81.0,30.0,-177.0,3.0,-4.0,-4.0,29.0
1789725955.9356854,81.0,0.0,165.0,-1.0,-4.0,-3.0,54.0
1789725956.9502501,81.0,-40.0,-161.0,-3.0,1.0,-19.0,10.0
1789725957.9534824,81.0,-120.0,-170.0,-3.0,0.0,-8.0,10.0
1789725958.953661,81.0,0.0,-169.0,3.0,0.0,2.0,10.0
1789725959.9816883,81.0,110.0,-177.0,0.0,0.0,8.0,49.0
1789725961.0029106,81.0,120.0,170.0,0.0,0.0,2.0,6553.0
1789725962.0051203,81.0,0.0,168.0,0.0,0.0,0.0,6553.0
1789725963.0096016,81.0,0.0,168.0,0.0,0.0,0.0,6553.0
1789725964.0134568,81.0,0.0,171.0,0.0,0.0,0.0,6553.0
1789725965.0158832,81.0,0.0,171.0,0.0,0.0,6.0,10.0
1789725966.015908,81.0,60.0,-176.0,0.0,0.0,2.0,99.0
1789725967.0850286,81.0,30.0,-159.0,0.0,0.0,-3.0,108.0
1789725968.127166,81.0,30.0,-161.0,0.0,0.0,0.0,112.0
1789725969.1526277,81.0,30.0,-161.0,0.0,0.0,-1.0,104.0
1789725970.1872468,81.0,20.0,-161.0,0.0,0.0,0.0,98.0
1789725971.1918614,81.0,20.0,-161.0,0.0,0.0,0.0,97.0
1789725972.230747,81.0,20.0,-161.0,0.0,0.0,0.0,103.0
1789725973.2508101,81.0,20.0,-161.0,0.0,0.0,0.0,106.0
1789725974.2896447,81.0,20.0,-168.0,0.0,0.0,0.0,104.0
1789725975.3097055,81.0,30.0,-168.0,0.0,0.0,0.0,107.0
1789725976.3565326,81.0,30.0,-176.0,0.0,0.0,0.0,110.0
1789725977.3565736,81.0,30.0,-179.0,0.0,0.0,0.0,112.0
1789725978.3762393,81.0,40.0,-174.0,0.0,0.0,1.0,120.0
1789725979.3802774,81.0,40.0,-171.0,1.0,0.0,0.0,119.0
1789725980.4002,81.0,40.0,-171.0,0.0,0.0,0.0,119.0
1789725981.418667,81.0,50.0,-171.0,1.0,0.0,0.0,124.0
1789725982.4222531,81.0,50.0,-173.0,0.0,0.0,0.0,129.0
1789725983.4241557,81.0,50.0,-175.0,0.0,0.0,0.0,128.0
1789725984.437671,80.0,50.0,-175.0,0.0,0.0,0.0,130.0
1789725985.4456015,80.0,50.0,-175.0,0.0,0.0,0.0,130.0
1789725986.447229,80.0,50.0,-175.0,0.0,0.0,0.0,128.0
1789725987.4578416,80.0,50.0,-175.0,0.0,0.0,0.0,130.0
1789725988.4617107,80.0,50.0,-175.0,0.0,0.0,0.0,130.0
1789725989.462695,79.0,50.0,-175.0,0.0,0.0,0.0,129.0
1789725990.4638538,79.0,50.0,-175.0,0.0,0.0,0.0,128.0
1789725991.4643295,79.0,50.0,-175.0,0.0,0.0,0.0,129.0
1789725992.466608,79.0,50.0,-166.0,0.0,0.0,0.0,128.0
1789725993.476568,78.0,50.0,-149.0,0.0,0.0,0.0,129.0
1789725994.476797,78.0,50.0,-129.0,0.0,0.0,0.0,130.0
1789725995.4778435,78.0,50.0,-111.0,0.0,0.0,0.0,130.0
1789725996.4794784,78.0,50.0,-98.0,0.0,0.0,0.0,130.0
1789725997.5035155,77.0,50.0,-88.0,0.0,0.0,0.0,129.0
1789725998.5301015,77.0,50.0,-88.0,0.0,0.0,0.0,128.0
1789725999.5573976,77.0,50.0,-88.0,0.0,0.0,0.0,128.0
1789726000.5641177,77.0,50.0,-87.0,0.0,0.0,0.0,129.0
1789726001.5679853,77.0,50.0,-87.0,0.0,0.0,0.0,128.0
1789726002.5776036,76.0,50.0,-87.0,0.0,0.0,0.0,128.0
1789726003.6407835,76.0,50.0,-88.0,0.0,0.0,0.0,127.0
1789726004.6493726,76.0,50.0,-88.0,0.0,0.0,0.0,126.0
1789726005.6542687,76.0,50.0,-88.0,0.0,0.0,0.0,127.0
1789726006.6834302,76.0,50.0,-88.0,0.0,0.0,0.0,129.0
1789726007.6856806,76.0,50.0,-75.0,0.0,0.0,0.0,127.0
1789726008.6873405,76.0,50.0,-57.0,0.0,0.0,0.0,126.0
1789726009.7026112,76.0,50.0,-39.0,0.0,0.0,0.0,127.0
1789726010.7044127,76.0,50.0,-20.0,0.0,0.0,0.0,128.0
1789726011.7045107,76.0,50.0,-2.0,0.0,0.0,0.0,129.0
1789726012.7063804,75.0,50.0,4.0,0.0,0.0,0.0,130.0
1789726013.707674,75.0,50.0,4.0,0.0,0.0,0.0,128.0
1789726014.7080173,75.0,50.0,4.0,0.0,0.0,0.0,129.0
1789726015.709427,75.0,50.0,4.0,0.0,0.0,0.0,129.0
1789726016.7165558,75.0,50.0,4.0,0.0,0.0,0.0,127.0
1789726017.722495,74.0,50.0,4.0,0.0,0.0,0.0,127.0
1789726018.7249544,74.0,50.0,4.0,0.0,0.0,0.0,128.0
1789726019.7351415,74.0,50.0,4.0,0.0,0.0,0.0,128.0
1789726020.7472403,74.0,50.0,4.0,0.0,0.0,0.0,132.0
1789726021.7492273,74.0,50.0,4.0,0.0,0.0,0.0,131.0
1789726022.759671,74.0,50.0,14.0,0.0,0.0,0.0,129.0
1789726023.760002,74.0,50.0,29.0,0.0,0.0,0.0,128.0
1789726024.7606401,73.0,50.0,45.0,0.0,0.0,0.0,127.0
1789726025.7630177,73.0,50.0,61.0,0.0,0.0,0.0,129.0
1789726026.7653844,73.0,50.0,65.0,0.0,0.0,0.0,130.0
1789726027.7664993,73.0,50.0,92.0,0.0,0.0,0.0,129.0
1789726028.766954,73.0,50.0,92.0,0.0,0.0,0.0,127.0
1789726029.7687018,73.0,50.0,92.0,0.0,0.0,0.0,126.0
1789726030.7695596,73.0,50.0,92.0,0.0,0.0,0.0,127.0
1789726031.7782035,72.0,50.0,91.0,0.0,0.0,0.0,127.0
1789726032.7796745,72.0,50.0,92.0,0.0,0.0,0.0,129.0
1789726033.7834516,72.0,50.0,92.0,0.0,0.0,0.0,130.0
1789726034.785611,72.0,50.0,92.0,0.0,0.0,0.0,130.0
1789726035.801642,72.0,50.0,92.0,0.0,0.0,0.0,129.0
1789726036.8039627,72.0,50.0,92.0,0.0,0.0,0.0,129.0
1789726037.8280387,71.0,50.0,96.0,0.0,0.0,0.0,129.0
1789726038.8285336,71.0,50.0,106.0,0.0,0.0,0.0,127.0
1789726039.8325937,71.0,50.0,116.0,0.0,0.0,0.0,127.0
1789726040.8402326,71.0,50.0,135.0,0.0,0.0,0.0,127.0
1789726041.858474,71.0,50.0,153.0,0.0,0.0,0.0,128.0
1789726042.9097054,71.0,50.0,161.0,0.0,0.0,0.0,125.0
1789726043.9445415,71.0,50.0,159.0,0.0,0.0,0.0,125.0
1789726044.9468462,71.0,50.0,158.0,0.0,0.0,0.0,130.0
1789726045.9592624,71.0,50.0,159.0,0.0,0.0,0.0,128.0
