t,bat,h,yaw,vgx,vgy,vgz,tof
1790072344.8577,61.0,0.0,-38.0,1.0,1.0,1.0,89.0
1790072345.8579109,61.0,0.0,-39.0,0.0,0.0,0.0,114.0
1790072346.8708162,61.0,0.0,-40.0,0.0,0.0,0.0,157.0
1790072347.875882,61.0,0.0,-36.0,0.0,0.0,0.0,147.0
1790072348.8826864,61.0,0.0,-39.0,0.0,0.0,0.0,182.0
1790072349.882734,61.0,0.0,-39.0,0.0,0.0,0.0,192.0
1790072350.8831627,61.0,0.0,-43.0,0.0,0.0,0.0,150.0
1790072351.8859875,61.0,0.0,-41.0,-1.0,0.0,-1.0,108.0
1790072352.8893,61.0,0.0,-27.0,0.0,0.0,0.0,166.0
1790072353.891999,61.0,0.0,-26.0,0.0,0.0,0.0,169.0
1790072354.8958924,61.0,0.0,-24.0,0.0,0.0,0.0,170.0
1790072355.952353,61.0,0.0,-24.0,0.0,0.0,0.0,167.0
1790072356.9646416,61.0,0.0,-24.0,0.0,0.0,0.0,168.0
1790072357.9827287,61.0,0.0,-23.0,0.0,0.0,0.0,167.0
1790072359.04464,61.0,0.0,-23.0,0.0,0.0,0.0,167.0
1790072360.061062,61.0,0.0,-23.0,0.0,0.0,0.0,167.0
1790072361.072961,61.0,0.0,-28.0,-3.0,0.0,-1.0,164.0
1790072362.1067832,61.0,-50.0,-38.0,-1.0,-2.0,0.0,100.0
1790072363.1251447,61.0,0.0,-32.0,0.0,0.0,0.0,97.0
1790072364.1276023,61.0,-60.0,11.0,1.0,2.0,-9.0,10.0
1790072365.1371396,61.0,0.0,8.0,0.0,0.0,0.0,10.0
1790072366.1438038,61.0,0.0,8.0,0.0,0.0,0.0,10.0
1790072374.6480315,61.0,170.0,9.0,0.0,0.0,1.0,60.0
1790072375.6543086,61.0,180.0,9.0,0.0,0.0,0.0,73.0
1790072376.6869888,61.0,180.0,9.0,0.0,0.0,0.0,194.0
1790072377.703618,61.0,180.0,9.0,0.0,0.0,0.0,190.0
1790072378.7268813,61.0,180.0,9.0,0.0,0.0,0.0,190.0
1790072379.7506344,61.0,180.0,9.0,0.0,0.0,0.0,193.0
1790072380.7757964,61.0,180.0,9.0,0.0,0.0,0.0,194.0
1790072381.8041072,61.0,180.0,9.0,0.0,0.0,0.0,193.0
1790072382.8246026,61.0,180.0,9.0,0.0,0.0,-2.0,186.0
1790072383.8407152,61.0,110.0,9.0,0.0,0.0,-10.0,111.0
1790072384.8833144,61.0,30.0,8.0,0.0,0.0,-4.0,39.0
1790072385.8850052,61.0,0.0,9.0,0.0,0.0,-3.0,10.0
1790072386.8866055,61.0,0.0,17.0,1.0,-1.0,0.0,10.0
1790072387.887228,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072388.890452,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072389.8937082,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072390.895356,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072391.9328394,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072392.9350772,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072393.944188,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072394.9461608,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072395.9515731,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072396.9524446,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072397.9547029,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072398.955554,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072399.9582167,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072400.9619021,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072402.0022085,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072403.0037313,61.0,0.0,20.0,0.0,0.0,0.0,10.0
1790072404.0142088,61.0,10.0,33.0,0.0,0.0,7.0,40.0
1790072405.0232797,61.0,50.0,49.0,0.0,0.0,0.0,96.0
1790072406.0241687,61.0,50.0,65.0,0.0,0.0,-1.0,94.0
1790072407.0259142,61.0,40.0,81.0,0.0,0.0,0.0,80.0
1790072408.041413,61.0,40.0,97.0,0.0,0.0,0.0,74.0
1790072409.0440333,61.0,40.0,115.0,0.0,0.0,0.0,73.0
1790072410.044288,61.0,40.0,135.0,0.0,0.0,0.0,74.0
1790072411.046201,61.0,50.0,151.0,0.0,0.0,1.0,11.0
1790072412.0466907,61.0,70.0,167.0,0.0,0.0,1.0,14.0
1790072413.0487187,61.0,80.0,-174.0,0.0,0.0,1.0,130.0
1790072414.0695498,61.0,80.0,-156.0,0.0,0.0,0.0,125.0
1790072415.09437,61.0,80.0,-140.0,0.0,0.0,0.0,77.0
1790072416.0979614,60.0,80.0,-126.0,0.0,0.0,0.0,44.0
1790072417.1034606,60.0,80.0,-115.0,0.0,0.0,0.0,59.0
1790072418.1054366,60.0,80.0,-107.0,0.0,0.0,0.0,123.0
1790072419.1080823,59.0,80.0,-92.0,0.0,0.0,0.0,126.0
1790072420.1101222,59.0,40.0,-74.0,0.0,0.0,-6.0,85.0
1790072421.1106036,58.0,0.0,-56.0,0.0,0.0,-4.0,25.0
1790072422.1128612,58.0,-50.0,-37.0,-2.0,0.0,-2.0,10.0
1790072423.1209838,58.0,0.0,-63.0,0.0,0.0,-1.0,10.0
1790072424.1248715,57.0,0.0,-62.0,0.0,0.0,4.0,10.0
1790072425.1256886,57.0,100.0,61.0,0.0,0.0,16.0,82.0
1790072426.1280236,57.0,150.0,113.0,0.0,0.0,4.0,10.0
1790072427.131904,57.0,0.0,129.0,0.0,0.0,-2.0,10.0
1790072428.133173,57.0,0.0,121.0,0.0,0.0,1.0,10.0
1790072429.135455,57.0,0.0,129.0,0.0,0.0,0.0,10.0
1790072430.136038,57.0,0.0,131.0,0.0,0.0,0.0,10.0
