t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1790072344.8287957,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,61.0,0.0,,0.0,False,,,False,False,0/40,-1.0,False,7,5.734799385070801
1790072345.829482,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,61.0,0.0,,0.0,True,262,262,False,False,0/40,-1.0,False,142,6.735485792160034
1790072346.8593388,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,61.0,0.0,The drone is hovering in a safe zone without any hazards detected or observed.,1949.7843999415636,True,265,265,False,False,0/40,-1.0,False,166,7.738420009613037
1790072347.8649104,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,61.0,0.0,The drone is hovering in a safe zone without any hazards detected or observed.,1949.7843999415636,True,279,279,False,False,0/40,-1.0,False,191,8.769917011260986
1790072348.870722,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,61.0,0.0,The drone is hovering in a safe zone without any hazards detected or observed.,1949.7843999415636,True,286,286,False,False,0/40,-1.0,False,215,9.776725769042969
1790072349.1053827,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,61.0,0.0,The drone is hovering in a safe zone without any hazards detected or observed.,1949.7843999415636,True,288,288,False,False,0/40,-1.0,False,221,10.011386394500732
1790072350.1867628,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,61.0,0.0,The drone is hovering in a safe zone without any hazards detected or observed.,1949.7843999415636,True,289,289,False,False,0/40,-1.0,False,246,11.06883716583252
1790072350.855203,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,61.0,0.0,LLM error (ReadTimeout),4009.8909999942407,True,293,293,False,False,0/40,-1.0,False,262,11.735275268554688
1790072351.8560708,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,61.0,0.0,LLM error (ReadTimeout),4009.8909999942407,True,235,235,False,False,0/40,-1.0,False,286,12.738630294799805
1790072352.867364,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,61.0,0.0,LLM error (ReadTimeout),4009.8909999942407,True,271,271,False,False,0/40,-1.0,False,311,13.773367643356323
1790072353.927629,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,61.0,0.0,LLM error (ReadTimeout),4009.8909999942407,True,246,246,False,False,0/40,-1.0,False,336,14.802993297576904
1790072354.2707584,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,61.0,0.0,Autonomy: no human for 10.0s -> search_360,3475.046499981545,True,249,249,False,False,0/40,-1.0,False,345,15.176762104034424
1790072355.323492,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,61.0,0.0,Autonomy: no human for 10.0s -> search_360,3475.046499981545,True,246,246,False,False,0/40,-1.0,False,370,16.19974708557129
1790072356.3459146,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,61.0,0.0,Autonomy: no human for 10.0s -> search_360,3475.046499981545,True,246,246,False,True,12/40,-1.0,False,394,17.204338788986206
1790072357.3589141,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,61.0,0.0,Autonomy: no human for 10.0s -> search_360,3475.046499981545,True,248,248,False,True,32/40,-1.0,False,418,18.21595048904419
1790072357.7763724,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,61.0,0.0,Autonomy: no human for 10.0s -> search_360,3475.046499981545,True,247,247,True,False,0/40,0.9634461402893066,False,427,0.0
1790072358.308277,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,61.0,0.0,LLM error (ReadTimeout),4014.2853000434116,True,244,244,True,False,0/40,0.9021852016448975,False,440,0.0
1790072359.2861388,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,61.0,0.0,LLM error (ReadTimeout),4014.2853000434116,True,244,244,True,False,0/40,0.9686764478683472,False,465,0.0
1790072360.1210647,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,61.0,0.0,The drone was detected as a flying entity on the ground.,1827.48169999104,True,237,237,True,False,0/40,0.7983791828155518,False,484,0.0
1790072361.1283572,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,61.0,0.0,The drone was detected as a flying entity on the ground.,1827.48169999104,True,248,248,True,False,0/40,0.9238317012786865,False,509,0.0
1790072361.473622,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,61.0,-20.0,Set the drone to flight mode,1361.0563999973238,True,263,263,True,False,0/40,0.7654312252998352,False,516,0.0
1790072362.3825026,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,61.0,0.0,Set the drone to flight mode,1361.0563999973238,True,444,444,True,False,0/40,0.21158504486083984,False,539,0.8323609828948975
1790072363.3796444,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,61.0,0.0,The drone is currently within a safe distance and not causing any issues.,1868.149199988693,True,566,566,True,False,0/40,0.08310423046350479,False,563,1.7991995811462402
1790072364.400303,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,61.0,-80.0,The drone is currently within a safe distance and not causing any issues.,1868.149199988693,True,359,359,True,False,0/40,0.14520645141601562,False,587,2.8152129650115967
1790072364.5105546,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,61.0,-80.0,Autonomy: no intent -> hover,1164.9358000140637,True,359,359,True,False,0/40,0.10128530859947205,False,591,2.960188150405884
1790072365.522652,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,61.0,0.0,Autonomy: no intent -> hover,1164.9358000140637,False,359,359,True,False,0/40,0.1559661626815796,False,615,3.9615707397460938
1790072365.961468,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,61.0,0.0,The drone was hovering in the ground position,1405.3601999767125,False,359,359,True,False,0/40,0.1559661626815796,False,625,4.3935253620147705
1790072374.649032,search_360,ground,Autonomy: no human for 13.1s -> search_360,SEARCH,,False,False,False,False,61.0,170.0,The drone is hovering due to no motion or vision detected.,1173.6558000557125,False,359,359,True,False,0/40,0.1559661626815796,False,834,13.11185598373413
1790072374.8196254,face,ground,Search: face_detected -> face (exit search),FACE,,True,True,False,False,61.0,180.0,The drone is hovering due to no motion or vision detected.,1173.6558000557125,True,296,296,True,False,0/40,0.8023965358734131,False,837,0.0
1790072375.811625,face,ground,Search: face_detected -> face (exit search),HOVER,,True,False,False,False,61.0,180.0,The drone is hovering due to no motion or vision detected.,1173.6558000557125,True,215,246,True,False,0/40,0.11247940361499786,False,861,0.9036827087402344
1790072376.031629,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,61.0,180.0,The drone is hovering due to no motion or vision detected.,1173.6558000557125,True,214,245,True,False,0/40,0.1187903881072998,False,867,1.154270887374878
1790072376.313379,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,61.0,180.0,The drone cannot fly because its battery is low.,1571.1717000231147,True,215,245,True,False,0/40,0.1561616063117981,False,873,1.396402359008789
1790072376.9622636,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,61.0,180.0,The drone cannot fly because its battery is low.,1571.1717000231147,True,231,231,True,False,0/40,0.7178099155426025,False,889,0.0
1790072377.171631,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,0.5,True,True,True,True,61.0,180.0,The drone cannot fly because its battery is low.,1571.1717000231147,True,216,216,True,False,0/40,0.8202474117279053,False,895,0.0
1790072378.2088902,gesture,ground,Perception: hand_detected -> gesture (preempts face),CENTER,0.5,True,True,True,True,61.0,180.0,The drone cannot fly because its battery is low.,1571.1717000231147,True,224,224,True,False,0/40,0.6973596811294556,False,920,0.0
1790072379.2422569,gesture,ground,Perception: hand_detected -> gesture (preempts face),NOHAND,,True,False,True,False,61.0,180.0,The drone cannot fly because its battery is low.,1571.1717000231147,True,186,186,True,False,0/40,0.4938911497592926,False,944,0.16762828826904297
1790072379.916987,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,61.0,180.0,The drone cannot fly because its battery is low.,1571.1717000231147,True,177,177,True,False,0/40,0.5960271954536438,False,960,0.8084704875946045
1790072380.0290737,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,True,False,61.0,180.0,Search: face_detected -> face (exit search),3793.4536000248045,True,177,177,True,False,0/40,0.5886725783348083,False,963,0.9530143737792969
1790072380.0888565,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,0.5,True,True,True,True,61.0,180.0,Search: face_detected -> face (exit search),3793.4536000248045,True,170,170,True,False,0/40,0.7382021546363831,False,964,0.0
1790072381.1133502,gesture,ground,Perception: hand_detected -> gesture (priority),CENTER,0.5,True,True,True,True,61.0,180.0,Search: face_detected -> face (exit search),3793.4536000248045,True,174,174,True,False,0/40,0.7026417255401611,False,989,0.0
1790072382.0308254,gesture,ground,Perception: hand_detected -> gesture (priority),NOHAND,,True,False,True,False,61.0,180.0,Do not use battery below 15 and the drone must fly without batteries,1989.695299998857,True,225,225,True,False,0/40,0.25267115235328674,False,1011,0.16257405281066895
1790072383.0439157,gesture,ground,Perception: hand_detected -> gesture (priority),NOHAND,,True,False,True,False,61.0,170.0,Do not use battery below 15 and the drone must fly without batteries,1989.695299998857,True,241,241,True,False,0/40,0.5208896398544312,False,1035,0.6064722537994385
1790072384.0512624,gesture,ground,Perception: hand_detected -> gesture (priority),NOHAND,,True,False,False,False,61.0,90.0,Do not use battery below 15 and the drone must fly without batteries,1989.695299998857,True,280,280,True,False,0/40,0.2149718552827835,False,1060,0.1925947666168213
1790072384.5751557,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,61.0,50.0,Do not use battery below 15 and the drone must fly without batteries,1989.695299998857,True,420,420,True,False,0/40,0.22872811555862427,False,1071,0.66343092918396
1790072384.7806838,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,61.0,30.0,"The drone is currently flying and has no battery to charge, so a gesture (ground) is required.",2710.3054999606684,True,420,420,True,False,0/40,0.261780709028244,False,1077,0.8930118083953857
