t,bat,h,yaw,vgx,vgy,vgz,tof
1790262090.641078,88.0,0.0,170.0,0.0,0.0,0.0,10.0
1790262091.7008758,88.0,0.0,170.0,0.0,0.0,0.0,10.0
1790262092.712955,88.0,0.0,170.0,0.0,0.0,0.0,10.0
1790262093.7314787,88.0,0.0,157.0,1.0,4.0,4.0,10.0
1790262094.741027,88.0,0.0,115.0,0.0,6.0,0.0,10.0
1790262095.744253,88.0,40.0,160.0,0.0,0.0,0.0,10.0
1790262096.747118,88.0,0.0,-171.0,0.0,0.0,1.0,10.0
1790262097.7528298,88.0,0.0,-167.0,0.0,0.0,0.0,10.0
1790262098.7555451,88.0,0.0,-167.0,0.0,0.0,0.0,10.0
1790262099.757388,88.0,0.0,-167.0,0.0,0.0,0.0,10.0
1790262100.762579,87.0,0.0,-165.0,0.0,0.0,-9.0,10.0
1790262101.762703,87.0,0.0,-143.0,0.0,0.0,-1.0,10.0
1790262102.7664876,87.0,0.0,169.0,0.0,0.0,-1.0,10.0
1790262103.7684174,87.0,0.0,168.0,0.0,0.0,0.0,10.0
1790262104.7701657,87.0,0.0,168.0,0.0,0.0,0.0,10.0
1790262105.7892454,87.0,0.0,168.0,0.0,0.0,0.0,10.0
1790262106.7929842,87.0,0.0,168.0,0.0,0.0,0.0,10.0
1790262107.8089316,87.0,0.0,-142.0,0.0,0.0,0.0,10.0
1790262108.8132708,87.0,0.0,-116.0,0.0,0.0,0.0,10.0
1790262109.8158517,87.0,0.0,-111.0,0.0,0.0,0.0,10.0
1790262110.8161874,87.0,0.0,-107.0,0.0,0.0,0.0,10.0
1790262111.8178978,87.0,0.0,-106.0,0.0,0.0,0.0,10.0
1790262112.818719,87.0,0.0,-141.0,0.0,0.0,0.0,10.0
1790262113.8213155,87.0,0.0,-171.0,0.0,0.0,0.0,10.0
1790262114.8223705,87.0,0.0,145.0,0.0,0.0,0.0,10.0
1790262115.8248074,87.0,0.0,77.0,0.0,0.0,0.0,10.0
1790262116.827747,87.0,0.0,73.0,0.0,0.0,0.0,10.0
1790262117.8290088,87.0,0.0,73.0,0.0,0.0,0.0,10.0
1790262118.8583515,87.0,0.0,74.0,0.0,0.0,0.0,10.0
1790262127.4964874,87.0,60.0,73.0,0.0,0.0,0.0,79.0
1790262128.497923,87.0,60.0,73.0,0.0,0.0,0.0,78.0
1790262129.5366147,87.0,60.0,73.0,0.0,0.0,0.0,79.0
1790262130.5378304,87.0,60.0,73.0,0.0,0.0,0.0,82.0
1790262131.5681818,87.0,70.0,73.0,0.0,0.0,0.0,84.0
