t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1787928205.7969296,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,60.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,7,5.666826248168945
1787928206.7997596,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,60.0,0.0,,0.0,True,456,456,False,False,0/20,-1.0,False,142,6.66865873336792
1787928210.3315003,search_360,ground,Autonomy: no human for 10.2s -> search_360,SEARCH,,False,False,False,False,60.0,0.0,Autonomy: no intent -> hover,3018.292900000233,False,454,454,False,False,0/20,-1.0,False,145,10.17477297782898
1787928210.4954898,search_360,ground,Autonomy: no human for 10.2s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,"The drone has been detected within sight of the person, indicating a hover mode without any specific commands.",1658.5412000131328,True,449,449,False,False,0/20,-1.0,False,149,10.3383047580719
1787928211.5026953,search_360,ground,Autonomy: no human for 10.2s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,"The drone has been detected within sight of the person, indicating a hover mode without any specific commands.",1658.5412000131328,True,358,358,False,False,0/20,-1.0,False,174,11.372545003890991
1787928212.5461655,search_360,ground,Autonomy: no human for 10.2s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,"The drone has been detected within sight of the person, indicating a hover mode without any specific commands.",1658.5412000131328,True,358,358,False,False,0/20,-1.0,False,200,12.416062116622925
1787928212.6602345,search_360,ground,Autonomy: no human for 10.2s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,The drone has detected no obstacles or faces; it's in its initial setup state with minimal communication signals. The battery level is at 60%.,2157.8627999988385,True,354,354,False,False,0/20,-1.0,False,201,12.50770378112793
1787928213.675572,search_360,ground,Autonomy: no human for 10.2s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,The drone has detected no obstacles or faces; it's in its initial setup state with minimal communication signals. The battery level is at 60%.,2157.8627999988385,True,368,368,False,False,0/20,-1.0,False,226,13.54546856880188
1787928214.6785758,search_360,ground,Autonomy: no human for 10.2s -> search_360,SEARCH,,True,False,False,False,60.0,0.0,The drone has detected no obstacles or faces; it's in its initial setup state with minimal communication signals. The battery level is at 60%.,2157.8627999988385,True,368,368,False,False,0/20,-1.0,False,250,14.547507762908936
1787928215.3372223,hover,ground,Autonomy: search done (5s) -> hover,HOVER,,True,False,False,False,60.0,0.0,The drone has detected no obstacles or faces; it's in its initial setup state with minimal communication signals. The battery level is at 60%.,2157.8627999988385,True,366,366,False,False,0/20,-1.0,False,265,15.184028387069702
1787928216.3423235,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,59.0,0.0,The drone has detected no obstacles or faces; it's in its initial setup state with minimal communication signals. The battery level is at 60%.,2157.8627999988385,True,372,372,False,False,0/20,-1.0,False,290,16.211219549179077
1787928216.6696613,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,59.0,0.0,LLM error (ReadTimeout),4025.983500003349,True,366,366,False,False,0/20,-1.0,False,298,16.538938522338867
1787928232.5407865,search_360,ground,Autonomy: no human for 32.4s -> search_360,SEARCH,,False,False,False,False,59.0,0.0,The drone is hovering due to no specific intent and has not seen any objects or changed altitude.,1916.6971999802627,False,368,368,False,True,0/20,-1.0,False,304,32.410683155059814
1787928234.446277,search_360,ground,Autonomy: no human for 32.4s -> search_360,SEARCH,,True,False,False,False,59.0,0.0,The drone is not in sight and the battery reads low (59%),1478.8052999938373,False,364,364,False,True,2/20,-1.0,False,308,34.3161735534668
1787928235.566545,search_360,ground,Autonomy: no human for 32.4s -> search_360,SEARCH,,True,False,False,False,58.0,0.0,The drone is not in sight and the battery reads low (59%),1478.8052999938373,False,364,364,False,True,16/20,-1.0,False,345,35.41453313827515
1787928237.4897423,search_360,ground,Autonomy: no human for 32.4s -> search_360,SEARCH,,True,False,False,False,58.0,0.0,The drone is not in sight and the battery reads low (59%),1478.8052999938373,True,359,359,False,True,17/20,-1.0,False,349,37.32510757446289
1787928237.5606275,hover,ground,Autonomy: search done (5s) -> hover,HOVER,,True,False,False,False,58.0,0.0,The drone is not in sight and the battery reads low (59%),1478.8052999938373,True,359,359,False,True,19/20,-1.0,False,359,37.39226984977722
1787928237.600752,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,58.0,0.0,The drone is not in sight and the battery reads low (59%),1478.8052999938373,True,357,357,True,False,0/20,0.939128577709198,False,373,0.0
1787928238.476053,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,58.0,0.0,LLM error (ReadTimeout),4013.57160002226,True,364,364,True,False,0/20,0.9298402070999146,False,394,0.0
1787928239.4853277,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,58.0,0.0,LLM error (ReadTimeout),4013.57160002226,True,364,364,True,False,0/20,0.9315057396888733,False,419,0.0
1787928240.4722636,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,58.0,0.0,Autonomous drone navigation to search area,2010.8743000018876,True,358,358,True,False,0/20,0.919028103351593,False,442,0.0
1787928241.47264,face,ground,Perception: face_detected -> face,FACE,,True,True,False,False,58.0,0.0,Autonomous drone navigation to search area,2010.8743000018876,True,386,386,True,False,0/20,0.8953564167022705,False,466,0.0
1787928242.580878,face,ground,Perception: face_detected -> face,HOVER,,True,False,False,False,58.0,0.0,Autonomous drone navigation to search area,2010.8743000018876,False,375,375,True,False,0/20,0.17938271164894104,False,491,0.5578587055206299
1787928272.7317362,search_360,ground,Autonomy: no human for 30.7s -> search_360,SEARCH,,False,False,False,False,58.0,0.0,"The drone's battery level is below 15%, indicating a need for immediate action to ensure flight safety.",2056.7550000268966,False,375,375,True,False,0/20,0.17938271164894104,False,498,30.70675563812256
