t,bat,h,yaw,vgx,vgy,vgz,tof
1790071200.3691292,58.0,0.0,0.0,0.0,0.0,0.0,10.0
1790071201.3705575,58.0,0.0,0.0,0.0,0.0,0.0,10.0
1790071202.3715937,58.0,0.0,0.0,0.0,0.0,0.0,10.0
1790071203.3745995,58.0,0.0,-7.0,-2.0,0.0,0.0,10.0
1790071204.3988273,58.0,0.0,-113.0,-7.0,-1.0,0.0,99.0
1790071205.411504,58.0,10.0,-80.0,0.0,0.0,1.0,104.0
1790071206.4138148,58.0,20.0,-32.0,0.0,0.0,10.0,10.0
1790071207.4144647,58.0,0.0,-16.0,0.0,0.0,0.0,10.0
1790071208.417395,58.0,0.0,-11.0,0.0,0.0,0.0,10.0
1790071209.4207952,58.0,0.0,-12.0,0.0,0.0,0.0,10.0
1790071210.424673,58.0,0.0,-26.0,0.0,0.0,0.0,10.0
1790071211.4249885,58.0,0.0,-83.0,0.0,0.0,0.0,10.0
1790071212.429021,58.0,0.0,-98.0,0.0,0.0,0.0,10.0
1790071213.4507298,58.0,0.0,-98.0,0.0,0.0,0.0,10.0
1790071214.491311,58.0,0.0,-97.0,0.0,0.0,0.0,10.0
1790071215.5359497,57.0,0.0,-97.0,0.0,0.0,0.0,10.0
1790071216.5807796,57.0,0.0,-96.0,0.0,0.0,0.0,10.0
1790071217.6467702,57.0,0.0,-92.0,0.0,0.0,0.0,10.0
1790071218.6700382,57.0,-50.0,-88.0,0.0,0.0,-5.0,10.0
1790071219.6707218,57.0,-130.0,-93.0,0.0,0.0,-8.0,10.0
1790071220.6731322,57.0,0.0,-95.0,0.0,0.0,0.0,10.0
1790071227.3755386,57.0,60.0,-95.0,0.0,0.0,0.0,80.0
1790071228.3876858,57.0,60.0,-95.0,0.0,0.0,0.0,80.0
1790071229.3884888,57.0,60.0,-94.0,0.0,0.0,0.0,77.0
1790071230.3923154,57.0,50.0,-95.0,0.0,0.0,0.0,69.0
1790071231.3985362,57.0,40.0,-94.0,0.0,0.0,0.0,58.0
1790071232.3986926,57.0,40.0,-94.0,0.0,0.0,0.0,60.0
1790071233.409736,57.0,40.0,-94.0,0.0,0.0,0.0,59.0
1790071234.4554052,57.0,40.0,-94.0,0.0,0.0,0.0,16.0
1790071235.492283,57.0,60.0,-94.0,0.0,0.0,1.0,10.0
1790071236.4990377,57.0,70.0,-98.0,0.0,0.0,1.0,12.0
1790071237.5037134,57.0,70.0,-96.0,0.0,-1.0,-1.0,126.0
1790071238.525828,57.0,80.0,-80.0,0.0,-1.0,1.0,150.0
1790071239.5443597,57.0,90.0,-81.0,0.0,0.0,0.0,162.0
1790071240.6060445,57.0,120.0,-81.0,0.0,0.0,2.0,191.0
1790071241.616388,57.0,130.0,-81.0,0.0,0.0,0.0,193.0
1790071242.622328,57.0,120.0,-74.0,0.0,1.0,-2.0,179.0
1790071243.6398964,57.0,100.0,-69.0,0.0,0.0,0.0,163.0
1790071244.7009578,57.0,100.0,-74.0,0.0,0.0,0.0,169.0
