t,event,latency_ms
1789938329.897349,llm_explanation,4397.277400013991
1789938336.0848694,llm_explanation,2159.9391999770887
1789938337.5390074,llm_explanation,1500.3216000040993
1789938339.9225056,llm_explanation,2367.9382000118494
1789938342.7843955,llm_explanation,2811.7787999799475
1789938344.0356326,llm_explanation,1307.7361999894492
1789938345.5440443,llm_explanation,1503.9459000108764
1789938347.0477707,llm_explanation,1508.8146000052802
1789938348.7454853,llm_explanation,1699.687400017865
1789938351.1908228,llm_explanation,2413.0505999783054
1789938354.1379294,llm_explanation,2894.6413999656215
1789938355.7828915,llm_explanation,1737.9928000154905
1789938357.8467429,llm_explanation,2062.3988000443205
1789938359.7588303,llm_explanation,1911.3056999631226
1789938362.2200284,llm_explanation,2431.792100018356
1789938364.2989447,llm_explanation,2103.093199955765
1789938366.9973369,rc_send,
1789938367.0192816,llm_explanation,1043.3296000119299
1789938367.124844,rc_send,
1789938367.2268062,rc_send,
1789938367.3543675,rc_send,
1789938367.4623394,rc_send,
1789938367.5632024,rc_send,
1789938367.6685035,rc_send,
1789938367.7708383,rc_send,
1789938367.8986654,rc_send,
1789938368.002257,rc_send,
1789938368.1286776,rc_send,
1789938368.231829,rc_send,
1789938368.3731134,rc_send,
1789938368.4890466,rc_send,
1789938368.5919666,rc_send,
1789938368.6935387,rc_send,
1789938368.8317046,rc_send,
1789938368.9334774,rc_send,
1789938369.0395913,rc_send,
1789938369.1410182,rc_send,
1789938369.2547858,rc_send,
1789938369.3780534,rc_send,
1789938369.4897487,rc_send,
1789938369.5935338,rc_send,
1789938369.6979282,rc_send,
1789938369.8222263,rc_send,
1789938369.8354783,llm_explanation,2791.5525999851525
1789938369.9307444,rc_send,
1789938370.0712063,rc_send,
1789938370.1769493,rc_send,
1789938370.2792466,rc_send,
1789938370.3811853,rc_send,
1789938370.4889314,rc_send,
1789938370.589366,rc_send,
1789938370.6980402,rc_send,
1789938370.8152792,rc_send,
1789938370.9161513,rc_send,
1789938371.0285497,rc_send,
1789938371.1300027,rc_send,
1789938371.2334044,rc_send,
1789938371.3578181,rc_send,
1789938371.4600933,rc_send,
1789938371.599312,rc_send,
1789938371.7024438,rc_send,
1789938371.803225,rc_send,
1789938371.9252732,rc_send,
1789938372.0280006,rc_send,
1789938372.0799928,llm_explanation,2248.4967000200413
1789938372.1303873,rc_send,
1789938372.2698858,rc_send,
1789938372.3710372,rc_send,
1789938372.473247,rc_send,
1789938372.5952451,rc_send,
1789938372.7111325,rc_send,
1789938372.8128638,rc_send,
1789938372.9286654,rc_send,
1789938373.030842,rc_send,
1789938373.1318047,rc_send,
1789938373.2591395,rc_send,
1789938373.366626,rc_send,
1789938373.4674888,rc_send,
1789938373.5972712,rc_send,
1789938373.7019699,rc_send,
1789938373.8049607,rc_send,
1789938373.9271517,rc_send,
1789938374.0361683,rc_send,
1789938374.1374679,rc_send,
1789938374.2682023,rc_send,
1789938374.3748853,rc_send,
1789938374.4783144,rc_send,
1789938374.6028259,rc_send,
1789938374.7032464,rc_send,
1789938374.8047428,rc_send,
1789938374.938441,rc_send,
1789938375.038708,rc_send,
1789938375.1395957,rc_send,
1789938375.2615683,rc_send,
1789938375.364734,rc_send,
1789938375.4657543,rc_send,
1789938375.59428,rc_send,
1789938375.7029445,rc_send,
1789938375.8179402,rc_send,
1789938375.920969,rc_send,
1789938376.025088,rc_send,
1789938376.167895,llm_explanation,4034.460599999875
1789938376.182858,rc_send,
1789938376.2881236,rc_send,
1789938376.428723,rc_send,
1789938376.5299816,rc_send,
1789938376.6313527,rc_send,
1789938376.7528205,rc_send,
1789938376.865221,rc_send,
1789938376.9674788,rc_send,
1789938377.0854354,rc_send,
1789938377.1936843,rc_send,
1789938377.3018768,rc_send,
1789938377.4210525,rc_send,
1789938377.526484,rc_send,
1789938377.6300626,rc_send,
1789938377.7680821,rc_send,
1789938377.8739676,rc_send,
1789938377.9750314,rc_send,
1789938378.1009345,rc_send,
1789938378.203234,rc_send,
1789938378.3028486,rc_send,
1789938378.4234014,rc_send,
1789938378.5289817,rc_send,
1789938378.6328523,rc_send,
1789938378.7559772,rc_send,
1789938378.8726962,rc_send,
1789938378.9755962,rc_send,
1789938379.0788648,llm_explanation,2951.5533999656327
1789938379.0938168,rc_send,
1789938379.201153,rc_send,
1789938379.3029342,rc_send,
1789938379.425026,rc_send,
1789938379.5335705,rc_send,
1789938379.6339486,rc_send,
1789938379.7554388,rc_send,
1789938379.860373,rc_send,
1789938379.9616082,rc_send,
1789938380.0880506,rc_send,
1789938380.1971493,rc_send,
1789938380.2972715,rc_send,
1789938380.4246676,rc_send,
1789938380.5320673,rc_send,
1789938380.6358023,rc_send,
1789938380.7564092,rc_send,
1789938380.8608346,rc_send,
1789938380.9622684,rc_send,
1789938381.08272,rc_send,
1789938381.1956584,rc_send,
1789938381.2970047,rc_send,
1789938381.4300811,rc_send,
1789938381.5331411,rc_send,
1789938381.634095,rc_send,
1789938381.7564108,rc_send,
1789938381.8626482,rc_send,
1789938381.9638395,rc_send,
1789938382.022792,llm_explanation,2912.795499956701
1789938382.0885172,rc_send,
1789938382.19608,rc_send,
1789938382.298691,rc_send,
1789938382.422945,rc_send,
1789938382.5326066,rc_send,
1789938382.6352422,rc_send,
1789938382.7545936,rc_send,
1789938382.8623326,rc_send,
1789938382.9646883,rc_send,
1789938383.0953212,rc_send,
1789938383.2034147,rc_send,
1789938383.304805,rc_send,
1789938383.4203758,rc_send,
1789938383.5255249,rc_send,
1789938383.6265438,rc_send,
1789938383.7608705,rc_send,
1789938383.8653579,rc_send,
1789938383.9672494,rc_send,
1789938384.109525,rc_send,
1789938384.2106197,rc_send,
1789938384.3114588,rc_send,
