t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1789938325.4580474,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,100.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,10,5.74560022354126
1789938326.4772747,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,100.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,142,6.746873140335083
1789938327.4814482,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,100.0,0.0,,0.0,True,186,186,False,False,0/20,-1.0,False,166,7.751049280166626
1789938328.4897997,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,100.0,0.0,,0.0,False,186,186,False,False,0/20,-1.0,False,191,8.777352571487427
1789938329.5509546,hover,ground,Autonomy: no intent -> hover,HOVER,,True,False,False,False,100.0,0.0,,0.0,False,358,358,False,False,0/20,-1.0,False,216,9.812729597091675
1789938329.7217517,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,,0.0,False,358,358,False,False,0/20,-1.0,False,221,10.008316278457642
1789938329.897349,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,LLM error (ReadTimeout),4397.277400013991,False,358,358,False,False,0/20,-1.0,False,224,10.148189544677734
1789938330.9287243,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,LLM error (ReadTimeout),4397.277400013991,True,343,343,False,False,0/20,-1.0,False,249,11.21573281288147
1789938331.9578135,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,LLM error (ReadTimeout),4397.277400013991,True,248,248,False,False,0/20,-1.0,False,274,12.24486231803894
1789938332.964969,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,True,False,False,False,100.0,0.0,LLM error (ReadTimeout),4397.277400013991,True,246,246,False,False,0/20,-1.0,False,298,13.252521753311157
