t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,svm_infer_ms,svm_infer_ms_ran
1789938325.4580474,10,,,2.993345260620117,0.09250000584870577,0.008700008038431406,1,,0,,0,0,,0,hover,0.04290003562346101,1,,
1789938325.5657575,24,0.10771012306213379,9.284178418616595,1.0340213775634766,52.17759998049587,0.005699985194951296,1,,0,,0,0,52.13759996695444,1,hover,0.020199979189783335,1,,
1789938325.5847075,49,0.01894998550415039,52.770488915729345,2.9981136322021484,0.034299970138818026,0.005599984433501959,1,,0,,0,0,,0,hover,0.015900004655122757,1,,
1789938325.6355712,54,0.05086374282836914,19.660369929407793,2.0296573638916016,38.10400003567338,0.005799985956400633,1,11.69429998844862,1,,0,0,26.377900037914515,1,hover,0.019400031305849552,1,,
1789938325.654521,72,0.01894974708557129,52.77115285414124,4.987239837646484,0.07029995322227478,0.007499998901039362,1,,0,,0,0,,0,hover,0.039300008211284876,1,,
1789938325.706933,78,0.05241203308105469,19.079588049055644,1.5115737915039062,31.868600053712726,0.009800016414374113,1,,0,,0,0,31.831200001761317,1,hover,0.017300015315413475,1,,
1789938325.7258816,88,0.01894855499267578,52.77447279681917,2.988576889038086,0.02800003858283162,0.0048999791033566,1,,0,,0,0,,0,hover,0.012200034689158201,1,,
1789938325.771771,93,0.04588937759399414,21.791535480116796,0.9977817535400391,33.13459997298196,0.005699985194951296,1,6.32200000109151,1,,0,0,26.78149996791035,1,hover,0.018199963960796595,1,,
1789938325.7837281,112,0.011957168579101562,83.63183920880523,0.9977817535400391,0.03419996937736869,0.005299982149153948,1,,0,,0,0,,0,hover,0.014699995517730713,1,,
1789938325.822135,117,0.0384068489074707,26.03702278229561,2.9926300048828125,24.99139995779842,0.010300020221620798,1,,0,,0,0,24.933499982580543,1,hover,0.030099996365606785,1,,
1789938325.830116,127,0.007981061935424805,125.29660941000746,6.983041763305664,0.040700018871575594,0.005999987479299307,1,,0,,0,0,,0,hover,0.017400016076862812,1,,
1789938325.8814373,128,0.05132126808166504,19.48509920699443,2.1970272064208984,25.392199982888997,0.004700035788118839,1,4.566700023133308,1,,0,0,20.79739997861907,1,hover,0.016700010746717453,1,,
1789938325.9201589,129,0.038721561431884766,25.825404839603472,1.9974708557128906,0.03430002834647894,0.0048999791033566,1,,0,,0,0,,0,hover,0.014999997802078724,1,,
1789938325.9786322,130,0.05847334861755371,17.101808321950625,9.613275527954102,17.99730001948774,0.004100031219422817,1,,0,,0,0,17.965100007131696,1,hover,0.01580000389367342,1,,
1789938325.9919424,131,0.01331019401550293,75.13038493918714,8.323431015014648,0.03220001235604286,0.004599976819008589,1,,0,,0,0,,0,hover,0.014300050679594278,1,,
1789938326.0482657,132,0.05632328987121582,17.75464470002582,3.213644027709961,24.774399993475527,0.004699977580457926,1,5.557399999815971,1,,0,0,19.190599967259914,1,hover,0.016400008462369442,1,,
1789938326.0838408,133,0.035575151443481445,28.109507884701735,0.9980201721191406,0.03270001616328955,0.005199981387704611,1,,0,,0,0,,0,hover,0.014100049156695604,1,,
1789938326.1431913,134,0.05935049057006836,16.84906039351796,1.987457275390625,19.735399982891977,0.004400033503770828,1,,0,,0,0,19.69370001461357,1,hover,0.013599987141788006,1,,
1789938326.150173,135,0.006981611251831055,143.23341187719836,0.0,0.030199997127056122,0.004100031219422817,1,,0,,0,0,,0,hover,0.013599987141788006,1,,
1789938326.2159476,136,0.06577467918395996,15.203418890165617,1.993417739868164,25.499199982732534,0.005400041118264198,1,5.693999992217869,1,,0,0,19.772500032559037,1,hover,0.0192999723367393,1,,
1789938326.2576241,137,0.04167652130126953,23.9943250726528,0.9963512420654297,0.03749999450519681,0.004699977580457926,1,,0,,0,0,,0,hover,0.015700003132224083,1,,
1789938326.305886,138,0.04826188087463379,20.72028652587378,1.4224052429199219,19.085399981122464,0.0038999714888632298,1,,0,,0,0,19.053699972573668,1,hover,0.01610000617802143,1,,
1789938326.3311126,139,0.025226593017578125,39.64070769696053,13.029098510742188,0.031400006264448166,0.004400033503770828,1,,0,,0,0,,0,hover,0.013699987903237343,1,,
1789938326.3839698,140,0.052857160568237305,18.91891257966883,9.78708267211914,22.04040001379326,0.004099973011761904,1,4.863700014539063,1,,0,0,17.14980002725497,1,hover,0.016600009985268116,1,,
1789938326.3990371,141,0.015067338943481445,66.36872003417884,1.9927024841308594,0.041300023440271616,0.00589998671784997,1,,0,,0,0,,0,hover,0.019200029782950878,1,,
1789938326.4772747,142,0.07823753356933594,12.781589019722567,1.9943714141845703,17.936999967787415,0.004199973773211241,1,,0,,0,0,17.90649996837601,1,hover,0.014999997802078724,1,,
1789938326.4852853,143,0.008010625839233398,124.83419149379446,3.989696502685547,0.032100011594593525,0.005199981387704611,1,,0,,0,0,,0,hover,0.013500044587999582,1,,
1789938326.5449228,144,0.05963754653930664,16.76796008603251,1.9946098327636719,23.337799997534603,0.004499976057559252,1,4.633900010958314,1,,0,0,18.67740001762286,1,hover,0.016300007700920105,1,,
1789938326.5844524,145,0.03952956199645996,25.29752290423947,0.9970664978027344,0.03360002301633358,0.004399975296109915,1,,0,,0,0,,0,hover,0.014999997802078724,1,,
1789938326.6474423,146,0.06298995018005371,15.875548355595592,7.9479217529296875,19.168400031048805,0.004100031219422817,1,,0,,0,0,19.13640002021566,1,hover,0.015600002370774746,1,,
1789938326.6554213,147,0.00797891616821289,125.33030538456941,4.986763000488281,0.03300001844763756,0.004800036549568176,1,,0,,0,0,,0,hover,0.015099998563528061,1,,
1789938326.714264,148,0.05884265899658203,16.99447334727152,1.9943714141845703,25.637299986556172,0.004599976819008589,1,5.049800034612417,1,,0,0,20.559199969284236,1,hover,0.01780001912266016,1,,
1789938326.7551546,149,0.04089069366455078,24.4554423117289,0.9965896606445312,0.031400006264448166,0.004300032742321491,1,,0,,0,0,,0,hover,0.013599987141788006,1,,
1789938326.8025727,150,0.04741811752319336,21.088985650070896,1.9941329956054688,17.624499974772334,0.004700035788118839,1,,0,,0,0,17.593499971553683,1,hover,0.014899997040629387,1,,
1789938326.8294618,151,0.02688908576965332,37.18981034039422,9.972810745239258,0.031400006264448166,0.004200031980872154,1,,0,,0,0,,0,hover,0.013599987141788006,1,,
1789938326.8793287,152,0.04986691474914551,20.053376171966512,1.9962787628173828,23.17379997111857,0.00689999433234334,1,4.788299964275211,1,,0,0,18.35580001352355,1,hover,0.016700010746717453,1,,
1789938326.9219222,153,0.04259347915649414,23.477772180240695,5.120992660522461,0.03290001768618822,0.004400033503770828,1,,0,,0,0,,0,hover,0.014499993994832039,1,,
1789938326.97232,154,0.05039787292480469,19.842107255042954,0.9968280792236328,18.332900013774633,0.004399975296109915,1,,0,,0,0,18.301300005987287,1,hover,0.015500001609325409,1,,
1789938326.9837615,155,0.011441469192504883,87.40136281231115,1.9927024841308594,0.0342000275850296,0.004499976057559252,1,,0,,0,0,,0,hover,0.015400000847876072,1,,
1789938327.0533044,156,0.06954288482666016,14.37961629708863,12.996673583984375,22.12330000475049,0.004299974534660578,1,4.56339999800548,1,,0,0,17.533799982629716,1,hover,0.015700003132224083,1,,
1789938327.0943031,157,0.04099869728088379,24.39101889381895,10.00070571899414,0.03190001007169485,0.004499976057559252,1,,0,,0,0,,0,hover,0.014300050679594278,1,,
1789938327.142694,158,0.048390865325927734,20.665057201698808,5.33747673034668,17.658500000834465,0.00400003045797348,1,,0,,0,0,17.629100009799004,1,hover,0.01479999627918005,1,,
1789938327.1554012,159,0.012707233428955078,78.69533565987467,5.695581436157227,0.05989999044686556,0.004299974534660578,1,,0,,0,0,,0,hover,0.014499993994832039,1,,
1789938327.208828,160,0.05342674255371094,18.71721823569312,2.439737319946289,22.116900014225394,0.004300032742321491,1,4.363399988505989,1,,0,0,17.727700003888458,1,hover,0.016000005416572094,1,,
1789938327.263837,161,0.05500912666320801,18.178801603640697,4.7702789306640625,0.032699957955628633,0.004499976057559252,1,,0,,0,0,,0,hover,0.014299992471933365,1,,
1789938327.311954,162,0.04811692237854004,20.7827090879361,4.537820816040039,17.351599992252886,0.003800028935074806,1,,0,,0,0,17.322399944532663,1,hover,0.014199991710484028,1,,
1789938327.3249438,163,0.01298975944519043,76.98371969238111,6.008625030517578,0.0323000131174922,0.004599976819008589,1,,0,,0,0,,0,hover,0.014200049918144941,1,,
1789938327.3923228,164,0.06737899780273438,14.841419917341335,0.9915828704833984,33.70229998836294,0.00500003807246685,1,15.39539999794215,1,,0,0,18.221800040919334,1,hover,0.016400008462369442,1,,
1789938327.4013073,165,0.008984565734863281,111.30198492729009,5.992412567138672,0.08690002141520381,0.004699977580457926,1,,0,,0,0,,0,hover,0.014599994756281376,1,,
1789938327.4814482,166,0.08014082908630371,12.47803412319455,11.609792709350586,17.630200018174946,0.005499983672052622,1,,0,,0,0,17.533100035507232,1,hover,0.016900012269616127,1,,
1789938327.4946463,167,0.013198137283325195,75.76826778907817,12.200593948364258,0.07650000043213367,0.004799978341907263,1,,0,,0,0,,0,hover,0.014300050679594278,1,,
1789938327.5483587,168,0.05371236801147461,18.61768596361958,2.6366710662841797,22.39310002187267,0.004199973773211241,1,4.540699999779463,1,,0,0,17.77950004907325,1,hover,0.016200006939470768,1,,
1789938327.5868907,169,0.03853201866149902,25.952442533180708,1.9948482513427734,0.07569999434053898,0.004300032742321491,1,,0,,0,0,,0,hover,0.013599987141788006,1,,
1789938327.6344151,170,0.047524452209472656,21.041799610699737,0.9975433349609375,17.0085999998264,0.004299974534660578,1,,0,,0,0,16.926400014199317,1,hover,0.01610000617802143,1,,
1789938327.6643708,171,0.029955625534057617,33.38271133290355,12.81285285949707,0.10800000745803118,0.005900044925510883,1,,0,,0,0,,0,hover,0.02069998299703002,1,,
1789938327.707704,172,0.04333329200744629,23.076945084812905,0.9989738464355469,22.879600001033396,0.005199981387704611,1,4.765400022733957,1,,0,0,18.031499988865107,1,hover,0.020599982235580683,1,,
1789938327.7560918,173,0.048387765884399414,20.666380886215034,6.172418594360352,0.03840000135824084,0.0039000296965241432,1,,0,,0,0,,0,hover,0.015600002370774746,1,,
1789938327.8043234,174,0.04823160171508789,20.733294446806198,5.068778991699219,17.602199979592115,0.004099973011761904,1,,0,,0,0,17.57029996952042,1,hover,0.014199991710484028,1,,
1789938327.8224742,175,0.018150806427001953,55.09397083935374,1.9962787628173828,0.03749999450519681,0.004500034265220165,1,,0,,0,0,,0,hover,0.014999997802078724,1,,
1789938327.8803186,176,0.05784440040588379,17.287758071363506,2.99072265625,24.329099978785962,0.005300040356814861,1,5.363000032957643,1,,0,0,18.934499996248633,1,hover,0.016600009985268116,1,,
1789938327.921439,177,0.041120290756225586,24.318894190907457,2.2215843200683594,0.036999990697950125,0.004499976057559252,1,,0,,0,0,,0,hover,0.015600002370774746,1,,
1789938327.9734118,178,0.05197286605834961,19.240809211431717,2.9942989349365234,17.661700025200844,0.005199981387704611,1,,0,,0,0,17.622900020796806,1,hover,0.017200014553964138,1,,
1789938327.9917061,179,0.018294334411621094,54.66173174164625,2.078533172607422,0.037699996028095484,0.005100038833916187,1,,0,,0,0,,0,hover,0.015099998563528061,1,,
1789938328.048862,180,0.05715584754943848,17.496022592177,1.9917488098144531,23.081000021193177,0.004699977580457926,1,4.976900003384799,1,,0,0,18.074700026772916,1,hover,0.015600002370774746,1,,
