t,event,latency_ms
1788460266.952848,llm_explanation,4222.122399994987
1788460269.2750943,llm_explanation,2322.183500000392
1788460278.139272,rc_send,
1788460282.0674973,battery_failsafe_land,
1788460282.0674973,llm_explanation,1773.539300003904
1788460286.1362746,llm_explanation,4025.608600000851
1788460291.9618013,rc_send,
1788460295.685547,battery_failsafe_land,
1788460295.685547,llm_explanation,1994.1835999925388
1788460298.8629189,llm_explanation,3133.1535000063013
1788460302.1591165,video_reopen,
