t,bat,h,yaw,vgx,vgy,vgz,tof
1788460262.7472627,17.0,0.0,-90.0,0.0,0.0,0.0,10.0
1788460263.7484155,17.0,0.0,-87.0,0.0,0.0,0.0,10.0
1788460264.7502346,17.0,0.0,-109.0,-1.0,-4.0,-2.0,10.0
1788460265.750629,17.0,-50.0,-147.0,0.0,0.0,-6.0,10.0
1788460266.7519724,17.0,0.0,-143.0,0.0,0.0,0.0,10.0
1788460267.7526512,17.0,0.0,-137.0,0.0,0.0,0.0,10.0
1788460268.7842972,17.0,0.0,-117.0,0.0,0.0,0.0,10.0
1788460269.785641,17.0,0.0,-117.0,0.0,0.0,0.0,10.0
1788460270.7874758,17.0,0.0,-117.0,0.0,0.0,0.0,10.0
1788460278.139272,17.0,70.0,-117.0,0.0,0.0,0.0,79.0
1788460282.0757327,17.0,0.0,-116.0,0.0,2.0,0.0,10.0
1788460283.0764432,17.0,0.0,-116.0,0.0,0.0,0.0,10.0
1788460284.0785985,17.0,0.0,-116.0,0.0,0.0,0.0,10.0
1788460285.0805688,17.0,0.0,-116.0,0.0,0.0,0.0,10.0
1788460286.0851245,17.0,0.0,-116.0,0.0,0.0,0.0,10.0
1788460291.9618013,17.0,40.0,-114.0,0.0,0.0,0.0,76.0
1788460295.6949902,17.0,-20.0,-114.0,0.0,0.0,0.0,10.0
1788460296.6960247,17.0,0.0,-114.0,0.0,0.0,0.0,10.0
1788460297.7093594,17.0,0.0,-114.0,0.0,0.0,0.0,10.0
1788460298.7146163,17.0,0.0,-114.0,0.0,0.0,0.0,10.0
1788460299.7190812,17.0,0.0,-114.0,0.0,0.0,0.0,10.0
