t,bat,h,yaw,vgx,vgy,vgz,tof
1790344034.5480201,78.0,0.0,113.0,0.0,0.0,0.0,10.0
1790344035.5552154,78.0,0.0,113.0,0.0,0.0,0.0,10.0
1790344036.557154,77.0,0.0,113.0,0.0,0.0,0.0,10.0
1790344037.558684,77.0,0.0,35.0,0.0,0.0,4.0,10.0
1790344038.5591183,77.0,0.0,13.0,0.0,0.0,0.0,10.0
1790344039.5592566,77.0,0.0,117.0,0.0,0.0,0.0,10.0
1790344040.560024,77.0,0.0,101.0,0.0,0.0,0.0,10.0
1790344041.5615377,77.0,10.0,113.0,0.0,0.0,1.0,10.0
1790344042.5774252,77.0,0.0,129.0,0.0,0.0,0.0,6553.0
1790344043.58502,77.0,0.0,102.0,0.0,0.0,2.0,10.0
1790344044.5874305,77.0,0.0,92.0,0.0,0.0,5.0,10.0
1790344045.5979736,77.0,0.0,89.0,0.0,0.0,0.0,10.0
1790344046.5980911,77.0,0.0,88.0,0.0,0.0,1.0,10.0
1790344047.598412,77.0,0.0,89.0,0.0,0.0,0.0,10.0
1790344048.6612127,77.0,0.0,94.0,0.0,0.0,0.0,10.0
1790344049.6761343,76.0,0.0,88.0,0.0,0.0,0.0,10.0
1790344050.6771483,76.0,0.0,98.0,0.0,0.0,0.0,10.0
1790344051.6814635,76.0,0.0,96.0,0.0,0.0,-1.0,10.0
1790344052.6838171,76.0,0.0,98.0,0.0,0.0,0.0,10.0
1790344053.6868792,76.0,0.0,95.0,0.0,0.0,-1.0,10.0
1790344054.7190032,76.0,0.0,88.0,0.0,0.0,0.0,10.0
1790344055.754645,76.0,0.0,88.0,0.0,0.0,0.0,10.0
1790344056.7629204,76.0,0.0,88.0,0.0,0.0,0.0,10.0
1790344057.7635229,76.0,0.0,90.0,0.0,0.0,0.0,10.0
1790344058.7647023,76.0,-50.0,101.0,0.0,0.0,-2.0,10.0
1790344059.7777748,76.0,0.0,117.0,0.0,0.0,0.0,10.0
1790344068.670509,76.0,70.0,120.0,0.0,0.0,0.0,86.0
1790344069.714051,76.0,70.0,120.0,0.0,0.0,0.0,85.0
1790344070.7299905,76.0,70.0,120.0,0.0,0.0,0.0,85.0
