t,bat,h,yaw,vgx,vgy,vgz,tof
1788459913.6129627,44.0,0.0,63.0,0.0,0.0,0.0,10.0
1788459914.6132963,43.0,0.0,63.0,0.0,0.0,0.0,10.0
1788459915.6179934,43.0,0.0,63.0,0.0,0.0,0.0,10.0
1788459916.6197937,43.0,0.0,63.0,0.0,0.0,0.0,10.0
1788459917.620437,43.0,0.0,63.0,0.0,0.0,0.0,10.0
1788459918.622432,43.0,0.0,63.0,0.0,0.0,0.0,10.0
1788459919.62494,43.0,0.0,63.0,0.0,0.0,0.0,10.0
1788459926.6011176,42.0,70.0,65.0,0.0,0.0,0.0,80.0
1788459927.604572,42.0,70.0,66.0,0.0,0.0,0.0,81.0
1788459928.607306,42.0,70.0,65.0,0.0,0.0,0.0,82.0
1788459929.6095824,42.0,70.0,66.0,0.0,0.0,0.0,85.0
1788459930.6112368,42.0,70.0,66.0,0.0,0.0,0.0,83.0
1788459931.6121628,42.0,70.0,65.0,0.0,0.0,0.0,82.0
1788459932.6130614,42.0,70.0,66.0,0.0,0.0,0.0,83.0
1788459933.6133046,42.0,70.0,65.0,0.0,0.0,0.0,80.0
1788459934.6137915,42.0,70.0,65.0,0.0,0.0,0.0,81.0
1788459935.6147003,42.0,70.0,65.0,0.0,0.0,0.0,83.0
1788459936.6147752,42.0,70.0,65.0,0.0,0.0,0.0,82.0
1788459937.6176016,42.0,70.0,78.0,0.0,0.0,0.0,82.0
1788459938.6186647,42.0,70.0,99.0,0.0,0.0,0.0,82.0
1788459939.6221473,42.0,70.0,113.0,0.0,0.0,0.0,81.0
1788459940.6236153,42.0,70.0,137.0,0.0,0.0,0.0,82.0
1788459941.666282,42.0,70.0,161.0,0.0,0.0,0.0,83.0
1788459942.6678288,42.0,70.0,167.0,0.0,0.0,0.0,83.0
1788459943.6768222,41.0,70.0,167.0,0.0,0.0,0.0,83.0
1788459944.6788237,41.0,70.0,167.0,0.0,0.0,0.0,80.0
1788459945.6791353,40.0,70.0,167.0,0.0,0.0,0.0,81.0
1788459946.7077663,40.0,70.0,167.0,0.0,0.0,0.0,79.0
1788459947.7329218,39.0,60.0,167.0,0.0,0.0,0.0,76.0
1788459948.7330143,39.0,60.0,167.0,0.0,0.0,0.0,78.0
1788459949.733983,38.0,70.0,167.0,0.0,0.0,0.0,81.0
1788459950.7667007,38.0,70.0,167.0,0.0,0.0,0.0,79.0
1788459951.7780902,37.0,60.0,167.0,0.0,0.0,0.0,79.0
1788459952.7783093,37.0,60.0,-170.0,0.0,0.0,0.0,77.0
1788459953.7911675,36.0,70.0,-157.0,0.0,0.0,0.0,80.0
1788459954.8318827,36.0,60.0,-141.0,0.0,0.0,0.0,78.0
1788459955.8414304,35.0,60.0,-126.0,0.0,0.0,0.0,79.0
1788459956.8454463,35.0,70.0,-110.0,0.0,0.0,0.0,80.0
1788459957.8472931,34.0,70.0,-108.0,0.0,0.0,0.0,80.0
1788459958.8487515,34.0,70.0,-108.0,0.0,0.0,0.0,79.0
1788459959.8488133,33.0,70.0,-108.0,0.0,0.0,0.0,80.0
1788459960.8554852,33.0,60.0,-108.0,0.0,0.0,0.0,79.0
1788459961.8610237,32.0,70.0,-108.0,0.0,0.0,0.0,81.0
1788459962.8629217,32.0,70.0,-108.0,0.0,0.0,0.0,82.0
1788459963.8634882,31.0,60.0,-107.0,0.0,0.0,0.0,79.0
1788459964.8646302,31.0,70.0,-107.0,0.0,0.0,0.0,80.0
1788459969.2169046,29.0,0.0,-108.0,2.0,0.0,0.0,10.0
1788459970.2283318,28.0,0.0,-108.0,0.0,0.0,0.0,10.0
1788459971.2313724,28.0,0.0,-107.0,0.0,0.0,0.0,10.0
1788459972.2367542,28.0,0.0,-107.0,0.0,0.0,0.0,10.0
1788459973.238841,28.0,0.0,-106.0,0.0,0.0,0.0,10.0
1788459974.243801,28.0,0.0,-106.0,0.0,0.0,0.0,10.0
1788459975.246226,28.0,0.0,-106.0,0.0,0.0,0.0,10.0
1788459976.2520216,28.0,0.0,-106.0,0.0,0.0,0.0,10.0
1788459977.3000023,28.0,0.0,-106.0,0.0,0.0,0.0,10.0
1788459978.3623388,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459979.374196,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459980.4038517,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459981.4135754,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459982.422231,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459983.428279,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459984.4308014,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459985.5153418,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459986.5188406,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459987.5364904,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459988.5435107,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459989.5776868,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459990.581702,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459991.6185617,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459992.6393235,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459993.6419072,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459994.655718,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459995.65711,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459996.6631892,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459997.6650596,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
1788459998.6659987,28.0,0.0,-105.0,0.0,0.0,0.0,10.0
