t,mode,command,det_reason,gesture,gesture_conf,face_raw,face_auth,hand_raw,hand_auth,battery,altitude_cm,llm_reason,llm_latency_ms,crop_ok,face_bbox_h,face_bbox_w,faceid_enrolled,faceid_enrolling,faceid_progress,faceid_score,flying,seq,t_any
1788459913.5665398,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,44.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,11,5.675716161727905
1788459914.604321,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,43.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,143,6.695545196533203
1788459915.6060257,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,43.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,167,7.69625186920166
1788459916.625776,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,43.0,0.0,,0.0,False,,,False,False,0/20,-1.0,False,192,8.734952449798584
1788459917.0187254,hover,ground,Autonomy: no intent -> hover,HOVER,,False,False,False,False,43.0,0.0,Autonomy: no intent -> hover,3437.396199995419,False,,,False,False,0/20,-1.0,False,201,9.094050645828247
1788459917.8939636,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,43.0,0.0,Autonomy: no intent -> hover,3437.396199995419,False,,,False,False,0/20,-1.0,False,222,10.003139972686768
1788459918.5145197,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,43.0,0.0,The drone should not be detected or flown due to low battery level,1486.4106999884825,False,,,False,False,0/20,-1.0,False,237,10.596782684326172
1788459919.5552528,search_360,ground,Autonomy: no human for 10.0s -> search_360,SEARCH,,False,False,False,False,43.0,0.0,The drone should not be detected or flown due to low battery level,1486.4106999884825,False,,,False,False,0/20,-1.0,False,262,11.664429187774658
1788459926.6020823,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: search done (5s) -> hover,HOVER,,False,False,False,False,42.0,70.0,The drone is in a safe position without battery warnings.,1853.4321999904932,False,,,False,False,0/20,-1.0,True,431,18.71125864982605
1788459927.654465,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,False,False,False,False,42.0,70.0,The drone is in a safe position without battery warnings.,1853.4321999904932,False,,,False,False,0/20,-1.0,True,456,19.733723640441895
1788459928.5490096,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,False,False,False,False,42.0,70.0,Autonomy: search done (5s) -> hover,1941.8325000006007,False,,,False,False,0/20,-1.0,True,478,20.63703155517578
1788459929.5925996,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,False,False,False,False,42.0,70.0,Autonomy: search done (5s) -> hover,1941.8325000006007,False,,,False,False,0/20,-1.0,True,503,21.701776027679443
1788459929.8235505,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,False,False,False,False,42.0,70.0,Autonomy: no intent -> hover,1235.934800002724,False,,,False,False,0/20,-1.0,True,508,21.90163564682007
1788459930.8386023,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,False,False,False,False,42.0,70.0,Autonomy: no intent -> hover,1235.934800002724,False,,,False,False,0/20,-1.0,True,533,22.947778701782227
1788459931.8860834,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,False,False,False,False,42.0,70.0,Autonomy: no intent -> hover,1235.934800002724,False,,,False,False,0/20,-1.0,True,558,23.968825578689575
1788459932.8900518,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,False,False,False,False,42.0,70.0,Autonomy: no intent -> hover,1235.934800002724,False,,,False,False,0/20,-1.0,True,582,24.971957683563232
1788459932.928206,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,False,False,False,False,42.0,70.0,The drone is at an altitude of 70 cm and the battery is 42.0 V.,3122.7442999952473,False,,,False,False,0/20,-1.0,True,583,25.037286281585693
1788459933.993381,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,False,False,False,False,42.0,60.0,The drone is at an altitude of 70 cm and the battery is 42.0 V.,3122.7442999952473,False,,,False,False,0/20,-1.0,True,608,26.065659761428833
1788459934.9582794,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,False,False,False,False,42.0,70.0,The drone is at an altitude of 70 cm and the battery is 42.0 V.,3122.7442999952473,False,,,False,False,0/20,-1.0,True,632,27.067455768585205
1788459935.9829805,hover,rc lr=0 fb=0 ud=0 yaw=0,Autonomy: no intent -> hover,HOVER,,False,False,False,False,42.0,70.0,The drone is within the safe range and hovering at the specified altitude of 70 cm without warning.,3064.2756999877747,False,,,False,False,0/20,-1.0,True,656,28.063864946365356
