t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1787924337.5698287,5,,,2.000570297241211,0.11659998563118279,0.008500006515532732,1,,0,0,0,,0,land,0.07399998139590025,1
1787924337.6555934,15,0.08576464653015137,11.659816025108208,4.996061325073242,41.58009999082424,0.012200005585327744,1,,0,0,0,41.48919999715872,1,land,0.04889999399892986,1
1787924337.6759782,33,0.020384788513183594,49.05618713450293,3.0031204223632812,0.04189999890513718,0.0052000104915350676,1,,0,0,0,,0,land,0.021199986804276705,1
1787924337.7403557,39,0.0643775463104248,15.53336617052874,0.9975433349609375,39.808499976061285,0.0046000059228390455,1,10.176000010687858,1,0,0,29.604499984998256,1,land,0.017799990018829703,1
1787924337.7603006,55,0.01994490623474121,50.13811487657642,2.991199493408203,0.06520000169984996,0.009000010322779417,1,,0,0,0,,0,land,0.030799972591921687,1
1787924337.8080962,60,0.04779553413391113,20.922456838713217,2.9947757720947266,31.141400017077103,0.007400027243420482,1,,0,0,0,31.082200002856553,1,land,0.030399998649954796,1
1787924337.8285398,75,0.02044367790222168,48.91487748842525,3.0188560485839844,0.06279998342506588,0.00689999433234334,1,,0,0,0,,0,land,0.027600006433203816,1
1787924337.8698688,80,0.04132890701293945,24.19613951288175,0.9970664978027344,31.070199998794124,0.006200018106028438,1,8.371400006581098,1,0,0,22.663600015221164,1,land,0.022199994418770075,1
1787924337.8808372,99,0.010968446731567383,91.17061189001195,1.9938945770263672,0.04469999112188816,0.0048000074457377195,1,,0,0,0,,0,land,0.022799998987466097,1
1787924337.9157453,104,0.03490805625915527,28.646682375439674,0.9970664978027344,23.392599978251383,0.005500012775883079,1,,0,0,0,23.356699995929375,1,land,0.018699996871873736,1
1787924337.9257176,120,0.009972333908081055,100.27742845530399,1.992940902709961,0.04809998790733516,0.0047000066842883825,1,,0,0,0,,0,land,0.019400002202019095,1
1787924337.9623857,125,0.03666806221008301,27.271689304732863,1.995086669921875,25.250100006815046,0.0049000082071870565,1,5.157400009920821,1,0,0,20.05930000450462,1,land,0.020500010577961802,1
