t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,assoc_d,assoc_hands,assoc_mode,assoc_ms,assoc_ms_ran,assoc_ok,assoc_pose_ms,assoc_pose_ms_ran,assoc_reason,assoc_skeleton_hits,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,flying,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran,svm_infer_ms,svm_infer_ms_ran
1790269159.5076976,10,,,1.9958019256591797,0.12969999806955457,,0,,,0,0,,,no_face,0,0.007700000423938036,1,,0,,0,0,,0,hover,0.03859999924316071,1,,
1790269159.5715282,18,0.06383061408996582,15.666463722102904,1.9900798797607422,35.93389999878127,,0,,,0,0,,,no_face,0,0.0047000030463095754,1,,0,,0,0,35.874500001227716,1,hover,0.023199998395284638,1,,
1790269159.5815048,29,0.009976625442504883,100.23429322499702,3.995180130004883,0.0866999980644323,,0,,,0,0,,,no_face,0,0.0092999980552122,1,,0,,0,0,,0,hover,0.029400001949397847,1,,
1790269159.6313689,32,0.04986405372619629,20.054526763728514,1.9984245300292969,41.3126999992528,,0,,,0,0,,,no_face,0,0.0042000028770416975,1,11.065700000472134,1,,0,0,30.1880999977584,1,hover,0.029599999834317714,1,,
1790269159.6383517,46,0.0069828033447265625,143.2089593007375,2.996206283569336,0.04280000212020241,,0,,,0,0,,,no_face,0,0.0032999996619764715,1,,0,,0,0,,0,hover,0.013900000340072438,1,,
1790269159.7114081,49,0.07305645942687988,13.688043574037028,3.989696502685547,52.49339999863878,,1,,,0,0,,,no_face,0,0.004999998054699972,1,,0,,0,0,52.44239999956335,1,hover,0.017400001524947584,1,,
1790269159.7193859,67,0.007977724075317383,125.34903320283316,0.9980201721191406,0.05740000051446259,,1,,,0,0,,,no_face,0,0.004400000761961564,1,,0,,0,0,,0,hover,0.01759999940986745,1,,
1790269159.7828603,69,0.06347441673278809,15.754378716227636,2.994060516357422,53.39060000187601,,0,,,0,0,,,no_face,0,0.004400000761961564,1,5.853899998328416,1,,0,0,47.49480000100448,1,hover,0.017300000763498247,1,,
1790269159.787767,92,0.004906654357910156,203.80485908649175,1.6124248504638672,0.05619999865302816,,0,,,0,0,,,no_face,0,0.00549999822396785,1,,0,,0,0,,0,hover,0.019400002202019095,1,,
1790269159.8203716,95,0.03260469436645508,30.670430115389678,0.5052089691162109,27.324800001224503,,0,,,0,0,,,no_face,0,0.0033000032999552786,1,,0,,0,0,27.287799999612616,1,hover,0.013999997463542968,1,,
1790269159.8243606,110,0.003988981246948242,250.69057438288206,0.9968280792236328,0.05169999712961726,,0,,,0,0,,,no_face,0,0.0040000013541430235,1,,0,,0,0,,0,hover,0.018399998225504532,1,,
1790269159.859268,112,0.03490734100341797,28.64726934950687,2.9914379119873047,28.96580000015092,,0,,,0,0,,,no_face,0,0.0036999990697950125,1,6.512299998576054,1,,0,0,22.41180000055465,1,hover,0.018700000509852543,1,,
1790269159.8633041,126,0.0040361881256103516,247.7585208813279,4.036188125610352,0.04130000161239877,,0,,,0,0,,,no_face,0,0.004099998477613553,1,,0,,0,0,,0,hover,0.014799999917158857,1,,
1790269159.8871932,127,0.02388906478881836,41.86015688935907,2.9904842376708984,18.917399997008033,,0,,,0,0,,,no_face,0,0.0036999990697950125,1,,0,,0,0,18.878599999879953,1,hover,0.014400000509340316,1,,
1790269159.9004169,128,0.013223648071289062,75.62209721621232,2.574920654296875,0.040000002627493814,,0,,,0,0,,,no_face,0,0.0031000017770566046,1,,0,,0,0,,0,hover,0.013100001524435356,1,,
1790269159.9861732,129,0.08575630187988281,11.660950601632527,0.9961128234863281,22.93709999867133,,0,,,0,0,,,no_face,0,0.0035000011848751456,1,4.860000000917353,1,,0,0,18.04439999978058,1,hover,0.013599998055724427,1,,
1790269160.0041282,130,0.01795506477355957,55.69459161587592,3.991842269897461,0.07570000161649659,,0,,,0,0,,,no_face,0,0.007000002369750291,1,,0,,0,0,,0,hover,0.02719999974942766,1,,
1790269160.0624378,131,0.05830955505371094,17.14984789506395,1.993417739868164,25.54950000194367,,0,,,0,0,,,no_face,0,0.004099998477613553,1,,0,,0,0,25.49650000219117,1,hover,0.019999999494757503,1,,
1790269160.0684206,132,0.005982875823974609,167.14369968916873,3.9894580841064453,0.04579999949783087,,0,,,0,0,,,no_face,0,0.004399997123982757,1,,0,,0,0,,0,hover,0.015200002962956205,1,,
1790269160.1408045,133,0.07238388061523438,13.815230566534915,2.7909278869628906,33.12229999937699,,0,,,0,0,,,no_face,0,0.004599998646881431,1,8.083100001385901,1,,0,0,24.990300000354182,1,hover,0.020600000425474718,1,,
