t,seq,dt_s,fps_inst,frame_age_ms,camera_to_command_ms,assoc_d,assoc_hands,assoc_mode,assoc_ms,assoc_ms_ran,assoc_ok,assoc_pose_ms,assoc_pose_ms_ran,assoc_reason,assoc_skeleton_hits,command_exec_ms,command_exec_ms_ran,face_detect_ms,face_detect_ms_ran,face_id_ms,face_id_ms_ran,hand_detect_ms,hand_detect_ms_ran,mode,mode_manager_ms,mode_manager_ms_ran
1790163038.7943277,,,,,0.1351999817416072,,0,,,0,0,,,no_face,0,0.0100000761449337,1,,0,,0,,0,hover,0.04740001168102026,1
1790163038.9145982,,0.1202704906463623,8.314591506409938,,105.2495000185445,,1,,,0,0,,,no_face,0,0.00970007386058569,1,,0,,0,105.13760009780526,1,hover,0.03260001540184021,1
1790163038.9227426,,0.008144378662109375,122.78407494145199,,0.11289992835372686,,1,,,0,0,,,no_face,0,0.010199961252510548,1,,0,,0,,0,hover,0.02329994458705187,1
1790163039.018863,,0.09612035751342773,10.403623393309818,,78.88249994721264,,1,,,0,0,,,no_face,0,0.005200039595365524,1,10.373099939897656,1,,0,68.40330001432449,1,hover,0.011999974958598614,1
1790163039.0300703,,0.011207342147827148,89.22722147765226,,0.23420003708451986,,1,,,0,0,,,no_face,0,0.00809994526207447,1,,0,,0,,0,hover,0.02750009298324585,1
1790163039.0998864,,0.06981611251831055,14.323341187719837,,69.7284999769181,,1,,,0,0,,,no_face,0,0.005299923941493034,1,,0,,0,69.6168999420479,1,hover,0.013300101272761822,1
1790163039.1204033,,0.02051687240600586,48.740372324354475,,0.19320007413625717,,1,,,0,0,,,no_face,0,0.008600065484642982,1,,0,,0,,0,hover,0.018699909560382366,1
1790163039.201619,,0.08121562004089355,12.31290236405856,,64.71029995009303,,1,,,0,0,,,no_face,0,0.00509992241859436,1,10.676100035198033,1,,0,53.93489997368306,1,hover,0.011999974958598614,1
1790163039.2244887,,0.02286982536315918,43.72573835263701,,0.1998000079765916,,1,,,0,0,,,no_face,0,0.008299946784973145,1,,0,,0,,0,hover,0.021000043489038944,1
1790163039.31254,,0.08805131912231445,11.357013273257987,,65.96989999525249,,1,,,0,0,,,no_face,0,0.005399924702942371,1,,0,,0,65.85550005547702,1,hover,0.01309998333454132,1
1790163039.330479,,0.017938852310180664,55.74492630347816,,0.20480004604905844,,1,,,0,0,,,no_face,0,0.0097999582067132,1,,0,,0,,0,hover,0.02650008536875248,1
1790163039.412769,,0.0822901725769043,12.152119368390554,,85.27669997420162,,1,,,0,0,,,no_face,0,0.004800036549568176,1,9.679200011305511,1,,0,75.5049999570474,1,hover,0.013199984095990658,1
1790163039.4306407,,0.017871618270874023,55.95464187088942,,0.1007000682875514,,1,,,0,0,,,no_face,0,0.004200031980872154,1,,0,,0,,0,hover,0.010599964298307896,1
1790163039.4997556,,0.06911492347717285,14.4686552439037,,58.16329992376268,,1,,,0,0,,,no_face,0,0.004599918611347675,1,,0,,0,58.064899989403784,1,hover,0.011899974197149277,1
1790163039.517708,,0.017952442169189453,55.702727828096364,,0.2120999852195382,,1,,,0,0,,,no_face,0,0.009200070053339005,1,,0,,0,,0,hover,0.02289994154125452,1
1790163039.597634,,0.0799260139465332,12.51157102203237,,61.84860004577786,,1,,,0,0,,,no_face,0,0.005100038833916187,1,7.873499998822808,1,,0,53.87870001140982,1,hover,0.011499971151351929,1
1790163039.615052,,0.01741790771484375,57.412176960140165,,0.23389991838485003,,1,,,0,0,,,no_face,0,0.0100000761449337,1,,0,,0,,0,hover,0.023099943064153194,1
1790163039.6666317,,0.05157971382141113,19.38746700810295,,53.058600053191185,,1,,,0,0,,,no_face,0,0.004900037311017513,1,,0,,0,52.95560008380562,1,hover,0.012999982573091984,1
1790163039.6844723,,0.01784062385559082,56.05185155487845,,0.1066999975591898,,1,,,0,0,,,no_face,0,0.004300032742321491,1,,0,,0,,0,hover,0.011499971151351929,1
1790163039.766698,,0.08222556114196777,12.161668295257178,,65.44699997175485,,1,,,0,0,,,no_face,0,0.005200039595365524,1,9.189400007016957,1,,0,56.159600033424795,1,hover,0.012299977242946625,1
1790163039.786838,,0.02014017105102539,49.6520112697398,,0.16130006406456232,,1,,,0,0,,,no_face,0,0.007600057870149612,1,,0,,0,,0,hover,0.01880002673715353,1
1790163039.8668609,,0.08002281188964844,12.496436658324395,,67.41399993188679,,1,,,0,0,,,no_face,0,0.006199930794537067,1,,0,,0,67.27300002239645,1,hover,0.014599994756281376,1
1790163039.884729,,0.0178680419921875,55.96584116140051,,0.17980008851736784,,1,,,0,0,,,no_face,0,0.009200070053339005,1,,0,,0,,0,hover,0.020499923266470432,1
1790163039.9670887,,0.08235979080200195,12.141847256558265,,61.56370008829981,,1,,,0,0,,,no_face,0,0.00500003807246685,1,7.657899986952543,1,,0,53.802300011739135,1,hover,0.012699980288743973,1
1790163039.9872808,,0.02019214630126953,49.52420535587777,,0.12199999764561653,,1,,,0,0,,,no_face,0,0.004600035026669502,1,,0,,0,,0,hover,0.011199968867003918,1
1790163040.0516217,,0.06434082984924316,15.542230374446483,,52.32369992882013,,1,,,0,0,,,no_face,0,0.004299916326999664,1,,0,,0,52.232899935916066,1,hover,0.010800082236528397,1
1790163040.0696027,,0.01798105239868164,55.61409743032167,,0.1580999232828617,,1,,,0,0,,,no_face,0,0.007300055585801601,1,,0,,0,,0,hover,0.018900027498602867,1
1790163040.1519148,,0.08231210708618164,12.148881074724397,,71.84399990364909,,1,,,0,0,,,no_face,0,0.004699919372797012,1,7.590299937874079,1,,0,64.14589995983988,1,hover,0.011699972674250603,1
1790163040.1688163,,0.016901493072509766,59.16637043306531,,0.16930000856518745,,1,,,0,0,,,no_face,0,0.0073999399319291115,1,,0,,0,,0,hover,0.019200029782950878,1
1790163040.240708,,0.07189178466796875,13.909795182001485,,53.08889993466437,,1,,,0,0,,,no_face,0,0.010100076906383038,1,,0,,0,52.966399933211505,1,hover,0.02129992935806513,1
1790163040.2544687,,0.013760566711425781,72.67142560121977,,0.1943999668583274,,1,,,0,0,,,no_face,0,0.006900052540004253,1,,0,,0,,0,hover,0.018999911844730377,1
1790163040.3360908,,0.08162212371826172,12.251580263357752,,63.04430007003248,,1,,,0,0,,,no_face,0,0.004300032742321491,1,8.46269994508475,1,,0,54.4850000878796,1,hover,0.011599971912801266,1
1790163040.3557155,,0.019624710083007812,50.95616678005637,,0.1412000274285674,,1,,,0,0,,,no_face,0,0.004100031219422817,1,,0,,0,,0,hover,0.011899974197149277,1
1790163040.420943,,0.06522750854492188,15.330955026609743,,47.54989990033209,,1,,,0,0,,,no_face,0,0.004400033503770828,1,,0,,0,47.45669988915324,1,hover,0.011699972674250603,1
1790163040.4388542,,0.017911195755004883,55.83100166389351,,0.09710004087537527,,1,,,0,0,,,no_face,0,0.004700035788118839,1,,0,,0,,0,hover,0.011399970389902592,1
1790163040.501871,,0.06301689147949219,15.86876116105209,,59.462100034579635,,1,,,0,0,,,no_face,0,0.004700035788118839,1,8.223199984058738,1,,0,51.14800005685538,1,hover,0.010999967344105244,1
1790163040.5207508,,0.01887965202331543,52.96707792945812,,0.10409997776150703,,1,,,0,0,,,no_face,0,0.004900037311017513,1,,0,,0,,0,hover,0.011599971912801266,1
1790163040.595582,,0.07483124732971191,13.363401462412183,,53.22980007622391,,1,,,0,0,,,no_face,0,0.007200054824352264,1,,0,,0,53.09060006402433,1,hover,0.017499900422990322,1
1790163040.6135054,,0.017923355102539062,55.79312546557412,,0.18159998580813408,,1,,,0,0,,,no_face,0,0.0074999406933784485,1,,0,,0,,0,hover,0.02010003663599491,1
1790163040.6999388,,0.08643341064453125,11.56960014123047,,64.06979996245354,,1,,,0,0,,,no_face,0,0.005599926225841045,1,8.477799943648279,1,,0,55.487100034952164,1,hover,0.01309998333454132,1
1790163040.7188556,,0.018916845321655273,52.862936869036965,,0.16589998267591,,1,,,0,0,,,no_face,0,0.006299931555986404,1,,0,,0,,0,hover,0.017700018361210823,1
1790163040.7846825,,0.0658268928527832,15.191359589710899,,56.57749995589256,,1,,,0,0,,,no_face,0,0.004800036549568176,1,,0,,0,56.485099950805306,1,hover,0.011299969628453255,1
1790163040.802647,,0.017964601516723633,55.66502541506855,,0.10379997547715902,,1,,,0,0,,,no_face,0,0.004100031219422817,1,,0,,0,,0,hover,0.01109996810555458,1
1790163040.8694441,,0.06679701805114746,14.97072817283977,,63.87169996742159,,1,,,0,0,,,no_face,0,0.007500057108700275,1,8.719600038602948,1,,0,55.01929996535182,1,hover,0.018000020645558834,1
1790163040.9030602,,0.033616065979003906,29.747680785270504,,0.1729000359773636,,1,,,0,0,,,no_face,0,0.008600065484642982,1,,0,,0,,0,hover,0.020499923266470432,1
1790163040.9694858,,0.06642556190490723,15.054445477353568,,50.7677000714466,,1,,,0,0,,,no_face,0,0.005100038833916187,1,,0,,0,50.66930002067238,1,hover,0.012199976481497288,1
1790163040.9884162,,0.018930435180664062,52.82498740554156,,0.19200006499886513,,1,,,0,0,,,no_face,0,0.009100069291889668,1,,0,,0,,0,hover,0.02159993164241314,1
1790163041.069392,,0.08097577095031738,12.349373007063424,,62.00789997819811,,1,,,0,0,,,no_face,0,0.007200054824352264,1,8.210300002247095,1,,0,53.639299934729934,1,hover,0.01859990879893303,1
1790163041.0873883,,0.01799631118774414,55.56694311226518,,0.26510003954172134,,1,,,0,0,,,no_face,0,0.010399962775409222,1,,0,,0,,0,hover,0.031200004741549492,1
1790163041.1539578,,0.06656956672668457,15.021879353755018,,55.532700032927096,,1,,,0,0,,,no_face,0,0.00400003045797348,1,,0,,0,55.44189992360771,1,hover,0.010899966582655907,1
1790163041.1709378,,0.01697993278503418,58.89304820342886,,0.11679995805025101,,1,,,0,0,,,no_face,0,0.005300040356814861,1,,0,,0,,0,hover,0.013299984857439995,1
1790163041.2446413,,0.07370352745056152,13.567871641839325,,56.866400060243905,,1,,,0,0,,,no_face,0,0.00870006624609232,1,8.149400004185736,1,,0,48.58219996094704,1,hover,0.019399914890527725,1
1790163041.256427,,0.011785745620727539,84.84825926000849,,0.18430000636726618,,1,,,0,0,,,no_face,0,0.008599949069321156,1,,0,,0,,0,hover,0.021200045011937618,1
1790163041.3252263,,0.06879925727844238,14.535040632093288,,52.72899998817593,,1,,,0,0,,,no_face,0,0.004700035788118839,1,,0,,0,52.62660002335906,1,hover,0.012299977242946625,1
1790163041.3429291,,0.017702817916870117,56.488181977347104,,0.2753000007942319,,1,,,0,0,,,no_face,0,0.009900075383484364,1,,0,,0,,0,hover,0.02789997961372137,1
1790163041.4154434,,0.07251429557800293,13.790384254981966,,67.40240007638931,,1,,,0,0,,,no_face,0,0.006600050255656242,1,7.781499996781349,1,,0,59.51589997857809,1,hover,0.01409999094903469,1
1790163041.4432342,,0.02779078483581543,35.98315074251692,,0.11869997251778841,,1,,,0,0,,,no_face,0,0.004399917088449001,1,,0,,0,,0,hover,0.010500079952180386,1
1790163041.5210319,,0.07779765129089355,12.853858482962364,,47.70440002903342,,1,,,0,0,,,no_face,0,0.005700043402612209,1,,0,,0,47.563000000081956,1,hover,0.018200022168457508,1
1790163041.5369594,,0.015927553176879883,62.78428261357683,,0.224500079639256,,1,,,0,0,,,no_face,0,0.009299954399466515,1,,0,,0,,0,hover,0.026300083845853806,1
1790163041.602357,,0.06539750099182129,15.291104168109749,,58.25560004450381,,1,,,0,0,,,no_face,0,0.004800036549568176,1,7.374400040134788,1,,0,50.787299987860024,1,hover,0.011199968867003918,1
1790163041.6201732,,0.01781630516052246,56.12836056579282,,0.2028000308200717,,1,,,0,0,,,no_face,0,0.008499948307871819,1,,0,,0,,0,hover,0.02210005186498165,1
1790163041.6853056,,0.06513237953186035,15.353346633233889,,54.08409994561225,,1,,,0,0,,,no_face,0,0.004699919372797012,1,,0,,0,53.979799966327846,1,hover,0.026400084607303143,1
1790163041.703233,,0.01792740821838379,55.78051148378174,,0.22479996550828218,,1,,,0,0,,,no_face,0,0.007999944500625134,1,,0,,0,,0,hover,0.019400031305849552,1
1790163041.7700584,,0.06682538986206055,14.96437210563496,,56.40779994428158,,1,,,0,0,,,no_face,0,0.004999921657145023,1,8.754399954341352,1,,0,47.55959997419268,1,hover,0.01170008908957243,1
1790163041.787012,,0.016953706741333008,58.984151091985545,,0.11250004172325134,,1,,,0,0,,,no_face,0,0.005100038833916187,1,,0,,0,,0,hover,0.012599979527294636,1
1790163041.870062,,0.08305001258850098,12.040937368123398,,58.485700050368905,,1,,,0,0,,,no_face,0,0.009399955160915852,1,,0,,0,58.334700064733624,1,hover,0.01580000389367342,1
1790163041.8870444,,0.016982316970825195,58.88478007553103,,0.10289996862411499,,1,,,0,0,,,no_face,0,0.004800036549568176,1,,0,,0,,0,hover,0.011499971151351929,1
1790163041.9700463,,0.08300185203552246,12.04792393755296,,80.28809993993491,,2,,,0,0,,,no_face,0,0.004600035026669502,1,7.933699991554022,1,,0,72.26459996309131,1,hover,0.011499971151351929,1
1790163042.0068595,,0.03681325912475586,27.164125746408818,,0.10519998613744974,,2,,,0,0,,,no_face,0,0.004300032742321491,1,,0,,0,,0,hover,0.011399970389902592,1
1790163042.070017,,0.06315755844116211,15.833417641240912,,50.195900024846196,,1,,,0,0,,,no_face,0,0.004200031980872154,1,,0,,0,50.104200025089085,1,hover,0.01079996582120657,1
1790163042.0879157,,0.0178985595703125,55.870417732310315,,0.10689999908208847,,1,,,0,0,,,no_face,0,0.004700035788118839,1,,0,,0,,0,hover,0.012399978004395962,1
1790163042.185927,,0.09801125526428223,10.202909832177461,,84.32350005023181,,2,,,0,0,,,no_face,0,0.004700035788118839,1,9.11950005684048,1,,0,75.1163000240922,1,hover,0.010899966582655907,1
1790163042.2048638,,0.018936872482299805,52.807030354917096,,0.11809996794909239,,2,,,0,0,,,no_face,0,0.004899920895695686,1,,0,,0,,0,hover,0.012100092135369778,1
1790163042.270218,,0.0653541088104248,15.301256771792861,,52.679200074635446,,1,,,0,0,,,no_face,0,0.00500003807246685,1,,0,,0,52.58780007716268,1,hover,0.011399970389902592,1
1790163042.2882316,,0.018013715744018555,55.513255244523855,,0.14479993842542171,,1,,,0,0,,,no_face,0,0.004700035788118839,1,,0,,0,,0,hover,0.012599979527294636,1
1790163042.3545167,,0.0662851333618164,15.08633911229408,,62.368599930778146,,1,,,0,0,,,no_face,0,0.005399924702942371,1,7.72210001014173,1,,0,54.54719997942448,1,hover,0.012299977242946625,1
1790163042.390094,,0.03557729721069336,28.107812520941952,,0.11100003030151129,,1,,,0,0,,,no_face,0,0.004800036549568176,1,,0,,0,,0,hover,0.012999982573091984,1
1790163042.4701173,,0.08002328872680664,12.496362195434422,,56.05979997199029,,1,,,0,0,,,no_face,0,0.004400033503770828,1,,0,,0,55.96649996004999,1,hover,0.011199968867003918,1
1790163042.487968,,0.017850637435913086,56.02040843584298,,0.17870008014142513,,1,,,0,0,,,no_face,0,0.006600050255656242,1,,0,,0,,0,hover,0.017299898900091648,1
1790163042.554791,,0.06682300567626953,14.964906021207666,,63.0024999845773,,1,,,0,0,,,no_face,0,0.005199923180043697,1,7.233400014229119,1,,0,55.66990002989769,1,hover,0.01300009898841381,1
1790163042.5734615,,0.01867055892944336,53.56026050312859,,0.17800007481127977,,1,,,0,0,,,no_face,0,0.008499948307871819,1,,0,,0,,0,hover,0.020700041204690933,1
1790163042.6457844,,0.07232284545898438,13.826889603882062,,57.799599948339164,,1,,,0,0,,,no_face,0,0.004899920895695686,1,,0,,0,57.70240002311766,1,hover,0.011300086043775082,1
1790163042.657031,,0.011246681213378906,88.91511913847198,,0.10349997319281101,,1,,,0,0,,,no_face,0,0.004300032742321491,1,,0,,0,,0,hover,0.011499971151351929,1
1790163042.7494876,,0.09245657920837402,10.815887939637589,,61.416200012899935,,1,,,0,0,,,no_face,0,0.005199923180043697,1,7.85089994315058,1,,0,53.44340007286519,1,hover,0.012599979527294636,1
1790163042.7582064,,0.008718729019165039,114.69561650578359,,0.12099999003112316,,1,,,0,0,,,no_face,0,0.003999914042651653,1,,0,,0,,0,hover,0.010500079952180386,1
1790163042.8235965,,0.06539011001586914,15.29283250566968,,52.89060005452484,,1,,,0,0,,,no_face,0,0.006800051778554916,1,,0,,0,52.75420006364584,1,hover,0.016200006939470768,1
1790163042.8606796,,0.03708314895629883,26.966426210958094,,0.1821999903768301,,1,,,0,0,,,no_face,0,0.008599949069321156,1,,0,,0,,0,hover,0.020300038158893585,1
1790163042.9431713,,0.08249163627624512,12.122441075738088,,65.24510006420314,,1,,,0,0,,,no_face,0,0.00500003807246685,1,8.396700024604797,1,,0,56.7354999948293,1,hover,0.012299977242946625,1
1790163042.9736302,,0.030458927154541016,32.83109726505628,,0.18440000712871552,,1,,,0,0,,,no_face,0,0.00870006624609232,1,,0,,0,,0,hover,0.020200037397444248,1
1790163043.038579,,0.06494879722595215,15.396743938476222,,49.62900001555681,,1,,,0,0,,,no_face,0,0.004300032742321491,1,,0,,0,49.5303999632597,1,hover,0.011699972674250603,1
1790163043.0603728,,0.021793842315673828,45.88452029318455,,0.1639999682083726,,1,,,0,0,,,no_face,0,0.007500057108700275,1,,0,,0,,0,hover,0.01950003206729889,1
1790163043.1436198,,0.08324694633483887,12.012452636734134,,62.9949999274686,,1,,,0,0,,,no_face,0,0.007900060154497623,1,8.21539992466569,1,,0,54.62810001336038,1,hover,0.027099973522126675,1
1790163043.1755443,,0.03192448616027832,31.323918417338184,,0.10439998004585505,,1,,,0,0,,,no_face,0,0.004400033503770828,1,,0,,0,,0,hover,0.01179997343569994,1
1790163043.2394454,,0.06390118598937988,15.649161819409674,,51.81660002563149,,1,,,0,0,,,no_face,0,0.005200039595365524,1,,0,,0,51.67399998754263,1,hover,0.013699987903237343,1
1790163043.2615497,,0.022104263305664062,45.240141513504184,,0.11250004172325134,,1,,,0,0,,,no_face,0,0.004700035788118839,1,,0,,0,,0,hover,0.012599979527294636,1
1790163043.3295333,,0.06798362731933594,14.709424010324607,,60.676999972201884,,1,,,0,0,,,no_face,0,0.004899920895695686,1,7.850200054235756,1,,0,52.694599959068,1,hover,0.01309998333454132,1
1790163043.3741443,,0.04461097717285156,22.41600752490487,,0.20190002396702766,,1,,,0,0,,,no_face,0,0.007300055585801601,1,,0,,0,,0,hover,0.0195999164134264,1
1790163043.4411206,,0.06697630882263184,14.93065260804716,,51.92549992352724,,1,,,0,0,,,no_face,0,0.004699919372797012,1,,0,,0,51.82199995033443,1,hover,0.012600095942616463,1
1790163043.4576979,,0.01657724380493164,60.323658852293974,,0.2082000719383359,,1,,,0,0,,,no_face,0,0.01009996049106121,1,,0,,0,,0,hover,0.023900065571069717,1
1790163043.539258,,0.08156013488769531,12.260891934239144,,66.749699995853,,1,,,0,0,,,no_face,0,0.004900037311017513,1,7.531799958087504,1,,0,59.124000021256506,1,hover,0.011399970389902592,1
1790163043.5600908,,0.02083277702331543,48.00128177250827,,0.11200003791600466,,1,,,0,0,,,no_face,0,0.004500034265220165,1,,0,,0,,0,hover,0.012399978004395962,1
1790163043.632165,,0.07207417488098145,13.874595188239535,,52.36979993060231,,1,,,0,0,,,no_face,0,0.004199915565550327,1,,0,,0,52.27649991866201,1,hover,0.01100008375942707,1
1790163043.6515257,,0.019360780715942383,51.650809679206944,,0.10760000441223383,,1,,,0,0,,,no_face,0,0.004400033503770828,1,,0,,0,,0,hover,0.01209997572004795,1
1790163043.743263,,0.09173727035522461,10.900694953401217,,66.47760001942515,,1,,,0,0,,,no_face,0,0.004999921657145023,1,8.428000030107796,1,,0,57.95130005571991,1,hover,0.012100092135369778,1
1790163043.7755191,,0.032256126403808594,31.001862637849985,,0.1490000868216157,,1,,,0,0,,,no_face,0,0.00700005330145359,1,,0,,0,,0,hover,0.017000013031065464,1
1790163043.8399036,,0.06438446044921875,15.531698068491528,,50.077800056897104,,1,,,0,0,,,no_face,0,0.005600042641162872,1,,0,,0,49.961699987761676,1,hover,0.013899989426136017,1
1790163043.860194,,0.020290374755859375,49.28445196465501,,0.20269991364330053,,1,,,0,0,,,no_face,0,0.00970007386058569,1,,0,,0,,0,hover,0.02059992402791977,1
1790163043.9357193,,0.07552528381347656,13.24059903528045,,60.10849995072931,,1,,,0,0,,,no_face,0,0.005299923941493034,1,8.179399999789894,1,,0,51.79359996691346,1,hover,0.013600103557109833,1
1790163043.9757934,,0.04007411003112793,24.95376688897747,,0.18879992421716452,,1,,,0,0,,,no_face,0,0.008400063961744308,1,,0,,0,,0,hover,0.02180004958063364,1
1790163044.0396209,,0.0638275146484375,15.66722448003825,,53.64339996594936,,1,,,0,0,,,no_face,0,0.004600035026669502,1,,0,,0,53.54359990451485,1,hover,0.01179997343569994,1
1790163044.0592651,,0.01964426040649414,50.905454280651504,,0.116499955765903,,1,,,0,0,,,no_face,0,0.004299916326999664,1,,0,,0,,0,hover,0.010400079190731049,1
1790163044.1271594,,0.06789422035217285,14.72879421566252,,58.41970001347363,,0,,,0,0,,,no_face,0,0.004700035788118839,1,7.663099910132587,1,,0,50.66790001001209,1,hover,0.012199976481497288,1
1790163044.1452556,,0.018096208572387695,55.26019420033992,,0.1385000068694353,,0,,,0,0,,,no_face,0,0.007200054824352264,1,,0,,0,,0,hover,0.01810002140700817,1
1790163044.2064571,,0.06120157241821289,16.339449469804986,,32.23440004512668,,0,,,0,0,,,no_face,0,0.004900037311017513,1,,0,,0,32.1330000879243,1,hover,0.012499978765845299,1
1790163044.2264934,,0.02003622055053711,49.90961231823699,,0.16160006634891033,,0,,,0,0,,,no_face,0,0.0072999391704797745,1,,0,,0,,0,hover,0.019600032828748226,1
1790163044.273103,,0.04660964012145996,21.45478912504156,,32.73750003427267,,0,,,0,0,,,no_face,0,0.004300032742321491,1,7.6492999214679,1,,0,25.00350004993379,1,hover,0.010499963536858559,1
1790163044.2909498,,0.01784682273864746,56.03238260637232,,0.28490007389336824,,0,,,0,0,,,no_face,0,0.010999967344105244,1,,0,,0,,0,hover,0.028699985705316067,1
1790163044.3520827,,0.06113290786743164,16.357801957801957,,34.625899977982044,,0,,,0,0,,,no_face,0,0.004500034265220165,1,,0,,0,34.53010006342083,1,hover,0.011299969628453255,1
1790163044.3847923,,0.032709598541259766,30.57206583378282,,0.13500009663403034,,0,,,0,0,,,no_face,0,0.007400056347250938,1,,0,,0,,0,hover,0.016300007700920105,1
1790163044.4535682,,0.06877589225769043,14.53997857640562,,38.44279993791133,,0,,,0,0,,,no_face,0,0.004900037311017513,1,8.404499967582524,1,,0,29.9108000472188,1,hover,0.02659996971487999,1
1790163044.4767516,,0.023183345794677734,43.134412472490176,,0.13920001219958067,,0,,,0,0,,,no_face,0,0.006299931555986404,1,,0,,0,,0,hover,0.01850002445280552,1
1790163044.5125308,,0.03577923774719238,27.949170048444383,,27.113799937069416,,0,,,0,0,,,no_face,0,0.004699919372797012,1,,0,,0,27.01399999205023,1,hover,0.012499978765845299,1
1790163044.5303802,,0.017849445343017578,56.02414981433495,,0.10679999832063913,,0,,,0,0,,,no_face,0,0.004200031980872154,1,,0,,0,,0,hover,0.011999974958598614,1
1790163044.5960724,,0.06569218635559082,15.222510552275045,,51.51710007339716,,0,,,0,0,,,no_face,0,0.007600057870149612,1,7.751500001177192,1,16.548900050111115,1,27.164599974639714,1,hover,0.019999919459223747,1
1790163044.6242833,,0.028210878372192383,35.447318825269384,,17.318899976089597,,0,,,0,0,,,no_face,0,0.010999967344105244,1,,0,17.230299999937415,1,,0,hover,0.026999972760677338,1
1790163044.6892638,,0.06498050689697266,15.38923052086238,,52.41709994152188,,0,,,0,0,,,no_face,0,0.008500064723193645,1,,0,16.645100084133446,1,35.6997000053525,1,hover,0.02519995905458927,1
1790163044.7149625,,0.02569866180419922,38.91253200727353,,17.889700015075505,,0,,,0,0,,,no_face,0,0.0078000593930482864,1,,0,17.81889994163066,1,,0,hover,0.019299914129078388,1
1790163044.773622,,0.05865955352783203,17.047521500918563,,64.29070001468062,,0,,,0,0,,,no_face,0,0.010200077667832375,1,9.606500039808452,1,16.639000037685037,1,37.96739992685616,1,hover,0.038899946957826614,1
1790163044.8021421,,0.02852010726928711,35.062981725769504,,16.963299945928156,,0,,,0,0,,,no_face,0,0.013699987903237343,1,,0,16.86229999177158,1,,0,hover,0.029999995604157448,1
1790163044.8580334,,0.05589127540588379,17.891880132238455,,60.160100110806525,,0,,,0,0,,,no_face,0,0.007500057108700275,1,,0,17.246600007638335,1,42.85510000772774,1,hover,0.01880002673715353,1
1790163044.9092772,,0.05124378204345703,19.51456274542646,,16.265799989923835,,0,,,0,0,,,no_face,0,0.010299962013959885,1,,0,16.18039992172271,1,,0,hover,0.024799956008791924,1
1790163044.9740713,,0.06479406356811523,15.433512654268746,,64.73019998520613,,0,,,0,0,,,no_face,0,0.006800051778554916,1,11.183299939148128,1,16.058500041253865,1,37.442200002260506,1,hover,0.017999904230237007,1
1790163045.007843,,0.03377175331115723,29.610544373768963,,17.702599987387657,,0,,,0,0,,,no_face,0,0.01079996582120657,1,,0,17.62189995497465,1,,0,hover,0.02410006709396839,1
1790163045.0743258,,0.0664827823638916,15.041488404118358,,53.69909992441535,,0,,,0,0,,,no_face,0,0.0072999391704797745,1,,0,16.402499983087182,1,37.240899982862175,1,hover,0.017600017599761486,1
